

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
457,Sell Short,29/06/2020 07:00,Sell2,$3785.50,$0.00,3,($97.50),-0.17%,$543.75,80.11%,,$0.00,$0.00
,Buy to Cover,29/06/2020 10:35,chiudoShort,$3792.00,,($97.50),$23561.25,,($135.00),5.52%,-14.36%,$0.00,$0.00
458,Sell Short,29/06/2020 09:40,Sell3,$3789.25,$0.00,4,($55.00),-0.07%,$185.00,63.79%,,$0.00,$0.00
,Buy to Cover,29/06/2020 10:35,chiudoShort,$3792.00,,($55.00),$23506.25,,($105.00),17.24%,-18.97%,$0.00,$0.00
459,Sell Short,01/07/2020 04:30,Sell2,$3853.00,$0.00,3,$195.00,0.34%,$195.00,91.23%,,$0.00,$0.00
,Buy to Cover,01/07/2020 04:50,Cover,$3840.00,,$195.00,$23701.25,,($18.75),100.00%,91.23%,$0.00,$0.00
460,Sell Short,01/07/2020 08:00,Sell2,$3853.00,$0.00,3,$18.75,0.03%,$48.75,14.29%,,$0.00,$0.00
,Buy to Cover,01/07/2020 10:35,chiudoShort,$3851.75,,$18.75,$23720.00,,($292.50),91.21%,5.49%,$0.00,$0.00
461,Sell Short,01/07/2020 08:05,Sell3,$3856.75,$0.00,4,$100.00,0.13%,$140.00,30.77%,,$0.00,$0.00
,Buy to Cover,01/07/2020 10:35,chiudoShort,$3851.75,,$100.00,$23820.00,,($315.00),91.21%,21.98%,$0.00,$0.00
462,Sell Short,03/07/2020 01:30,Sell2,$3896.00,$0.00,3,$202.50,0.35%,$202.50,79.41%,,$0.00,$0.00
,Buy to Cover,03/07/2020 04:50,Cover,$3882.50,,$202.50,$24022.50,,($52.50),100.00%,79.41%,$0.00,$0.00
463,Sell Short,13/07/2020 06:15,Sell2,$3964.25,$0.00,3,($270.00),-0.45%,$183.75,39.20%,,$0.00,$0.00
,Buy to Cover,13/07/2020 10:35,chiudoShort,$3982.25,,($270.00),$23752.50,,($285.00),3.20%,-57.60%,$0.00,$0.00
464,Sell Short,13/07/2020 09:25,Sell3,$3968.25,$0.00,4,($280.00),-0.35%,$85.00,22.08%,,$0.00,$0.00
,Buy to Cover,13/07/2020 10:35,chiudoShort,$3982.25,,($280.00),$23472.50,,($300.00),5.19%,-72.73%,$0.00,$0.00
465,Sell Short,14/07/2020 01:25,Sell2,$3925.25,$0.00,3,$315.00,0.53%,$315.00,94.38%,,$0.00,$0.00
,Buy to Cover,14/07/2020 02:45,Cover,$3904.25,,$315.00,$23787.50,,($18.75),100.00%,94.38%,$0.00,$0.00
466,Sell Short,21/07/2020 00:50,Sell2,$4018.75,$0.00,3,($93.75),-0.16%,$60.00,21.05%,,$0.00,$0.00
,Buy to Cover,21/07/2020 10:35,chiudoShort,$4025.00,,($93.75),$23693.75,,($225.00),46.05%,-32.89%,$0.00,$0.00
467,Sell Short,21/07/2020 00:50,Sell3,$4022.75,$0.00,4,($45.00),-0.06%,$160.00,42.11%,,$0.00,$0.00
,Buy to Cover,21/07/2020 10:35,chiudoShort,$4025.00,,($45.00),$23648.75,,($220.00),46.05%,-11.84%,$0.00,$0.00
468,Sell Short,23/07/2020 01:05,Sell2,$4034.75,$0.00,3,$225.00,0.37%,$236.25,60.00%,,$0.00,$0.00
,Buy to Cover,23/07/2020 09:20,Cover,$4019.75,,$225.00,$23873.75,,($157.50),97.14%,57.14%,$0.00,$0.00
469,Sell Short,23/07/2020 01:50,Sell3,$4038.75,$0.00,4,$380.00,0.47%,$395.00,75.24%,,$0.00,$0.00
,Buy to Cover,23/07/2020 09:20,Cover,$4019.75,,$380.00,$24253.75,,($130.00),97.14%,72.38%,$0.00,$0.00
470,Sell Short,11/08/2020 01:05,Sell2,$4128.00,$0.00,3,($48.75),-0.08%,$187.50,51.55%,,$0.00,$0.00
,Buy to Cover,11/08/2020 10:35,chiudoShort,$4131.25,,($48.75),$24205.00,,($176.25),35.05%,-13.40%,$0.00,$0.00
471,Sell Short,11/08/2020 03:25,Sell3,$4132.00,$0.00,4,$15.00,0.02%,$330.00,68.04%,,$0.00,$0.00
,Buy to Cover,11/08/2020 10:35,chiudoShort,$4131.25,,$15.00,$24220.00,,($155.00),35.05%,3.09%,$0.00,$0.00
472,Sell Short,12/08/2020 01:20,Sell2,$4107.00,$0.00,3,($378.75),-0.61%,$52.50,10.53%,,$0.00,$0.00
,Buy to Cover,12/08/2020 10:35,chiudoShort,$4132.25,,($378.75),$23841.25,,($446.25),13.53%,-75.94%,$0.00,$0.00
473,Sell Short,12/08/2020 02:10,Sell3,$4111.00,$0.00,4,($425.00),-0.52%,$60.00,10.43%,,$0.00,$0.00
,Buy to Cover,12/08/2020 10:35,chiudoShort,$4132.25,,($425.00),$23416.25,,($515.00),15.65%,-73.91%,$0.00,$0.00
474,Sell Short,17/08/2020 08:40,Sell2,$4140.25,$0.00,3,($22.50),-0.04%,$82.50,61.11%,,$0.00,$0.00
,Buy to Cover,17/08/2020 10:35,chiudoShort,$4141.75,,($22.50),$23393.75,,($52.50),22.22%,-16.67%,$0.00,$0.00
475,Sell Short,27/08/2020 08:20,Sell2,$4245.25,$0.00,3,($71.25),-0.11%,$161.25,43.88%,,$0.00,$0.00
,Buy to Cover,27/08/2020 10:35,chiudoShort,$4250.00,,($71.25),$23322.50,,($206.25),36.73%,-19.39%,$0.00,$0.00
476,Sell Short,27/08/2020 08:25,Sell3,$4249.50,$0.00,4,($10.00),-0.01%,$300.00,61.22%,,$0.00,$0.00
,Buy to Cover,27/08/2020 10:35,chiudoShort,$4250.00,,($10.00),$23312.50,,($190.00),36.73%,-2.04%,$0.00,$0.00
477,Sell Short,01/09/2020 02:25,Sell2,$4270.50,$0.00,3,$41.25,0.06%,$270.00,73.47%,,$0.00,$0.00
,Buy to Cover,01/09/2020 10:35,chiudoShort,$4267.75,,$41.25,$23353.75,,($97.50),37.76%,11.22%,$0.00,$0.00
478,Sell Short,01/09/2020 02:25,Sell3,$4274.75,$0.00,4,$140.00,0.16%,$445.00,90.82%,,$0.00,$0.00
,Buy to Cover,01/09/2020 10:35,chiudoShort,$4267.75,,$140.00,$23493.75,,($45.00),37.76%,28.57%,$0.00,$0.00
479,Sell Short,02/09/2020 02:25,Sell2,$4306.75,$0.00,3,$33.75,0.05%,$183.75,54.44%,,$0.00,$0.00
,Buy to Cover,02/09/2020 10:35,chiudoShort,$4304.50,,$33.75,$23527.50,,($153.75),55.56%,10.00%,$0.00,$0.00
480,Sell Short,02/09/2020 03:45,Sell3,$4311.00,$0.00,4,$130.00,0.15%,$330.00,73.33%,,$0.00,$0.00
,Buy to Cover,02/09/2020 10:35,chiudoShort,$4304.50,,$130.00,$23657.50,,($120.00),55.56%,28.89%,$0.00,$0.00
481,Sell Short,04/09/2020 02:35,Sell2,$4222.75,$0.00,3,$318.75,0.50%,$318.75,48.85%,,$0.00,$0.00
,Buy to Cover,04/09/2020 08:55,Target2lottoS,$4201.50,,$318.75,$23976.25,,($333.75),100.00%,48.85%,$0.00,$0.00
482,Sell Short,04/09/2020 02:50,Sell3,$4227.00,$0.00,4,$790.00,0.93%,$790.00,68.70%,,$0.00,$0.00
,Buy to Cover,04/09/2020 09:15,Cover,$4187.50,,$790.00,$24766.25,,($360.00),100.00%,68.70%,$0.00,$0.00
483,Sell Short,09/09/2020 00:10,Sell2,$4109.75,$0.00,3,$311.25,0.50%,$311.25,80.58%,,$0.00,$0.00
,Buy to Cover,09/09/2020 01:25,Target2lottoS,$4089.00,,$311.25,$25077.50,,($75.00),100.00%,80.58%,$0.00,$0.00
484,Sell Short,09/09/2020 00:15,Sell3,$4113.75,$0.00,4,($930.00),-1.13%,$630.00,38.77%,,$0.00,$0.00
,Buy to Cover,09/09/2020 10:35,chiudoShort,$4160.25,,($930.00),$24147.50,,($995.00),4.00%,-57.23%,$0.00,$0.00
485,Sell Short,09/09/2020 02:35,Sell2,$4109.75,$0.00,3,($757.50),-1.23%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,09/09/2020 10:35,chiudoShort,$4160.25,,($757.50),$23390.00,,($806.25),6.05%,-93.95%,$0.00,$0.00
486,Sell Short,10/09/2020 08:10,Sell2,$4176.50,$0.00,3,$315.00,0.50%,$315.00,71.19%,,$0.00,$0.00
,Buy to Cover,10/09/2020 10:00,Target2lottoS,$4155.50,,$315.00,$23705.00,,($127.50),100.00%,71.19%,$0.00,$0.00
487,Sell Short,10/09/2020 08:35,Sell3,$4180.75,$0.00,4,$710.00,0.85%,$710.00,89.31%,,$0.00,$0.00
,Buy to Cover,10/09/2020 10:05,Cover,$4145.25,,$710.00,$24415.00,,($85.00),100.00%,89.31%,$0.00,$0.00
488,Sell Short,18/09/2020 08:15,Sell2,$4133.50,$0.00,3,$468.75,0.76%,$468.75,97.66%,,$0.00,$0.00
,Buy to Cover,18/09/2020 09:55,Cover,$4102.25,,$468.75,$24883.75,,($11.25),100.00%,97.66%,$0.00,$0.00
489,Sell Short,24/09/2020 09:20,Sell2,$4014.50,$0.00,3,$202.50,0.34%,$468.75,91.24%,,$0.00,$0.00
,Buy to Cover,24/09/2020 10:35,chiudoShort,$4001.00,,$202.50,$25086.25,,($45.00),48.18%,39.42%,$0.00,$0.00
490,Sell Short,28/09/2020 00:50,Sell2,$4077.00,$0.00,3,($480.00),-0.78%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,28/09/2020 10:35,chiudoShort,$4109.00,,($480.00),$24606.25,,($607.50),20.99%,-79.01%,$0.00,$0.00
491,Sell Short,28/09/2020 01:00,Sell3,$4081.00,$0.00,4,($560.00),-0.69%,$80.00,9.88%,,$0.00,$0.00
,Buy to Cover,28/09/2020 10:35,chiudoShort,$4109.00,,($560.00),$24046.25,,($730.00),20.99%,-69.14%,$0.00,$0.00
492,Sell Short,01/10/2020 01:05,Sell2,$4147.50,$0.00,3,$63.75,0.10%,$311.25,64.84%,,$0.00,$0.00
,Buy to Cover,01/10/2020 10:35,chiudoShort,$4143.25,,$63.75,$24110.00,,($168.75),48.44%,13.28%,$0.00,$0.00
493,Sell Short,01/10/2020 01:50,Sell3,$4151.75,$0.00,4,$170.00,0.20%,$500.00,78.13%,,$0.00,$0.00
,Buy to Cover,01/10/2020 10:35,chiudoShort,$4143.25,,$170.00,$24280.00,,($140.00),48.44%,26.56%,$0.00,$0.00
494,Sell Short,05/10/2020 08:50,Sell2,$4142.75,$0.00,3,($206.25),-0.33%,$112.50,30.61%,,$0.00,$0.00
,Buy to Cover,05/10/2020 10:35,chiudoShort,$4156.50,,($206.25),$24073.75,,($255.00),13.27%,-56.12%,$0.00,$0.00
495,Sell Short,05/10/2020 09:20,Sell3,$4147.00,$0.00,4,($190.00),-0.23%,$10.00,3.77%,,$0.00,$0.00
,Buy to Cover,05/10/2020 10:35,chiudoShort,$4156.50,,($190.00),$23883.75,,($255.00),24.53%,-71.70%,$0.00,$0.00
496,Sell Short,07/10/2020 00:45,Sell2,$4135.50,$0.00,3,($461.25),-0.74%,$30.00,5.48%,,$0.00,$0.00
,Buy to Cover,07/10/2020 10:35,chiudoShort,$4166.25,,($461.25),$23422.50,,($517.50),10.27%,-84.25%,$0.00,$0.00
497,Sell Short,07/10/2020 00:45,Sell3,$4139.75,$0.00,4,($530.00),-0.64%,$125.00,17.12%,,$0.00,$0.00
,Buy to Cover,07/10/2020 10:35,chiudoShort,$4166.25,,($530.00),$22892.50,,($605.00),10.27%,-72.60%,$0.00,$0.00
498,Sell Short,16/10/2020 09:05,Sell2,$4266.50,$0.00,3,$56.25,0.09%,$138.75,41.57%,,$0.00,$0.00
,Buy to Cover,16/10/2020 10:35,chiudoShort,$4262.75,,$56.25,$22948.75,,($195.00),75.28%,16.85%,$0.00,$0.00
499,Sell Short,16/10/2020 09:20,Sell3,$4270.75,$0.00,4,$160.00,0.19%,$270.00,60.67%,,$0.00,$0.00
,Buy to Cover,16/10/2020 10:35,chiudoShort,$4262.75,,$160.00,$23108.75,,($175.00),75.28%,35.96%,$0.00,$0.00
500,Sell Short,20/10/2020 05:30,Sell2,$4220.50,$0.00,3,$315.00,0.50%,$315.00,90.32%,,$0.00,$0.00
,Buy to Cover,20/10/2020 07:25,Cover,$4199.50,,$315.00,$23423.75,,($33.75),100.00%,90.32%,$0.00,$0.00
501,Sell Short,20/10/2020 09:05,Sell2,$4220.50,$0.00,3,$315.00,0.50%,$315.00,82.35%,,$0.00,$0.00
,Buy to Cover,20/10/2020 10:05,Cover,$4199.50,,$315.00,$23738.75,,($67.50),100.00%,82.35%,$0.00,$0.00
502,Sell Short,20/10/2020 09:20,Sell3,$4224.75,$0.00,4,$505.00,0.60%,$505.00,99.02%,,$0.00,$0.00
,Buy to Cover,20/10/2020 10:05,Cover,$4199.50,,$505.00,$24243.75,,($5.00),100.00%,99.02%,$0.00,$0.00
503,Sell Short,23/10/2020 06:45,Sell2,$4232.75,$0.00,3,$307.50,0.48%,$307.50,92.13%,,$0.00,$0.00
,Buy to Cover,23/10/2020 10:30,Cover,$4212.25,,$307.50,$24551.25,,($26.25),100.00%,92.13%,$0.00,$0.00
504,Sell Short,27/10/2020 05:45,Sell2,$4179.25,$0.00,3,$273.75,0.44%,$285.00,90.48%,,$0.00,$0.00
,Buy to Cover,27/10/2020 08:40,Cover,$4161.00,,$273.75,$24825.00,,($30.00),96.43%,86.90%,$0.00,$0.00
505,Sell Short,29/10/2020 01:20,Sell2,$4075.00,$0.00,3,$311.25,0.51%,$311.25,75.45%,,$0.00,$0.00
,Buy to Cover,29/10/2020 05:15,Target2lottoS,$4054.25,,$311.25,$25136.25,,($101.25),100.00%,75.45%,$0.00,$0.00
506,Sell Short,29/10/2020 01:25,Sell3,$4079.00,$0.00,4,$705.00,0.86%,$705.00,92.76%,,$0.00,$0.00
,Buy to Cover,29/10/2020 06:40,Cover,$4043.75,,$705.00,$25841.25,,($55.00),100.00%,92.76%,$0.00,$0.00
507,Sell Short,03/11/2020 02:40,Sell2,$4100.25,$0.00,3,($708.75),-1.15%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,03/11/2020 10:35,chiudoShort,$4147.50,,($708.75),$25132.50,,($802.50),11.68%,-88.32%,$0.00,$0.00
508,Sell Short,03/11/2020 02:45,Sell3,$4104.25,$0.00,4,($865.00),-1.05%,$35.00,3.41%,,$0.00,$0.00
,Buy to Cover,03/11/2020 10:35,chiudoShort,$4147.50,,($865.00),$24267.50,,($990.00),12.20%,-84.39%,$0.00,$0.00
509,Sell Short,04/11/2020 09:05,Sell2,$4207.25,$0.00,3,($292.50),-0.46%,$33.75,7.26%,,$0.00,$0.00
,Buy to Cover,04/11/2020 10:35,chiudoShort,$4226.75,,($292.50),$23975.00,,($431.25),29.84%,-62.90%,$0.00,$0.00
510,Sell Short,04/11/2020 09:10,Sell3,$4211.50,$0.00,4,($305.00),-0.36%,$40.00,7.55%,,$0.00,$0.00
,Buy to Cover,04/11/2020 10:35,chiudoShort,$4226.75,,($305.00),$23670.00,,($490.00),34.91%,-57.55%,$0.00,$0.00
511,Sell Short,05/11/2020 01:30,Sell2,$4249.25,$0.00,3,($495.00),-0.78%,$123.75,15.71%,,$0.00,$0.00
,Buy to Cover,05/11/2020 10:35,chiudoShort,$4282.25,,($495.00),$23175.00,,($663.75),21.43%,-62.86%,$0.00,$0.00
512,Sell Short,05/11/2020 02:10,Sell3,$4253.50,$0.00,4,($575.00),-0.68%,$195.00,19.60%,,$0.00,$0.00
,Buy to Cover,05/11/2020 10:35,chiudoShort,$4282.25,,($575.00),$22600.00,,($800.00),22.61%,-57.79%,$0.00,$0.00
513,Sell Short,13/11/2020 02:00,Sell2,$4315.25,$0.00,3,($206.25),-0.32%,$22.50,5.61%,,$0.00,$0.00
,Buy to Cover,13/11/2020 10:35,chiudoShort,$4329.00,,($206.25),$22393.75,,($378.75),42.99%,-51.40%,$0.00,$0.00
514,Sell Short,13/11/2020 02:15,Sell3,$4319.50,$0.00,4,($190.00),-0.22%,$15.00,3.45%,,$0.00,$0.00
,Buy to Cover,13/11/2020 10:35,chiudoShort,$4329.00,,($190.00),$22203.75,,($420.00),52.87%,-43.68%,$0.00,$0.00
515,Sell Short,16/11/2020 05:55,Sell2,$4390.25,$0.00,3,$333.75,0.51%,$333.75,55.97%,,$0.00,$0.00
,Buy to Cover,16/11/2020 08:55,Target2lottoS,$4368.00,,$333.75,$22537.50,,($262.50),100.00%,55.97%,$0.00,$0.00
516,Sell Short,16/11/2020 05:55,Sell3,$4394.75,$0.00,4,$60.00,0.07%,$540.00,67.50%,,$0.00,$0.00
,Buy to Cover,16/11/2020 10:35,chiudoShort,$4391.75,,$60.00,$22597.50,,($260.00),40.00%,7.50%,$0.00,$0.00
517,Sell Short,16/11/2020 10:00,Sell2,$4390.25,$0.00,3,($22.50),-0.03%,$3.75,5.56%,,$0.00,$0.00
,Buy to Cover,16/11/2020 10:35,chiudoShort,$4391.75,,($22.50),$22575.00,,($63.75),61.11%,-33.33%,$0.00,$0.00
518,Sell Short,24/11/2020 09:45,Sell2,$4381.75,$0.00,3,($210.00),-0.32%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,24/11/2020 10:35,chiudoShort,$4395.75,,($210.00),$22365.00,,($213.75),1.75%,-98.25%,$0.00,$0.00
519,Sell Short,24/11/2020 09:50,Sell3,$4386.25,$0.00,4,($190.00),-0.22%,$30.00,13.33%,,$0.00,$0.00
,Buy to Cover,24/11/2020 10:35,chiudoShort,$4395.75,,($190.00),$22175.00,,($195.00),2.22%,-84.44%,$0.00,$0.00
520,Sell Short,01/12/2020 09:05,Sell2,$4435.75,$0.00,3,($37.50),-0.06%,$82.50,33.33%,,$0.00,$0.00
,Buy to Cover,01/12/2020 10:35,chiudoShort,$4438.25,,($37.50),$22137.50,,($165.00),51.52%,-15.15%,$0.00,$0.00
521,Sell Short,01/12/2020 09:10,Sell3,$4440.25,$0.00,4,$40.00,0.05%,$200.00,60.61%,,$0.00,$0.00
,Buy to Cover,01/12/2020 10:35,chiudoShort,$4438.25,,$40.00,$22177.50,,($130.00),51.52%,12.12%,$0.00,$0.00
522,Sell Short,14/12/2020 05:45,Sell2,$4462.25,$0.00,3,$176.25,0.26%,$206.25,60.44%,,$0.00,$0.00
,Buy to Cover,14/12/2020 10:35,chiudoShort,$4450.50,,$176.25,$22353.75,,($135.00),91.21%,51.65%,$0.00,$0.00
523,Sell Short,14/12/2020 08:45,Sell3,$4466.75,$0.00,4,$325.00,0.36%,$365.00,80.22%,,$0.00,$0.00
,Buy to Cover,14/12/2020 10:35,chiudoShort,$4450.50,,$325.00,$22678.75,,($90.00),91.21%,71.43%,$0.00,$0.00
524,Sell Short,15/12/2020 02:25,Sell2,$4435.25,$0.00,3,($67.50),-0.10%,$45.00,16.00%,,$0.00,$0.00
,Buy to Cover,15/12/2020 10:35,chiudoShort,$4439.75,,($67.50),$22611.25,,($236.25),60.00%,-24.00%,$0.00,$0.00
525,Sell Short,15/12/2020 03:00,Sell3,$4439.75,$0.00,4,$0.00,0.00%,$150.00,40.00%,,$0.00,$0.00
,Buy to Cover,15/12/2020 10:35,chiudoShort,$4439.75,,$0.00,$22611.25,,($225.00),60.00%,0.00%,$0.00,$0.00
526,Sell Short,18/12/2020 03:10,Sell2,$4499.00,$0.00,3,$292.50,0.43%,$292.50,82.98%,,$0.00,$0.00
,Buy to Cover,18/12/2020 08:55,Cover,$4479.50,,$292.50,$22903.75,,($60.00),100.00%,82.98%,$0.00,$0.00
527,Sell Short,22/12/2020 06:10,Sell2,$4474.00,$0.00,3,$180.00,0.27%,$270.00,93.51%,,$0.00,$0.00
,Buy to Cover,22/12/2020 10:35,chiudoShort,$4462.00,,$180.00,$23083.75,,($18.75),68.83%,62.34%,$0.00,$0.00
528,Sell Short,04/01/2021 01:20,Sell2,$4540.25,$0.00,3,$345.00,0.51%,$345.00,63.89%,,$0.00,$0.00
,Buy to Cover,04/01/2021 08:55,Target2lottoS,$4517.25,,$345.00,$23428.75,,($195.00),100.00%,63.89%,$0.00,$0.00
529,Sell Short,04/01/2021 02:00,Sell3,$4544.75,$0.00,4,$525.00,0.58%,$570.00,77.03%,,$0.00,$0.00
,Buy to Cover,04/01/2021 09:00,Cover,$4518.50,,$525.00,$23953.75,,($170.00),93.92%,70.95%,$0.00,$0.00
530,Sell Short,05/01/2021 08:45,Sell2,$4489.25,$0.00,3,$138.75,0.21%,$333.75,78.76%,,$0.00,$0.00
,Buy to Cover,05/01/2021 10:35,chiudoShort,$4480.00,,$138.75,$24092.50,,($90.00),53.98%,32.74%,$0.00,$0.00
531,Sell Short,05/01/2021 09:05,Sell3,$4493.75,$0.00,4,$275.00,0.31%,$535.00,94.69%,,$0.00,$0.00
,Buy to Cover,05/01/2021 10:35,chiudoShort,$4480.00,,$275.00,$24367.50,,($30.00),53.98%,48.67%,$0.00,$0.00
532,Sell Short,07/01/2021 08:40,Sell2,$4553.50,$0.00,3,($307.50),-0.45%,$60.00,11.76%,,$0.00,$0.00
,Buy to Cover,07/01/2021 10:35,chiudoShort,$4574.00,,($307.50),$24060.00,,($450.00),27.94%,-60.29%,$0.00,$0.00
533,Sell Short,07/01/2021 09:00,Sell3,$4558.00,$0.00,4,($320.00),-0.35%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,07/01/2021 10:35,chiudoShort,$4574.00,,($320.00),$23740.00,,($510.00),37.25%,-62.75%,$0.00,$0.00
534,Sell Short,18/01/2021 05:15,Sell2,$4544.50,$0.00,3,($15.00),-0.02%,$82.50,68.75%,,$0.00,$0.00
,Buy to Cover,18/01/2021 10:35,chiudoShort,$4545.50,,($15.00),$23725.00,,($37.50),18.75%,-12.50%,$0.00,$0.00
535,Sell Short,20/01/2021 07:20,Sell2,$4588.25,$0.00,3,($337.50),-0.49%,$15.00,3.54%,,$0.00,$0.00
,Buy to Cover,20/01/2021 10:35,chiudoShort,$4610.75,,($337.50),$23387.50,,($408.75),16.81%,-79.65%,$0.00,$0.00
536,Sell Short,20/01/2021 08:10,Sell3,$4592.75,$0.00,4,($360.00),-0.39%,$30.00,6.19%,,$0.00,$0.00
,Buy to Cover,20/01/2021 10:35,chiudoShort,$4610.75,,($360.00),$23027.50,,($455.00),19.59%,-74.23%,$0.00,$0.00
537,Sell Short,26/01/2021 05:55,Sell2,$4632.75,$0.00,3,$78.75,0.11%,$157.50,51.85%,,$0.00,$0.00
,Buy to Cover,26/01/2021 10:35,chiudoShort,$4627.50,,$78.75,$23106.25,,($146.25),74.07%,25.93%,$0.00,$0.00
538,Sell Short,26/01/2021 08:05,Sell3,$4637.50,$0.00,4,$200.00,0.22%,$305.00,75.31%,,$0.00,$0.00
,Buy to Cover,26/01/2021 10:35,chiudoShort,$4627.50,,$200.00,$23306.25,,($100.00),74.07%,49.38%,$0.00,$0.00
539,Sell Short,28/01/2021 07:50,Sell2,$4534.75,$0.00,3,($727.50),-1.07%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,28/01/2021 10:35,chiudoShort,$4583.25,,($727.50),$22578.75,,($892.50),18.49%,-81.51%,$0.00,$0.00
540,Sell Short,28/01/2021 07:50,Sell3,$4539.25,$0.00,4,($880.00),-0.97%,$50.00,4.35%,,$0.00,$0.00
,Buy to Cover,28/01/2021 10:35,chiudoShort,$4583.25,,($880.00),$21698.75,,($1100.00),19.13%,-76.52%,$0.00,$0.00
541,Sell Short,02/02/2021 02:25,Sell2,$4576.25,$0.00,3,($491.25),-0.72%,$116.25,17.42%,,$0.00,$0.00
,Buy to Cover,02/02/2021 10:35,chiudoShort,$4609.00,,($491.25),$21207.50,,($551.25),8.99%,-73.60%,$0.00,$0.00
542,Sell Short,02/02/2021 03:45,Sell3,$4580.75,$0.00,4,($565.00),-0.62%,$165.00,20.37%,,$0.00,$0.00
,Buy to Cover,02/02/2021 10:35,chiudoShort,$4609.00,,($565.00),$20642.50,,($645.00),9.88%,-69.75%,$0.00,$0.00
543,Sell Short,05/02/2021 04:45,Sell2,$4662.00,$0.00,3,$71.25,0.10%,$202.50,76.06%,,$0.00,$0.00
,Buy to Cover,05/02/2021 10:35,chiudoShort,$4657.25,,$71.25,$20713.75,,($63.75),50.70%,26.76%,$0.00,$0.00
544,Sell Short,11/02/2021 02:55,Sell2,$4693.75,$0.00,3,$60.00,0.09%,$135.00,56.25%,,$0.00,$0.00
,Buy to Cover,11/02/2021 10:35,chiudoShort,$4689.75,,$60.00,$20773.75,,($105.00),68.75%,25.00%,$0.00,$0.00
545,Sell Short,11/02/2021 08:40,Sell3,$4698.50,$0.00,4,$175.00,0.19%,$275.00,85.94%,,$0.00,$0.00
,Buy to Cover,11/02/2021 10:35,chiudoShort,$4689.75,,$175.00,$20948.75,,($45.00),68.75%,54.69%,$0.00,$0.00
546,Sell Short,19/02/2021 03:35,Sell2,$4698.50,$0.00,3,($112.50),-0.16%,$75.00,28.17%,,$0.00,$0.00
,Buy to Cover,19/02/2021 10:35,chiudoShort,$4706.00,,($112.50),$20836.25,,($191.25),29.58%,-42.25%,$0.00,$0.00
547,Sell Short,19/02/2021 04:15,Sell3,$4703.25,$0.00,4,($55.00),-0.06%,$195.00,54.93%,,$0.00,$0.00
,Buy to Cover,19/02/2021 10:35,chiudoShort,$4706.00,,($55.00),$20781.25,,($160.00),29.58%,-15.49%,$0.00,$0.00
548,Sell Short,24/02/2021 06:30,Sell2,$4674.25,$0.00,3,$506.25,0.72%,$506.25,93.75%,,$0.00,$0.00
,Buy to Cover,24/02/2021 08:40,Cover,$4640.50,,$506.25,$21287.50,,($33.75),100.00%,93.75%,$0.00,$0.00
549,Sell Short,24/02/2021 10:20,Sell2,$4674.25,$0.00,3,($45.00),-0.06%,$3.75,3.13%,,$0.00,$0.00
,Buy to Cover,24/02/2021 10:35,chiudoShort,$4677.25,,($45.00),$21242.50,,($116.25),59.38%,-37.50%,$0.00,$0.00
550,Sell Short,24/02/2021 10:30,Sell3,$4679.00,$0.00,4,$35.00,0.04%,$40.00,40.00%,,$0.00,$0.00
,Buy to Cover,24/02/2021 10:35,chiudoShort,$4677.25,,$35.00,$21277.50,,($60.00),95.00%,35.00%,$0.00,$0.00
551,Sell Short,26/02/2021 08:35,Sell2,$4628.75,$0.00,3,$652.50,0.94%,$652.50,93.05%,,$0.00,$0.00
,Buy to Cover,26/02/2021 09:25,Cover,$4585.25,,$652.50,$21930.00,,($48.75),100.00%,93.05%,$0.00,$0.00
552,Sell Short,04/03/2021 08:35,Sell2,$4604.50,$0.00,3,$348.75,0.50%,$348.75,67.39%,,$0.00,$0.00
,Buy to Cover,04/03/2021 09:05,Target2lottoS,$4581.25,,$348.75,$22278.75,,($168.75),100.00%,67.39%,$0.00,$0.00
553,Sell Short,04/03/2021 08:40,Sell3,$4609.00,$0.00,4,$130.00,0.14%,$820.00,85.86%,,$0.00,$0.00
,Buy to Cover,04/03/2021 10:35,chiudoShort,$4602.50,,$130.00,$22408.75,,($135.00),27.75%,13.61%,$0.00,$0.00
554,Sell Short,04/03/2021 09:50,Sell2,$4604.50,$0.00,3,$30.00,0.04%,$228.75,70.93%,,$0.00,$0.00
,Buy to Cover,04/03/2021 10:35,chiudoShort,$4602.50,,$30.00,$22438.75,,($93.75),38.37%,9.30%,$0.00,$0.00
555,Sell Short,05/03/2021 05:40,Sell2,$4555.50,$0.00,3,$345.00,0.50%,$345.00,37.10%,,$0.00,$0.00
,Buy to Cover,05/03/2021 09:50,Target2lottoS,$4532.50,,$345.00,$22783.75,,($585.00),100.00%,37.10%,$0.00,$0.00
556,Sell Short,05/03/2021 07:00,Sell3,$4560.00,$0.00,4,$965.00,1.06%,$965.00,58.31%,,$0.00,$0.00
,Buy to Cover,05/03/2021 10:30,Cover,$4511.75,,$965.00,$23748.75,,($690.00),100.00%,58.31%,$0.00,$0.00
