

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Buy to Cover,15/01/2019 17:00,SX,$1980.1,,($30.00),$1407.00,,($72.00),35.00%,-25.00%,$0.00,$0.00
340,Buy,16/01/2019 10:40,LE,$1984.7,$0.00,3,($3.00),-0.01%,$39.00,46.43%,,$0.00,$0.00
,Sell,16/01/2019 17:00,LX,$1984.6,,($3.00),$1404.00,,($45.00),50.00%,-3.57%,$0.00,$0.00
341,Sell Short,18/01/2019 04:25,SE,$1978.4,$0.00,3,$204.00,0.34%,$225.00,100.00%,,$0.00,$0.00
,Buy to Cover,18/01/2019 17:00,SX,$1971.6,,$204.00,$1608.00,,$0.00,90.67%,90.67%,$0.00,$0.00
342,Buy,22/01/2019 03:10,LE,$1973.8,$0.00,3,$51.00,0.09%,$60.00,31.75%,,$0.00,$0.00
,Sell,22/01/2019 17:00,LX,$1975.5,,$51.00,$1659.00,,($129.00),95.24%,26.98%,$0.00,$0.00
343,Sell Short,23/01/2019 09:20,SE,$1968.8,$0.00,3,($180.00),-0.30%,$9.00,4.76%,,$0.00,$0.00
,Buy to Cover,23/01/2019 11:25,LE,$1974.8,,($180.00),$1479.00,,($180.00),0.00%,-95.24%,$0.00,$0.00
344,Buy,23/01/2019 11:25,LE,$1974.8,$0.00,3,($63.00),-0.11%,$36.00,33.33%,,$0.00,$0.00
,Sell,23/01/2019 17:00,LX,$1972.7,,($63.00),$1416.00,,($72.00),8.33%,-58.33%,$0.00,$0.00
345,Buy,25/01/2019 08:40,LE,$1977.7,$0.00,3,$456.00,0.77%,$516.00,99.42%,,$0.00,$0.00
,Sell,25/01/2019 17:00,LX,$1992.9,,$456.00,$1872.00,,($3.00),88.44%,87.86%,$0.00,$0.00
346,Buy,29/01/2019 03:15,LE,$1998.3,$0.00,3,$84.00,0.14%,$105.00,58.33%,,$0.00,$0.00
,Sell,29/01/2019 17:00,LX,$2001.1,,$84.00,$1956.00,,($75.00),88.33%,46.67%,$0.00,$0.00
347,Buy,30/01/2019 14:05,LE,$2000.8,$0.00,3,$261.00,0.43%,$372.00,100.00%,,$0.00,$0.00
,Sell,30/01/2019 17:00,LX,$2009.5,,$261.00,$2217.00,,$0.00,70.16%,70.16%,$0.00,$0.00
348,Sell Short,01/02/2019 10:05,SE,$2008.1,$0.00,3,$33.00,0.05%,$84.00,82.35%,,$0.00,$0.00
,Buy to Cover,01/02/2019 17:00,SX,$2007.0,,$33.00,$2250.00,,($18.00),50.00%,32.35%,$0.00,$0.00
349,Sell Short,03/02/2019 22:35,SE,$2002.8,$0.00,3,$54.00,0.09%,$162.00,78.26%,,$0.00,$0.00
,Buy to Cover,04/02/2019 17:00,SX,$2001.0,,$54.00,$2304.00,,($45.00),47.83%,26.09%,$0.00,$0.00
350,Sell Short,06/02/2019 13:20,SE,$1998.8,$0.00,3,$108.00,0.18%,$132.00,88.00%,,$0.00,$0.00
,Buy to Cover,06/02/2019 17:00,SX,$1995.2,,$108.00,$2412.00,,($18.00),84.00%,72.00%,$0.00,$0.00
351,Buy,08/02/2019 08:45,LE,$2002.9,$0.00,3,($6.00),-0.01%,$39.00,35.14%,,$0.00,$0.00
,Sell,08/02/2019 17:00,LX,$2002.7,,($6.00),$2406.00,,($72.00),59.46%,-5.41%,$0.00,$0.00
352,Sell Short,11/02/2019 04:10,SE,$1996.6,$0.00,3,$6.00,0.01%,$144.00,71.64%,,$0.00,$0.00
,Buy to Cover,11/02/2019 17:00,SX,$1996.4,,$6.00,$2412.00,,($57.00),31.34%,2.99%,$0.00,$0.00
353,Buy,13/02/2019 10:10,LE,$2004.6,$0.00,3,($270.00),-0.45%,$48.00,15.09%,,$0.00,$0.00
,Sell,13/02/2019 14:35,SE,$1995.6,,($270.00),$2142.00,,($270.00),0.00%,-84.91%,$0.00,$0.00
354,Sell Short,13/02/2019 14:35,SE,$1995.6,$0.00,3,$45.00,0.08%,$81.00,90.00%,,$0.00,$0.00
,Buy to Cover,13/02/2019 17:00,SX,$1994.1,,$45.00,$2187.00,,($9.00),60.00%,50.00%,$0.00,$0.00
355,Buy,15/02/2019 13:55,LE,$2009.0,$0.00,3,$15.00,0.02%,$42.00,73.68%,,$0.00,$0.00
,Sell,15/02/2019 17:00,LX,$2009.5,,$15.00,$2202.00,,($15.00),52.63%,26.32%,$0.00,$0.00
356,Buy,19/02/2019 03:35,LE,$2016.3,$0.00,3,$387.00,0.64%,$399.00,89.26%,,$0.00,$0.00
,Sell,19/02/2019 17:00,LX,$2029.2,,$387.00,$2589.00,,($48.00),97.32%,86.58%,$0.00,$0.00
357,Sell Short,26/02/2019 03:55,SE,$2011.7,$0.00,3,($120.00),-0.20%,$45.00,25.00%,,$0.00,$0.00
,Buy to Cover,26/02/2019 17:00,SX,$2015.7,,($120.00),$2469.00,,($135.00),8.33%,-66.67%,$0.00,$0.00
358,Sell Short,27/02/2019 09:25,SE,$2011.2,$0.00,3,$144.00,0.24%,$237.00,90.80%,,$0.00,$0.00
,Buy to Cover,27/02/2019 17:00,SX,$2006.4,,$144.00,$2613.00,,($24.00),64.37%,55.17%,$0.00,$0.00
359,Sell Short,01/03/2019 11:15,SE,$1990.1,$0.00,3,$324.00,0.54%,$426.00,98.61%,,$0.00,$0.00
,Buy to Cover,01/03/2019 17:00,SX,$1979.3,,$324.00,$2937.00,,($6.00),76.39%,75.00%,$0.00,$0.00
360,Buy,08/03/2019 01:25,LE,$1977.3,$0.00,3,$180.00,0.30%,$261.00,89.69%,,$0.00,$0.00
,Sell,08/03/2019 17:00,LX,$1983.3,,$180.00,$3117.00,,($30.00),72.16%,61.86%,$0.00,$0.00
361,Buy,12/03/2019 08:40,LE,$1982.9,$0.00,3,$99.00,0.17%,$135.00,65.22%,,$0.00,$0.00
,Sell,12/03/2019 17:00,LX,$1986.2,,$99.00,$3216.00,,($72.00),82.61%,47.83%,$0.00,$0.00
362,Buy,13/03/2019 06:15,LE,$1993.6,$0.00,3,$18.00,0.03%,$78.00,48.15%,,$0.00,$0.00
,Sell,13/03/2019 17:00,LX,$1994.2,,$18.00,$3234.00,,($84.00),62.96%,11.11%,$0.00,$0.00
363,Buy,19/03/2019 06:45,LE,$1993.2,$0.00,3,($66.00),-0.11%,$69.00,44.23%,,$0.00,$0.00
,Sell,19/03/2019 17:00,LX,$1991.0,,($66.00),$3168.00,,($87.00),13.46%,-42.31%,$0.00,$0.00
364,Sell Short,20/03/2019 03:35,SE,$1987.8,$0.00,3,($201.00),-0.34%,$144.00,41.74%,,$0.00,$0.00
,Buy to Cover,20/03/2019 14:05,LE,$1994.5,,($201.00),$2967.00,,($201.00),0.00%,-58.26%,$0.00,$0.00
365,Buy,20/03/2019 14:05,LE,$1994.5,$0.00,3,$87.00,0.15%,$216.00,100.00%,,$0.00,$0.00
,Sell,20/03/2019 17:00,LX,$1997.4,,$87.00,$3054.00,,$0.00,40.28%,40.28%,$0.00,$0.00
366,Sell Short,27/03/2019 09:50,SE,$1995.6,$0.00,3,$54.00,0.09%,$108.00,66.67%,,$0.00,$0.00
,Buy to Cover,27/03/2019 17:00,SX,$1993.8,,$54.00,$3108.00,,($54.00),66.67%,33.33%,$0.00,$0.00
367,Buy,03/04/2019 12:35,LE,$1974.3,$0.00,3,($51.00),-0.09%,$12.00,16.00%,,$0.00,$0.00
,Sell,03/04/2019 17:00,LX,$1972.6,,($51.00),$3057.00,,($63.00),16.00%,-68.00%,$0.00,$0.00
368,Buy,04/04/2019 15:30,LE,$1976.4,$0.00,3,($42.00),-0.07%,$18.00,27.27%,,$0.00,$0.00
,Sell,04/04/2019 17:00,LX,$1975.0,,($42.00),$3015.00,,($48.00),9.09%,-63.64%,$0.00,$0.00
369,Buy,10/04/2019 11:20,LE,$1990.3,$0.00,3,$0.00,0.00%,$81.00,71.05%,,$0.00,$0.00
,Sell,10/04/2019 17:00,LX,$1990.3,,$0.00,$3015.00,,($33.00),28.95%,0.00%,$0.00,$0.00
370,Sell Short,14/04/2019 21:40,SE,$1969.0,$0.00,3,($6.00),-0.01%,$162.00,69.23%,,$0.00,$0.00
,Buy to Cover,15/04/2019 17:00,SX,$1969.2,,($6.00),$3009.00,,($72.00),28.21%,-2.56%,$0.00,$0.00
371,Sell Short,16/04/2019 08:35,SE,$1962.3,$0.00,3,$132.00,0.22%,$255.00,100.00%,,$0.00,$0.00
,Buy to Cover,16/04/2019 17:00,SX,$1957.9,,$132.00,$3141.00,,$0.00,51.76%,51.76%,$0.00,$0.00
372,Sell Short,23/04/2019 02:20,SE,$1952.7,$0.00,3,$6.00,0.01%,$192.00,78.05%,,$0.00,$0.00
,Buy to Cover,23/04/2019 17:00,SX,$1952.5,,$6.00,$3147.00,,($54.00),24.39%,2.44%,$0.00,$0.00
373,Buy,24/04/2019 11:45,LE,$1957.1,$0.00,3,($33.00),-0.06%,$57.00,52.78%,,$0.00,$0.00
,Sell,24/04/2019 17:00,LX,$1956.0,,($33.00),$3114.00,,($51.00),16.67%,-30.56%,$0.00,$0.00
374,Buy,25/04/2019 09:45,LE,$1962.0,$0.00,3,($138.00),-0.23%,$30.00,15.87%,,$0.00,$0.00
,Sell,25/04/2019 17:00,LX,$1957.4,,($138.00),$2976.00,,($159.00),11.11%,-73.02%,$0.00,$0.00
375,Buy,26/04/2019 08:45,LE,$1962.0,$0.00,3,$135.00,0.23%,$216.00,94.74%,,$0.00,$0.00
,Sell,26/04/2019 17:00,LX,$1966.5,,$135.00,$3111.00,,($12.00),64.47%,59.21%,$0.00,$0.00
376,Sell Short,01/05/2019 02:20,SE,$1958.9,$0.00,3,($195.00),-0.33%,$42.00,17.72%,,$0.00,$0.00
,Buy to Cover,01/05/2019 14:05,LE,$1965.4,,($195.00),$2916.00,,($195.00),0.00%,-82.28%,$0.00,$0.00
377,Buy,01/05/2019 14:05,LE,$1965.4,$0.00,3,($135.00),-0.23%,$60.00,30.77%,,$0.00,$0.00
,Sell,01/05/2019 14:35,SE,$1960.9,,($135.00),$2781.00,,($135.00),0.00%,-69.23%,$0.00,$0.00
378,Sell Short,01/05/2019 14:35,SE,$1960.9,$0.00,3,$132.00,0.22%,$240.00,96.39%,,$0.00,$0.00
,Buy to Cover,01/05/2019 17:00,SX,$1956.5,,$132.00,$2913.00,,($9.00),56.63%,53.01%,$0.00,$0.00
379,Buy,03/05/2019 09:15,LE,$1956.6,$0.00,3,$60.00,0.10%,$168.00,84.85%,,$0.00,$0.00
,Sell,03/05/2019 17:00,LX,$1958.6,,$60.00,$2973.00,,($30.00),45.45%,30.30%,$0.00,$0.00
380,Buy,07/05/2019 13:20,LE,$1964.6,$0.00,3,($21.00),-0.04%,$27.00,36.00%,,$0.00,$0.00
,Sell,07/05/2019 17:00,LX,$1963.9,,($21.00),$2952.00,,($48.00),36.00%,-28.00%,$0.00,$0.00
381,Buy,08/05/2019 07:05,LE,$1969.5,$0.00,3,($285.00),-0.48%,$45.00,12.10%,,$0.00,$0.00
,Sell,08/05/2019 17:00,LX,$1960.0,,($285.00),$2667.00,,($327.00),11.29%,-76.61%,$0.00,$0.00
382,Sell Short,12/05/2019 23:30,SE,$1962.9,$0.00,3,($357.00),-0.61%,$69.00,16.20%,,$0.00,$0.00
,Buy to Cover,13/05/2019 09:05,Stop Loss,$1974.8,,($357.00),$2310.00,,($357.00),0.00%,-83.80%,$0.00,$0.00
383,Sell Short,21/05/2019 07:30,SE,$1950.3,$0.00,3,($78.00),-0.13%,$87.00,50.88%,,$0.00,$0.00
,Buy to Cover,21/05/2019 17:00,SX,$1952.9,,($78.00),$2232.00,,($84.00),3.51%,-45.61%,$0.00,$0.00
384,Buy,23/05/2019 06:15,LE,$1954.3,$0.00,3,$213.00,0.36%,$330.00,99.10%,,$0.00,$0.00
,Sell,23/05/2019 17:00,LX,$1961.4,,$213.00,$2445.00,,($3.00),64.86%,63.96%,$0.00,$0.00
385,Buy,26/05/2019 22:10,LE,$1965.0,$0.00,3,($111.00),-0.19%,$0.00,0.00%,,$0.00,$0.00
,Sell,27/05/2019 21:30,SE,$1961.3,,($111.00),$2334.00,,($114.00),2.63%,-97.37%,$0.00,$0.00
386,Sell Short,27/05/2019 21:30,SE,$1961.3,$0.00,3,$132.00,0.22%,$234.00,85.71%,,$0.00,$0.00
,Buy to Cover,28/05/2019 17:00,SX,$1956.9,,$132.00,$2466.00,,($39.00),62.64%,48.35%,$0.00,$0.00
387,Buy,30/05/2019 11:05,LE,$1962.3,$0.00,3,$111.00,0.19%,$129.00,100.00%,,$0.00,$0.00
,Sell,30/05/2019 17:00,LX,$1966.0,,$111.00,$2577.00,,$0.00,86.05%,86.05%,$0.00,$0.00
388,Buy,31/05/2019 06:00,LE,$1976.3,$0.00,3,$204.00,0.34%,$255.00,73.28%,,$0.00,$0.00
,Sell,31/05/2019 17:00,LX,$1983.1,,$204.00,$2781.00,,($93.00),85.34%,58.62%,$0.00,$0.00
389,Buy,05/06/2019 02:35,LE,$2009.0,$0.00,3,$0.00,0.00%,$381.00,100.00%,,$0.00,$0.00
,Sell,05/06/2019 10:55,BreakEven Stop,$2009.0,,$0.00,$2781.00,,$0.00,0.00%,0.00%,$0.00,$0.00
390,Buy,05/06/2019 10:55,LE,$2009.0,$0.00,3,($39.00),-0.06%,$51.00,27.42%,,$0.00,$0.00
,Sell,05/06/2019 17:00,LX,$2007.7,,($39.00),$2742.00,,($135.00),51.61%,-20.97%,$0.00,$0.00
391,Buy,07/06/2019 08:40,LE,$2019.6,$0.00,3,($60.00),-0.10%,$180.00,58.25%,,$0.00,$0.00
,Sell,07/06/2019 17:00,LX,$2017.6,,($60.00),$2682.00,,($129.00),22.33%,-19.42%,$0.00,$0.00
392,Sell Short,10/06/2019 08:05,SE,$2002.0,$0.00,3,($84.00),-0.14%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,10/06/2019 17:00,SX,$2004.8,,($84.00),$2598.00,,($150.00),44.00%,-56.00%,$0.00,$0.00
393,Buy,11/06/2019 23:15,LE,$2009.7,$0.00,3,$9.00,0.01%,$162.00,63.53%,,$0.00,$0.00
,Sell,12/06/2019 17:00,LX,$2010.0,,$9.00,$2607.00,,($93.00),40.00%,3.53%,$0.00,$0.00
394,Buy,13/06/2019 14:15,LE,$2018.6,$0.00,3,$3.00,0.00%,$36.00,42.86%,,$0.00,$0.00
,Sell,13/06/2019 17:00,LX,$2018.7,,$3.00,$2610.00,,($48.00),60.71%,3.57%,$0.00,$0.00
395,Buy,14/06/2019 02:30,LE,$2029.1,$0.00,3,($366.00),-0.60%,$177.00,32.60%,,$0.00,$0.00
,Sell,14/06/2019 13:30,Stop Loss,$2016.9,,($366.00),$2244.00,,($366.00),0.00%,-67.40%,$0.00,$0.00
396,Buy,18/06/2019 02:25,LE,$2023.9,$0.00,3,($21.00),-0.03%,$219.00,46.79%,,$0.00,$0.00
,Sell,18/06/2019 17:00,LX,$2023.2,,($21.00),$2223.00,,($249.00),48.72%,-4.49%,$0.00,$0.00
397,Buy,19/06/2019 14:10,LE,$2030.2,$0.00,3,$195.00,0.32%,$282.00,62.25%,,$0.00,$0.00
,Sell,19/06/2019 17:00,LX,$2036.7,,$195.00,$2418.00,,($171.00),80.79%,43.05%,$0.00,$0.00
398,Sell Short,26/06/2019 00:00,SE,$2080.2,$0.00,3,($138.00),-0.22%,$69.00,16.67%,,$0.00,$0.00
,Buy to Cover,26/06/2019 17:00,SX,$2084.8,,($138.00),$2280.00,,($345.00),50.00%,-33.33%,$0.00,$0.00
399,Buy,27/06/2019 21:10,LE,$2094.5,$0.00,3,($378.00),-0.60%,$183.00,32.62%,,$0.00,$0.00
,Sell,28/06/2019 09:35,Stop Loss,$2081.9,,($378.00),$1902.00,,($378.00),0.00%,-67.38%,$0.00,$0.00
400,Buy,28/06/2019 10:15,LE,$2087.1,$0.00,3,($42.00),-0.07%,$63.00,42.00%,,$0.00,$0.00
,Sell,28/06/2019 17:00,LX,$2085.7,,($42.00),$1860.00,,($87.00),30.00%,-28.00%,$0.00,$0.00
401,Sell Short,30/06/2019 21:05,SE,$2072.3,$0.00,3,$0.00,0.00%,$444.00,96.10%,,$0.00,$0.00
,Buy to Cover,01/07/2019 11:00,BreakEven Stop,$2072.3,,$0.00,$1860.00,,($18.00),3.90%,0.00%,$0.00,$0.00
402,Buy,04/08/2019 21:50,LE,$2123.6,$0.00,3,$363.00,0.57%,$549.00,75.93%,,$0.00,$0.00
,Sell,05/08/2019 17:00,LX,$2135.7,,$363.00,$2223.00,,($174.00),74.27%,50.21%,$0.00,$0.00
403,Sell Short,12/08/2019 03:30,SE,$2159.6,$0.00,3,($393.00),-0.61%,$6.00,1.50%,,$0.00,$0.00
,Buy to Cover,12/08/2019 04:55,Stop Loss,$2172.7,,($393.00),$1830.00,,($393.00),0.00%,-98.50%,$0.00,$0.00
404,Sell Short,16/08/2019 05:10,SE,$2179.5,$0.00,3,($105.00),-0.16%,$171.00,40.14%,,$0.00,$0.00
,Buy to Cover,16/08/2019 17:00,SX,$2183.0,,($105.00),$1725.00,,($255.00),35.21%,-24.65%,$0.00,$0.00
405,Sell Short,19/08/2019 07:50,SE,$2163.5,$0.00,3,($75.00),-0.12%,$3.00,0.97%,,$0.00,$0.00
,Buy to Cover,19/08/2019 17:00,SX,$2166.0,,($75.00),$1650.00,,($306.00),74.76%,-24.27%,$0.00,$0.00
406,Buy,23/08/2019 08:35,LE,$2173.4,$0.00,3,$699.00,1.07%,$816.00,91.28%,,$0.00,$0.00
,Sell,23/08/2019 17:00,LX,$2196.7,,$699.00,$2349.00,,($78.00),86.91%,78.19%,$0.00,$0.00
407,Buy,29/08/2019 02:55,LE,$2217.7,$0.00,3,($399.00),-0.60%,$57.00,12.50%,,$0.00,$0.00
,Sell,29/08/2019 06:55,Stop Loss,$2204.4,,($399.00),$1950.00,,($399.00),0.00%,-87.50%,$0.00,$0.00
408,Buy,03/09/2019 08:35,LE,$2203.4,$0.00,3,$435.00,0.66%,$468.00,81.25%,,$0.00,$0.00
,Sell,03/09/2019 17:00,LX,$2217.9,,$435.00,$2385.00,,($108.00),94.27%,75.52%,$0.00,$0.00
409,Sell Short,09/09/2019 21:35,SE,$2156.1,$0.00,3,$78.00,0.12%,$114.00,22.62%,,$0.00,$0.00
,Buy to Cover,10/09/2019 17:00,SX,$2153.5,,$78.00,$2463.00,,($390.00),92.86%,15.48%,$0.00,$0.00
410,Buy,18/09/2019 11:40,LE,$2177.7,$0.00,3,($393.00),-0.60%,$69.00,14.94%,,$0.00,$0.00
,Sell,18/09/2019 14:05,Stop Loss,$2164.6,,($393.00),$2070.00,,($393.00),0.00%,-85.06%,$0.00,$0.00
411,Sell Short,18/09/2019 14:35,SE,$2162.0,$0.00,3,$0.00,0.00%,$432.00,71.64%,,$0.00,$0.00
,Buy to Cover,18/09/2019 15:40,BreakEven Stop,$2162.0,,$0.00,$2070.00,,($171.00),28.36%,0.00%,$0.00,$0.00
412,Buy,20/09/2019 13:25,LE,$2173.9,$0.00,3,$300.00,0.46%,$318.00,97.25%,,$0.00,$0.00
,Sell,20/09/2019 17:00,LX,$2183.9,,$300.00,$2370.00,,($9.00),94.50%,91.74%,$0.00,$0.00
413,Buy,24/09/2019 11:45,LE,$2195.2,$0.00,3,$105.00,0.16%,$240.00,70.80%,,$0.00,$0.00
,Sell,24/09/2019 17:00,LX,$2198.7,,$105.00,$2475.00,,($99.00),60.18%,30.97%,$0.00,$0.00
414,Sell Short,25/09/2019 10:55,SE,$2183.8,$0.00,3,$393.00,0.60%,$492.00,84.10%,,$0.00,$0.00
,Buy to Cover,25/09/2019 17:00,SX,$2170.7,,$393.00,$2868.00,,($93.00),83.08%,67.18%,$0.00,$0.00
415,Sell Short,27/09/2019 02:45,SE,$2165.7,$0.00,3,$69.00,0.11%,$372.00,75.61%,,$0.00,$0.00
,Buy to Cover,27/09/2019 17:00,SX,$2163.4,,$69.00,$2937.00,,($120.00),38.41%,14.02%,$0.00,$0.00
416,Sell Short,30/09/2019 07:50,SE,$2149.8,$0.00,3,$339.00,0.53%,$585.00,82.98%,,$0.00,$0.00
,Buy to Cover,30/09/2019 17:00,SX,$2138.5,,$339.00,$3276.00,,($120.00),65.11%,48.09%,$0.00,$0.00
417,Buy,02/10/2019 09:25,LE,$2162.6,$0.00,3,$111.00,0.17%,$264.00,58.67%,,$0.00,$0.00
,Sell,02/10/2019 17:00,LX,$2166.3,,$111.00,$3387.00,,($186.00),66.00%,24.67%,$0.00,$0.00
418,Sell Short,04/10/2019 09:05,SE,$2162.2,$0.00,3,($393.00),-0.61%,$21.00,5.07%,,$0.00,$0.00
,Buy to Cover,04/10/2019 13:00,Stop Loss,$2175.3,,($393.00),$2994.00,,($393.00),0.00%,-94.93%,$0.00,$0.00
419,Sell Short,07/10/2019 09:05,SE,$2162.5,$0.00,3,$114.00,0.18%,$276.00,56.44%,,$0.00,$0.00
,Buy to Cover,07/10/2019 17:00,SX,$2158.7,,$114.00,$3108.00,,($213.00),66.87%,23.31%,$0.00,$0.00
420,Sell Short,15/10/2019 10:15,SE,$2148.2,$0.00,3,$102.00,0.16%,$219.00,82.95%,,$0.00,$0.00
,Buy to Cover,15/10/2019 17:00,SX,$2144.8,,$102.00,$3210.00,,($45.00),55.68%,38.64%,$0.00,$0.00
421,Buy,17/10/2019 11:40,LE,$2158.5,$0.00,3,($78.00),-0.12%,$78.00,40.62%,,$0.00,$0.00
,Sell,17/10/2019 17:00,LX,$2155.9,,($78.00),$3132.00,,($114.00),18.75%,-40.62%,$0.00,$0.00
422,Sell Short,21/10/2019 11:15,SE,$2149.3,$0.00,3,$60.00,0.09%,$132.00,91.67%,,$0.00,$0.00
,Buy to Cover,21/10/2019 17:00,SX,$2147.3,,$60.00,$3192.00,,($12.00),50.00%,41.67%,$0.00,$0.00
423,Buy,23/10/2019 03:50,LE,$2156.0,$0.00,3,($36.00),-0.06%,$102.00,54.84%,,$0.00,$0.00
,Sell,23/10/2019 17:00,LX,$2154.8,,($36.00),$3156.00,,($84.00),25.81%,-19.35%,$0.00,$0.00
424,Buy,24/10/2019 09:30,LE,$2158.4,$0.00,3,$222.00,0.34%,$258.00,98.85%,,$0.00,$0.00
,Sell,24/10/2019 17:00,LX,$2165.8,,$222.00,$3378.00,,($3.00),86.21%,85.06%,$0.00,$0.00
425,Sell Short,28/10/2019 09:50,SE,$2156.1,$0.00,3,$33.00,0.05%,$111.00,94.87%,,$0.00,$0.00
,Buy to Cover,28/10/2019 17:00,SX,$2155.0,,$33.00,$3411.00,,($6.00),33.33%,28.21%,$0.00,$0.00
426,Buy,30/10/2019 11:10,LE,$2156.1,$0.00,3,($288.00),-0.45%,$51.00,15.04%,,$0.00,$0.00
,Sell,30/10/2019 14:40,SE,$2146.5,,($288.00),$3123.00,,($288.00),0.00%,-84.96%,$0.00,$0.00
427,Sell Short,30/10/2019 14:40,SE,$2146.5,$0.00,3,($288.00),-0.45%,$96.00,25.00%,,$0.00,$0.00
,Buy to Cover,30/10/2019 15:15,LE,$2156.1,,($288.00),$2835.00,,($288.00),0.00%,-75.00%,$0.00,$0.00
428,Buy,30/10/2019 15:15,LE,$2156.1,$0.00,3,$60.00,0.09%,$90.00,50.00%,,$0.00,$0.00
,Sell,30/10/2019 17:00,LX,$2158.1,,$60.00,$2895.00,,($90.00),83.33%,33.33%,$0.00,$0.00
429,Buy,31/10/2019 05:50,LE,$2168.2,$0.00,3,$195.00,0.30%,$255.00,86.73%,,$0.00,$0.00
,Sell,31/10/2019 17:00,LX,$2174.7,,$195.00,$3090.00,,($39.00),79.59%,66.33%,$0.00,$0.00
430,Sell Short,05/11/2019 06:15,SE,$2166.2,$0.00,3,$627.00,0.96%,$762.00,96.95%,,$0.00,$0.00
,Buy to Cover,05/11/2019 17:00,SX,$2145.3,,$627.00,$3717.00,,($24.00),82.82%,79.77%,$0.00,$0.00
431,Sell Short,11/11/2019 10:20,SE,$2114.6,$0.00,3,($63.00),-0.10%,$168.00,58.33%,,$0.00,$0.00
,Buy to Cover,11/11/2019 17:00,SX,$2116.7,,($63.00),$3654.00,,($120.00),19.79%,-21.87%,$0.00,$0.00
432,Buy,14/11/2019 03:45,LE,$2130.0,$0.00,3,$51.00,0.08%,$162.00,52.94%,,$0.00,$0.00
,Sell,14/11/2019 17:00,LX,$2131.7,,$51.00,$3705.00,,($144.00),63.73%,16.67%,$0.00,$0.00
433,Sell Short,18/11/2019 02:25,SE,$2123.6,$0.00,3,($231.00),-0.36%,$207.00,39.20%,,$0.00,$0.00
,Buy to Cover,18/11/2019 17:00,SX,$2131.3,,($231.00),$3474.00,,($321.00),17.05%,-43.75%,$0.00,$0.00
434,Sell Short,20/11/2019 12:50,SE,$2126.1,$0.00,3,($261.00),-0.41%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,20/11/2019 13:15,LE,$2134.8,,($261.00),$3213.00,,($261.00),0.00%,-100.00%,$0.00,$0.00
435,Buy,20/11/2019 13:15,LE,$2134.8,$0.00,3,($102.00),-0.16%,$30.00,14.93%,,$0.00,$0.00
,Sell,20/11/2019 17:00,LX,$2131.4,,($102.00),$3111.00,,($171.00),34.33%,-50.75%,$0.00,$0.00
436,Sell Short,22/11/2019 10:50,SE,$2122.0,$0.00,3,$3.00,0.00%,$18.00,9.37%,,$0.00,$0.00
,Buy to Cover,22/11/2019 17:00,SX,$2121.9,,$3.00,$3114.00,,($174.00),92.19%,1.56%,$0.00,$0.00
437,Sell Short,26/11/2019 08:15,SE,$2114.9,$0.00,3,($183.00),-0.29%,$162.00,46.96%,,$0.00,$0.00
,Buy to Cover,26/11/2019 11:25,LE,$2121.0,,($183.00),$2931.00,,($183.00),0.00%,-53.04%,$0.00,$0.00
438,Buy,26/11/2019 11:25,LE,$2121.0,$0.00,3,$3.00,0.00%,$51.00,34.69%,,$0.00,$0.00
,Sell,26/11/2019 17:00,LX,$2121.1,,$3.00,$2934.00,,($96.00),67.35%,2.04%,$0.00,$0.00
439,Buy,28/11/2019 22:30,LE,$2117.6,$0.00,3,($93.00),-0.15%,$18.00,16.22%,,$0.00,$0.00
,Sell,29/11/2019 08:05,SE,$2114.5,,($93.00),$2841.00,,($93.00),0.00%,-83.78%,$0.00,$0.00
440,Sell Short,29/11/2019 08:05,SE,$2114.5,$0.00,3,($66.00),-0.10%,$75.00,53.19%,,$0.00,$0.00
,Buy to Cover,29/11/2019 09:55,LE,$2116.7,,($66.00),$2775.00,,($66.00),0.00%,-46.81%,$0.00,$0.00
441,Buy,29/11/2019 09:55,LE,$2116.7,$0.00,3,($111.00),-0.17%,$267.00,70.63%,,$0.00,$0.00
,Sell,02/12/2019 03:50,SE,$2113.0,,($111.00),$2664.00,,($111.00),0.00%,-29.37%,$0.00,$0.00
442,Sell Short,02/12/2019 03:50,SE,$2113.0,$0.00,3,($249.00),-0.39%,$6.00,1.69%,,$0.00,$0.00
,Buy to Cover,02/12/2019 17:00,SX,$2121.3,,($249.00),$2415.00,,($348.00),27.97%,-70.34%,$0.00,$0.00
443,Buy,03/12/2019 05:20,LE,$2127.6,$0.00,3,$258.00,0.40%,$393.00,95.62%,,$0.00,$0.00
,Sell,03/12/2019 17:00,LX,$2136.2,,$258.00,$2673.00,,($18.00),67.15%,62.77%,$0.00,$0.00
444,Buy,06/12/2019 08:35,LE,$2137.5,$0.00,3,($168.00),-0.26%,$12.00,6.67%,,$0.00,$0.00
,Sell,06/12/2019 08:35,SE,$2131.9,,($168.00),$2505.00,,($168.00),0.00%,-93.33%,$0.00,$0.00
445,Sell Short,06/12/2019 08:35,SE,$2131.9,$0.00,3,$447.00,0.70%,$468.00,100.00%,,$0.00,$0.00
