

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Sell,14/04/2020 15:00,EoDL,$3586.25,,$270.00,$5385.00,,($292.50),87.72%,42.11%,$0.00,$0.00
490,Buy,17/04/2020 09:00,El,$3594.00,$0.00,3,$142.50,0.26%,$187.50,35.46%,,$0.00,$0.00
,Sell,17/04/2020 15:00,EoDL,$3603.50,,$142.50,$5527.50,,($341.25),91.49%,26.95%,$0.00,$0.00
491,Buy,22/04/2020 10:00,El,$3530.75,$0.00,3,($105.00),-0.20%,$22.50,14.63%,,$0.00,$0.00
,Sell,22/04/2020 10:15,Sell,$3523.75,,($105.00),$5422.50,,($131.25),17.07%,-68.29%,$0.00,$0.00
492,Buy,22/04/2020 10:45,El2,$3530.00,$0.00,3,$322.50,0.61%,$345.00,96.84%,,$0.00,$0.00
,Sell,22/04/2020 15:00,EoDL,$3551.50,,$322.50,$5745.00,,($11.25),93.68%,90.53%,$0.00,$0.00
493,Buy,23/04/2020 10:00,El,$3585.50,$0.00,3,($75.00),-0.14%,$18.75,17.86%,,$0.00,$0.00
,Sell,23/04/2020 10:15,Sell,$3580.50,,($75.00),$5670.00,,($86.25),10.71%,-71.43%,$0.00,$0.00
494,Buy,24/04/2020 13:30,El,$3565.00,$0.00,3,($11.25),-0.02%,$41.25,47.83%,,$0.00,$0.00
,Sell,24/04/2020 13:45,Sell,$3564.25,,($11.25),$5658.75,,($45.00),39.13%,-13.04%,$0.00,$0.00
495,Buy,24/04/2020 14:00,El2,$3569.50,$0.00,3,$202.50,0.38%,$221.25,80.82%,,$0.00,$0.00
,Sell,24/04/2020 15:00,EoDL,$3583.00,,$202.50,$5861.25,,($52.50),93.15%,73.97%,$0.00,$0.00
496,Buy,27/04/2020 09:30,El,$3604.25,$0.00,3,$390.00,0.72%,$390.00,92.04%,,$0.00,$0.00
,Sell,27/04/2020 15:00,EoDL,$3630.25,,$390.00,$6251.25,,($33.75),100.00%,92.04%,$0.00,$0.00
497,Buy,28/04/2020 09:00,El,$3656.25,$0.00,3,($202.50),-0.37%,$45.00,18.18%,,$0.00,$0.00
,Sell,28/04/2020 09:15,Sell,$3642.75,,($202.50),$6048.75,,($202.50),0.00%,-81.82%,$0.00,$0.00
498,Buy,29/04/2020 09:00,El,$3659.75,$0.00,3,$536.25,0.98%,$566.25,92.07%,,$0.00,$0.00
,Sell,29/04/2020 15:00,EoDL,$3695.50,,$536.25,$6585.00,,($48.75),95.12%,87.20%,$0.00,$0.00
499,Buy,05/05/2020 09:15,El,$3628.25,$0.00,3,($142.50),-0.26%,$172.50,48.94%,,$0.00,$0.00
,Sell,05/05/2020 14:45,Sell,$3618.75,,($142.50),$6442.50,,($180.00),10.64%,-40.43%,$0.00,$0.00
500,Buy,07/05/2020 09:00,El,$3631.75,$0.00,3,($161.25),-0.30%,$198.75,50.00%,,$0.00,$0.00
,Sell,07/05/2020 15:00,EoDL,$3621.00,,($161.25),$6281.25,,($198.75),9.43%,-40.57%,$0.00,$0.00
501,Buy,08/05/2020 09:00,El,$3652.25,$0.00,3,$296.25,0.54%,$311.25,96.51%,,$0.00,$0.00
,Sell,08/05/2020 15:00,EoDL,$3672.00,,$296.25,$6577.50,,($11.25),95.35%,91.86%,$0.00,$0.00
502,Buy,18/05/2020 09:00,El,$3683.50,$0.00,3,$412.50,0.75%,$427.50,74.51%,,$0.00,$0.00
,Sell,18/05/2020 15:00,EoDL,$3711.00,,$412.50,$6990.00,,($146.25),97.39%,71.90%,$0.00,$0.00
503,Buy,20/05/2020 10:45,El,$3724.75,$0.00,3,($26.25),-0.05%,$15.00,25.00%,,$0.00,$0.00
,Sell,20/05/2020 11:15,Sell,$3723.00,,($26.25),$6963.75,,($45.00),31.25%,-43.75%,$0.00,$0.00
504,Buy,22/05/2020 13:30,El,$3698.25,$0.00,3,($33.75),-0.06%,$37.50,47.62%,,$0.00,$0.00
,Sell,22/05/2020 14:00,Sell,$3696.00,,($33.75),$6930.00,,($41.25),9.52%,-42.86%,$0.00,$0.00
505,Buy,25/05/2020 09:00,El,$3734.25,$0.00,3,$105.00,0.19%,$521.25,96.53%,,$0.00,$0.00
,Sell,26/05/2020 15:00,EoDL,$3741.25,,$105.00,$7035.00,,($18.75),22.92%,19.44%,$0.00,$0.00
506,Buy,28/05/2020 12:45,El,$3813.50,$0.00,3,($26.25),-0.05%,$33.75,36.00%,,$0.00,$0.00
,Sell,28/05/2020 13:15,Sell,$3811.75,,($26.25),$7008.75,,($60.00),36.00%,-28.00%,$0.00,$0.00
507,Buy,03/06/2020 09:00,El,$3852.75,$0.00,3,$348.75,0.60%,$378.75,86.32%,,$0.00,$0.00
,Sell,03/06/2020 15:00,EoDL,$3876.00,,$348.75,$7357.50,,($60.00),93.16%,79.49%,$0.00,$0.00
508,Buy,05/06/2020 09:00,El,$3931.50,$0.00,3,$116.25,0.20%,$438.75,75.97%,,$0.00,$0.00
,Sell,05/06/2020 15:00,EoDL,$3939.25,,$116.25,$7473.75,,($138.75),44.16%,20.13%,$0.00,$0.00
509,Buy,12/06/2020 09:00,El,$3835.75,$0.00,3,($195.00),-0.34%,$15.00,5.63%,,$0.00,$0.00
,Sell,12/06/2020 09:15,Sell,$3822.75,,($195.00),$7278.75,,($251.25),21.13%,-73.24%,$0.00,$0.00
510,Buy,16/06/2020 09:00,El,$3893.50,$0.00,3,($228.75),-0.39%,$153.75,35.04%,,$0.00,$0.00
,Sell,16/06/2020 10:00,Sell,$3878.25,,($228.75),$7050.00,,($285.00),12.82%,-52.14%,$0.00,$0.00
511,Buy,16/06/2020 12:00,El2,$3887.50,$0.00,3,($198.75),-0.34%,$15.00,4.88%,,$0.00,$0.00
,Sell,16/06/2020 13:15,Sell,$3874.25,,($198.75),$6851.25,,($292.50),30.49%,-64.63%,$0.00,$0.00
512,Buy,16/06/2020 13:30,El2,$3885.25,$0.00,3,($75.00),-0.13%,$86.25,25.84%,,$0.00,$0.00
,Sell,16/06/2020 14:00,Sell,$3880.25,,($75.00),$6776.25,,($247.50),51.69%,-22.47%,$0.00,$0.00
513,Buy,19/06/2020 09:00,El,$3893.75,$0.00,3,($255.00),-0.44%,$86.25,23.96%,,$0.00,$0.00
,Sell,19/06/2020 11:00,Sell,$3876.75,,($255.00),$6521.25,,($273.75),5.21%,-70.83%,$0.00,$0.00
514,Buy,22/06/2020 09:15,El,$3844.75,$0.00,3,$277.50,0.48%,$382.50,79.07%,,$0.00,$0.00
,Sell,22/06/2020 15:00,EoDL,$3863.25,,$277.50,$6798.75,,($101.25),78.29%,57.36%,$0.00,$0.00
515,Buy,23/06/2020 09:00,El,$3897.50,$0.00,3,($153.75),-0.26%,$120.00,32.65%,,$0.00,$0.00
,Sell,23/06/2020 14:45,Sell,$3887.25,,($153.75),$6645.00,,($247.50),25.51%,-41.84%,$0.00,$0.00
516,Buy,30/06/2020 10:15,El,$3825.50,$0.00,3,($37.50),-0.07%,$150.00,74.07%,,$0.00,$0.00
,Sell,30/06/2020 12:15,Sell,$3823.00,,($37.50),$6607.50,,($52.50),7.41%,-18.52%,$0.00,$0.00
517,Buy,30/06/2020 12:45,El2,$3824.25,$0.00,3,($78.75),-0.14%,$7.50,8.70%,,$0.00,$0.00
,Sell,30/06/2020 13:00,Sell,$3819.00,,($78.75),$6528.75,,($78.75),0.00%,-91.30%,$0.00,$0.00
518,Buy,30/06/2020 13:15,El2,$3825.00,$0.00,3,($37.50),-0.07%,$3.75,4.76%,,$0.00,$0.00
,Sell,30/06/2020 13:30,Sell,$3822.50,,($37.50),$6491.25,,($75.00),47.62%,-47.62%,$0.00,$0.00
519,Buy,01/07/2020 09:00,El,$3867.00,$0.00,3,($138.75),-0.24%,$7.50,3.57%,,$0.00,$0.00
,Sell,01/07/2020 09:15,Sell,$3857.75,,($138.75),$6352.50,,($202.50),30.36%,-66.07%,$0.00,$0.00
520,Buy,01/07/2020 09:30,El2,$3868.25,$0.00,3,($63.75),-0.11%,$63.75,47.22%,,$0.00,$0.00
,Sell,01/07/2020 10:00,Sell,$3864.00,,($63.75),$6288.75,,($71.25),5.56%,-47.22%,$0.00,$0.00
521,Buy,01/07/2020 11:45,El2,$3869.75,$0.00,3,($60.00),-0.10%,$71.25,39.58%,,$0.00,$0.00
,Sell,01/07/2020 12:30,Sell,$3865.75,,($60.00),$6228.75,,($108.75),27.08%,-33.33%,$0.00,$0.00
522,Buy,02/07/2020 09:00,El,$3909.00,$0.00,3,($191.25),-0.33%,$127.50,39.08%,,$0.00,$0.00
,Sell,02/07/2020 09:45,Sell,$3896.25,,($191.25),$6037.50,,($198.75),2.30%,-58.62%,$0.00,$0.00
523,Buy,02/07/2020 10:00,El2,$3901.50,$0.00,3,($187.50),-0.32%,$30.00,12.90%,,$0.00,$0.00
,Sell,02/07/2020 10:15,Sell,$3889.00,,($187.50),$5850.00,,($202.50),6.45%,-80.65%,$0.00,$0.00
524,Buy,02/07/2020 13:00,El2,$3900.25,$0.00,3,($37.50),-0.06%,$30.00,40.00%,,$0.00,$0.00
,Sell,02/07/2020 13:15,Sell,$3897.75,,($37.50),$5812.50,,($45.00),10.00%,-50.00%,$0.00,$0.00
525,Buy,06/07/2020 09:15,El,$3928.00,$0.00,3,($116.25),-0.20%,$112.50,41.67%,,$0.00,$0.00
,Sell,06/07/2020 09:30,Sell,$3920.25,,($116.25),$5696.25,,($157.50),15.28%,-43.06%,$0.00,$0.00
526,Buy,06/07/2020 10:15,El2,$3929.75,$0.00,3,($90.00),-0.15%,$48.75,30.95%,,$0.00,$0.00
,Sell,06/07/2020 11:30,Sell,$3923.75,,($90.00),$5606.25,,($108.75),11.90%,-57.14%,$0.00,$0.00
527,Buy,06/07/2020 12:00,El2,$3924.25,$0.00,3,($26.25),-0.04%,$30.00,53.33%,,$0.00,$0.00
,Sell,06/07/2020 12:30,Sell,$3922.50,,($26.25),$5580.00,,($26.25),0.00%,-46.67%,$0.00,$0.00
528,Buy,08/07/2020 09:15,El,$3920.75,$0.00,3,($123.75),-0.21%,$33.75,18.75%,,$0.00,$0.00
,Sell,08/07/2020 09:45,Sell,$3912.50,,($123.75),$5456.25,,($146.25),12.50%,-68.75%,$0.00,$0.00
529,Buy,10/07/2020 11:00,El,$3918.00,$0.00,3,($93.75),-0.16%,$48.75,31.71%,,$0.00,$0.00
,Sell,10/07/2020 11:45,Sell,$3911.75,,($93.75),$5362.50,,($105.00),7.32%,-60.98%,$0.00,$0.00
530,Buy,10/07/2020 12:15,El2,$3918.00,$0.00,3,$195.00,0.33%,$288.75,90.59%,,$0.00,$0.00
,Sell,10/07/2020 15:00,EoDL,$3931.00,,$195.00,$5557.50,,($30.00),70.59%,61.18%,$0.00,$0.00
531,Buy,13/07/2020 09:00,El,$3960.00,$0.00,3,($247.50),-0.42%,$405.00,58.38%,,$0.00,$0.00
,Sell,13/07/2020 14:30,Sell,$3943.50,,($247.50),$5310.00,,($288.75),5.95%,-35.68%,$0.00,$0.00
532,Buy,15/07/2020 09:00,El,$3984.25,$0.00,3,($243.75),-0.41%,$93.75,24.27%,,$0.00,$0.00
,Sell,15/07/2020 11:00,Sell,$3968.00,,($243.75),$5066.25,,($292.50),12.62%,-63.11%,$0.00,$0.00
533,Buy,15/07/2020 12:15,El2,$3971.00,$0.00,3,($22.50),-0.04%,$168.75,76.27%,,$0.00,$0.00
,Sell,15/07/2020 14:15,Sell,$3969.50,,($22.50),$5043.75,,($52.50),13.56%,-10.17%,$0.00,$0.00
534,Buy,20/07/2020 10:00,El,$3988.00,$0.00,3,($41.25),-0.07%,$15.00,21.05%,,$0.00,$0.00
,Sell,20/07/2020 10:15,Sell,$3985.25,,($41.25),$5002.50,,($56.25),21.05%,-57.89%,$0.00,$0.00
535,Buy,20/07/2020 10:45,El2,$3987.50,$0.00,3,$300.00,0.50%,$341.25,88.35%,,$0.00,$0.00
,Sell,20/07/2020 15:00,EoDL,$4007.50,,$300.00,$5302.50,,($45.00),89.32%,77.67%,$0.00,$0.00
536,Buy,21/07/2020 09:00,El,$4022.50,$0.00,3,($67.50),-0.11%,$105.00,47.46%,,$0.00,$0.00
,Sell,21/07/2020 09:45,Sell,$4018.00,,($67.50),$5235.00,,($116.25),22.03%,-30.51%,$0.00,$0.00
537,Buy,21/07/2020 10:15,El2,$4024.50,$0.00,3,($60.00),-0.10%,$45.00,26.67%,,$0.00,$0.00
,Sell,21/07/2020 11:15,Sell,$4020.50,,($60.00),$5175.00,,($123.75),37.78%,-35.56%,$0.00,$0.00
538,Buy,21/07/2020 11:45,El2,$4020.75,$0.00,3,($11.25),-0.02%,$45.00,52.17%,,$0.00,$0.00
,Sell,21/07/2020 12:30,Sell,$4020.00,,($11.25),$5163.75,,($41.25),34.78%,-13.04%,$0.00,$0.00
539,Buy,27/07/2020 14:00,El,$3988.25,$0.00,3,($67.50),-0.11%,$3.75,3.70%,,$0.00,$0.00
,Sell,27/07/2020 14:15,Sell,$3983.75,,($67.50),$5096.25,,($97.50),29.63%,-66.67%,$0.00,$0.00
540,Buy,29/07/2020 09:00,El,$3985.50,$0.00,3,$408.75,0.68%,$483.75,92.14%,,$0.00,$0.00
,Sell,29/07/2020 15:00,EoDL,$4012.75,,$408.75,$5505.00,,($41.25),85.71%,77.86%,$0.00,$0.00
541,Buy,03/08/2020 09:00,El,$4041.25,$0.00,3,$172.50,0.28%,$225.00,83.33%,,$0.00,$0.00
,Sell,03/08/2020 15:00,EoDL,$4052.75,,$172.50,$5677.50,,($45.00),80.56%,63.89%,$0.00,$0.00
542,Buy,06/08/2020 14:00,El,$4100.50,$0.00,3,($7.50),-0.01%,$63.75,68.00%,,$0.00,$0.00
,Sell,06/08/2020 15:00,EoDL,$4100.00,,($7.50),$5670.00,,($30.00),24.00%,-8.00%,$0.00,$0.00
543,Buy,11/08/2020 09:00,El,$4130.00,$0.00,3,($90.00),-0.15%,$41.25,27.50%,,$0.00,$0.00
,Sell,11/08/2020 09:15,Sell,$4124.00,,($90.00),$5580.00,,($108.75),12.50%,-60.00%,$0.00,$0.00
544,Buy,11/08/2020 10:00,El2,$4126.00,$0.00,3,($48.75),-0.08%,$142.50,71.70%,,$0.00,$0.00
,Sell,11/08/2020 13:45,Sell,$4122.75,,($48.75),$5531.25,,($56.25),3.77%,-24.53%,$0.00,$0.00
545,Buy,12/08/2020 09:00,El,$4118.25,$0.00,3,$311.25,0.50%,$371.25,90.00%,,$0.00,$0.00
,Sell,12/08/2020 15:00,EoDL,$4139.00,,$311.25,$5842.50,,($41.25),85.45%,75.45%,$0.00,$0.00
546,Buy,17/08/2020 09:00,El,$4140.50,$0.00,3,$0.00,0.00%,$48.75,36.11%,,$0.00,$0.00
,Sell,17/08/2020 15:00,EoDL,$4140.50,,$0.00,$5842.50,,($86.25),63.89%,0.00%,$0.00,$0.00
547,Buy,18/08/2020 09:00,El,$4148.00,$0.00,3,($60.00),-0.10%,$45.00,31.58%,,$0.00,$0.00
,Sell,18/08/2020 09:15,Sell,$4144.00,,($60.00),$5782.50,,($97.50),26.32%,-42.11%,$0.00,$0.00
548,Buy,18/08/2020 12:00,El2,$4147.25,$0.00,3,($30.00),-0.05%,$33.75,50.00%,,$0.00,$0.00
,Sell,18/08/2020 13:30,Sell,$4145.25,,($30.00),$5752.50,,($33.75),5.56%,-44.44%,$0.00,$0.00
549,Buy,18/08/2020 13:45,El2,$4148.25,$0.00,3,($7.50),-0.01%,$45.00,54.55%,,$0.00,$0.00
,Sell,18/08/2020 15:00,EoDL,$4147.75,,($7.50),$5745.00,,($37.50),36.36%,-9.09%,$0.00,$0.00
550,Buy,19/08/2020 11:00,El,$4155.75,$0.00,3,($7.50),-0.01%,$3.75,20.00%,,$0.00,$0.00
,Sell,19/08/2020 11:15,Sell,$4155.25,,($7.50),$5737.50,,($15.00),40.00%,-40.00%,$0.00,$0.00
551,Buy,21/08/2020 13:45,El,$4150.25,$0.00,3,$26.25,0.04%,$101.25,100.00%,,$0.00,$0.00
,Sell,21/08/2020 15:00,EoDL,$4152.00,,$26.25,$5763.75,,$0.00,25.93%,25.93%,$0.00,$0.00
552,Buy,24/08/2020 09:00,El,$4180.25,$0.00,3,$48.75,0.08%,$56.25,27.27%,,$0.00,$0.00
,Sell,24/08/2020 15:00,EoDL,$4183.50,,$48.75,$5812.50,,($150.00),96.36%,23.64%,$0.00,$0.00
553,Buy,26/08/2020 11:30,El,$4226.00,$0.00,3,$97.50,0.15%,$195.00,81.25%,,$0.00,$0.00
,Sell,26/08/2020 15:00,EoDL,$4232.50,,$97.50,$5910.00,,($45.00),59.38%,40.63%,$0.00,$0.00
554,Buy,01/09/2020 09:45,El,$4274.00,$0.00,3,($112.50),-0.18%,$3.75,2.94%,,$0.00,$0.00
,Sell,01/09/2020 10:15,Sell,$4266.50,,($112.50),$5797.50,,($123.75),8.82%,-88.24%,$0.00,$0.00
555,Buy,01/09/2020 10:30,El2,$4269.75,$0.00,3,($30.00),-0.05%,$37.50,29.41%,,$0.00,$0.00
,Sell,01/09/2020 10:45,Sell,$4267.75,,($30.00),$5767.50,,($90.00),47.06%,-23.53%,$0.00,$0.00
556,Buy,01/09/2020 11:00,El2,$4268.50,$0.00,3,($11.25),-0.02%,$30.00,50.00%,,$0.00,$0.00
,Sell,01/09/2020 11:15,Sell,$4267.75,,($11.25),$5756.25,,($30.00),31.25%,-18.75%,$0.00,$0.00
557,Buy,02/09/2020 09:00,El,$4305.25,$0.00,3,$581.25,0.90%,$592.50,78.61%,,$0.00,$0.00
,Sell,02/09/2020 15:00,EoDL,$4344.00,,$581.25,$6337.50,,($161.25),98.51%,77.11%,$0.00,$0.00
558,Buy,09/09/2020 09:15,El,$4141.25,$0.00,3,$435.00,0.70%,$652.50,98.86%,,$0.00,$0.00
,Sell,09/09/2020 15:00,EoDL,$4170.25,,$435.00,$6772.50,,($7.50),67.05%,65.91%,$0.00,$0.00
559,Buy,14/09/2020 09:00,El,$4142.25,$0.00,3,$161.25,0.26%,$318.75,75.89%,,$0.00,$0.00
,Sell,14/09/2020 15:00,EoDL,$4153.00,,$161.25,$6933.75,,($101.25),62.50%,38.39%,$0.00,$0.00
560,Buy,15/09/2020 09:00,El,$4177.25,$0.00,3,($157.50),-0.25%,$37.50,18.87%,,$0.00,$0.00
,Sell,15/09/2020 10:00,Sell,$4166.75,,($157.50),$6776.25,,($161.25),1.89%,-79.25%,$0.00,$0.00
561,Buy,15/09/2020 10:15,El2,$4175.00,$0.00,3,($52.50),-0.08%,$63.75,50.00%,,$0.00,$0.00
,Sell,15/09/2020 13:15,Sell,$4171.50,,($52.50),$6723.75,,($63.75),8.82%,-41.18%,$0.00,$0.00
562,Buy,24/09/2020 12:45,El,$4034.50,$0.00,3,($82.50),-0.14%,$71.25,41.30%,,$0.00,$0.00
,Sell,24/09/2020 13:15,Sell,$4029.00,,($82.50),$6641.25,,($101.25),10.87%,-47.83%,$0.00,$0.00
563,Buy,25/09/2020 13:00,El,$4039.75,$0.00,3,$266.25,0.44%,$416.25,98.23%,,$0.00,$0.00
,Sell,25/09/2020 15:00,EoDL,$4057.50,,$266.25,$6907.50,,($7.50),64.60%,62.83%,$0.00,$0.00
564,Buy,28/09/2020 09:00,El,$4098.75,$0.00,3,$243.75,0.40%,$341.25,79.13%,,$0.00,$0.00
,Sell,28/09/2020 15:00,EoDL,$4115.00,,$243.75,$7151.25,,($90.00),77.39%,56.52%,$0.00,$0.00
565,Buy,30/09/2020 13:30,El,$4152.25,$0.00,3,($213.75),-0.34%,$41.25,10.19%,,$0.00,$0.00
,Sell,30/09/2020 13:45,Sell,$4138.00,,($213.75),$6937.50,,($363.75),37.04%,-52.78%,$0.00,$0.00
566,Buy,01/10/2020 09:00,El,$4149.50,$0.00,3,($352.50),-0.57%,$26.25,5.79%,,$0.00,$0.00
,Sell,01/10/2020 13:30,Sell,$4126.00,,($352.50),$6585.00,,($427.50),16.53%,-77.69%,$0.00,$0.00
567,Buy,01/10/2020 13:45,El2,$4133.75,$0.00,3,($33.75),-0.05%,$176.25,75.81%,,$0.00,$0.00
,Sell,01/10/2020 14:45,Sell,$4131.50,,($33.75),$6551.25,,($56.25),9.68%,-14.52%,$0.00,$0.00
568,Buy,05/10/2020 09:00,El,$4140.00,$0.00,3,$393.75,0.63%,$465.00,86.71%,,$0.00,$0.00
,Sell,05/10/2020 15:00,EoDL,$4166.25,,$393.75,$6945.00,,($71.25),86.71%,73.43%,$0.00,$0.00
569,Buy,06/10/2020 13:45,El,$4182.50,$0.00,3,($630.00),-1.00%,$153.75,19.62%,,$0.00,$0.00
,Sell,06/10/2020 14:00,Stop Loss,$4140.50,,($630.00),$6315.00,,($630.00),0.00%,-80.38%,$0.00,$0.00
570,Buy,07/10/2020 09:00,El,$4162.75,$0.00,3,$292.50,0.47%,$371.25,75.00%,,$0.00,$0.00
,Sell,07/10/2020 15:00,EoDL,$4182.25,,$292.50,$6607.50,,($123.75),84.09%,59.09%,$0.00,$0.00
571,Buy,08/10/2020 09:00,El,$4198.25,$0.00,3,($41.25),-0.07%,$131.25,49.30%,,$0.00,$0.00
,Sell,08/10/2020 11:15,Sell,$4195.50,,($41.25),$6566.25,,($135.00),35.21%,-15.49%,$0.00,$0.00
572,Buy,08/10/2020 11:30,El2,$4203.00,$0.00,3,$63.75,0.10%,$82.50,57.89%,,$0.00,$0.00
,Sell,08/10/2020 15:00,EoDL,$4207.25,,$63.75,$6630.00,,($60.00),86.84%,44.74%,$0.00,$0.00
573,Buy,09/10/2020 10:30,El,$4230.00,$0.00,3,$75.00,0.12%,$225.00,88.24%,,$0.00,$0.00
,Sell,09/10/2020 15:00,EoDL,$4235.00,,$75.00,$6705.00,,($30.00),41.18%,29.41%,$0.00,$0.00
574,Buy,12/10/2020 10:15,El,$4279.00,$0.00,3,$330.00,0.51%,$498.75,100.00%,,$0.00,$0.00
,Sell,12/10/2020 15:00,EoDL,$4301.00,,$330.00,$7035.00,,$0.00,66.17%,66.17%,$0.00,$0.00
575,Buy,16/10/2020 09:45,El,$4278.00,$0.00,3,($108.75),-0.17%,$22.50,15.38%,,$0.00,$0.00
,Sell,16/10/2020 10:15,Sell,$4270.75,,($108.75),$6926.25,,($123.75),10.26%,-74.36%,$0.00,$0.00
576,Buy,19/10/2020 09:00,El,$4263.25,$0.00,3,($262.50),-0.41%,$22.50,5.94%,,$0.00,$0.00
,Sell,19/10/2020 09:30,Sell,$4245.75,,($262.50),$6663.75,,($356.25),24.75%,-69.31%,$0.00,$0.00
577,Buy,19/10/2020 09:45,El2,$4254.50,$0.00,3,($217.50),-0.34%,$7.50,3.13%,,$0.00,$0.00
,Sell,19/10/2020 10:00,Sell,$4240.00,,($217.50),$6446.25,,($232.50),6.25%,-90.63%,$0.00,$0.00
578,Buy,20/10/2020 09:15,El,$4219.50,$0.00,3,($75.00),-0.12%,$82.50,38.60%,,$0.00,$0.00
,Sell,20/10/2020 09:45,Sell,$4214.50,,($75.00),$6371.25,,($131.25),26.32%,-35.09%,$0.00,$0.00
579,Buy,20/10/2020 10:00,El2,$4215.50,$0.00,3,($123.75),-0.20%,$45.00,26.09%,,$0.00,$0.00
,Sell,20/10/2020 10:15,Sell,$4207.25,,($123.75),$6247.50,,($127.50),2.17%,-71.74%,$0.00,$0.00
580,Buy,20/10/2020 12:00,El2,$4225.50,$0.00,3,($285.00),-0.45%,$228.75,38.36%,,$0.00,$0.00
,Sell,20/10/2020 14:30,Sell,$4206.50,,($285.00),$5962.50,,($367.50),13.84%,-47.80%,$0.00,$0.00
581,Buy,21/10/2020 09:30,El,$4226.25,$0.00,3,($71.25),-0.11%,$30.00,25.81%,,$0.00,$0.00
,Sell,21/10/2020 09:45,Sell,$4221.50,,($71.25),$5891.25,,($86.25),12.90%,-61.29%,$0.00,$0.00
582,Buy,29/10/2020 13:45,El,$4100.50,$0.00,3,($78.75),-0.13%,$63.75,39.53%,,$0.00,$0.00
,Sell,29/10/2020 14:00,Sell,$4095.25,,($78.75),$5812.50,,($97.50),11.63%,-48.84%,$0.00,$0.00
583,Buy,02/11/2020 09:45,El,$4086.50,$0.00,3,($191.25),-0.31%,$7.50,3.57%,,$0.00,$0.00
,Sell,02/11/2020 10:00,Sell,$4073.75,,($191.25),$5621.25,,($202.50),5.36%,-91.07%,$0.00,$0.00
584,Buy,03/11/2020 09:00,El,$4111.00,$0.00,3,$472.50,0.77%,$641.25,96.61%,,$0.00,$0.00
,Sell,03/11/2020 15:00,EoDL,$4142.50,,$472.50,$6093.75,,($22.50),74.58%,71.19%,$0.00,$0.00
585,Buy,04/11/2020 09:00,El,$4180.75,$0.00,3,$420.00,0.67%,$1053.75,90.06%,,$0.00,$0.00
,Sell,04/11/2020 15:00,EoDL,$4208.75,,$420.00,$6513.75,,($116.25),45.83%,35.90%,$0.00,$0.00
586,Buy,05/11/2020 09:30,El,$4282.00,$0.00,3,($60.00),-0.09%,$172.50,65.71%,,$0.00,$0.00
,Sell,05/11/2020 11:00,Sell,$4278.00,,($60.00),$6453.75,,($90.00),11.43%,-22.86%,$0.00,$0.00
587,Buy,05/11/2020 12:30,El2,$4280.50,$0.00,3,($22.50),-0.04%,$176.25,79.66%,,$0.00,$0.00
,Sell,05/11/2020 14:30,Sell,$4279.00,,($22.50),$6431.25,,($45.00),10.17%,-10.17%,$0.00,$0.00
588,Buy,09/11/2020 09:00,El,$4392.50,$0.00,3,($562.50),-0.85%,$150.00,19.42%,,$0.00,$0.00
,Sell,09/11/2020 15:00,EoDL,$4355.00,,($562.50),$5868.75,,($622.50),7.77%,-72.82%,$0.00,$0.00
589,Buy,13/11/2020 09:00,El,$4331.00,$0.00,3,($37.50),-0.06%,$52.50,43.75%,,$0.00,$0.00
,Sell,13/11/2020 09:30,Sell,$4328.50,,($37.50),$5831.25,,($67.50),25.00%,-31.25%,$0.00,$0.00
590,Buy,13/11/2020 11:00,El2,$4331.50,$0.00,3,$412.50,0.63%,$442.50,100.00%,,$0.00,$0.00
,Sell,13/11/2020 15:00,EoDL,$4359.00,,$412.50,$6243.75,,$0.00,93.22%,93.22%,$0.00,$0.00
591,Buy,16/11/2020 09:00,El,$4378.25,$0.00,3,$112.50,0.17%,$243.75,60.75%,,$0.00,$0.00
,Sell,16/11/2020 15:00,EoDL,$4385.75,,$112.50,$6356.25,,($157.50),67.29%,28.04%,$0.00,$0.00
592,Buy,19/11/2020 14:00,El,$4350.75,$0.00,3,($75.00),-0.11%,$15.00,11.11%,,$0.00,$0.00
,Sell,19/11/2020 14:45,Sell,$4345.75,,($75.00),$6281.25,,($120.00),33.33%,-55.56%,$0.00,$0.00
593,Buy,23/11/2020 09:00,El,$4349.25,$0.00,3,($258.75),-0.40%,$266.25,49.31%,,$0.00,$0.00
,Sell,23/11/2020 09:45,Sell,$4332.00,,($258.75),$6022.50,,($273.75),2.78%,-47.92%,$0.00,$0.00
594,Buy,23/11/2020 10:00,El2,$4338.75,$0.00,3,($210.00),-0.32%,$82.50,27.85%,,$0.00,$0.00
,Sell,23/11/2020 10:30,Sell,$4324.75,,($210.00),$5812.50,,($213.75),1.27%,-70.89%,$0.00,$0.00
595,Buy,23/11/2020 12:15,El2,$4337.75,$0.00,3,($22.50),-0.03%,$45.00,54.55%,,$0.00,$0.00
,Sell,23/11/2020 13:00,Sell,$4336.25,,($22.50),$5790.00,,($37.50),18.18%,-27.27%,$0.00,$0.00
596,Buy,24/11/2020 09:00,El,$4368.00,$0.00,3,$476.25,0.73%,$626.25,90.27%,,$0.00,$0.00
,Sell,24/11/2020 15:00,EoDL,$4399.75,,$476.25,$6266.25,,($67.50),78.38%,68.65%,$0.00,$0.00
597,Buy,01/12/2020 09:00,El,$4430.50,$0.00,3,($7.50),-0.01%,$270.00,81.82%,,$0.00,$0.00
