

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Sell,20/10/2016 14:55,EndDayLX,$8401.75,,($15.00),($708.00),,($214.50),85.26%,-6.41%,$0.00,$0.00
78,Buy,21/10/2016 10:15,ORB_Long,$8407.25,$0.00,3,$57.00,0.11%,$63.00,76.36%,,$0.00,$0.00
,Sell,21/10/2016 14:55,EndDayLX,$8416.75,,$57.00,($651.00),,($19.50),92.73%,69.09%,$0.00,$0.00
79,Buy,24/10/2016 08:55,ORB_Long,$8457.25,$0.00,3,$90.00,0.18%,$102.00,82.93%,,$0.00,$0.00
,Sell,24/10/2016 14:55,EndDayLX,$8472.25,,$90.00,($561.00),,($21.00),90.24%,73.17%,$0.00,$0.00
80,Sell Short,25/10/2016 09:50,ORB_Short,$8464.00,$0.00,3,$63.00,0.12%,$82.50,80.88%,,$0.00,$0.00
,Buy to Cover,25/10/2016 14:55,EndDaySX,$8453.50,,$63.00,($498.00),,($19.50),80.88%,61.76%,$0.00,$0.00
81,Buy,26/10/2016 09:45,ORB_Long,$8433.00,$0.00,3,($58.50),-0.12%,$111.00,43.79%,,$0.00,$0.00
,Sell,26/10/2016 14:55,EndDayLX,$8423.25,,($58.50),($556.50),,($142.50),33.14%,-23.08%,$0.00,$0.00
82,Sell Short,27/10/2016 09:10,ORB_Short,$8433.75,$0.00,3,$211.50,0.42%,$237.00,89.27%,,$0.00,$0.00
,Buy to Cover,27/10/2016 14:55,EndDaySX,$8398.50,,$211.50,($345.00),,($28.50),90.40%,79.66%,$0.00,$0.00
83,Buy,28/10/2016 08:55,ORB_Long,$8399.50,$0.00,3,($243.00),-0.48%,$81.00,25.00%,,$0.00,$0.00
,Sell,28/10/2016 13:10,StopLX,$8359.00,,($243.00),($588.00),,($243.00),0.00%,-75.00%,$0.00,$0.00
84,Sell Short,28/10/2016 13:15,ORB_Short,$8362.75,$0.00,3,($25.50),-0.05%,$22.50,13.76%,,$0.00,$0.00
,Buy to Cover,28/10/2016 14:55,EndDaySX,$8367.00,,($25.50),($613.50),,($141.00),70.64%,-15.60%,$0.00,$0.00
85,Sell Short,31/10/2016 09:05,ORB_Short,$8374.75,$0.00,3,$37.50,0.07%,$52.50,41.67%,,$0.00,$0.00
,Buy to Cover,31/10/2016 14:55,EndDaySX,$8368.50,,$37.50,($576.00),,($73.50),88.10%,29.76%,$0.00,$0.00
86,Sell Short,01/11/2016 09:20,ORB_Short,$8354.75,$0.00,3,$153.00,0.31%,$397.50,92.33%,,$0.00,$0.00
,Buy to Cover,01/11/2016 14:55,EndDaySX,$8329.25,,$153.00,($423.00),,($33.00),43.21%,35.54%,$0.00,$0.00
87,Sell Short,02/11/2016 10:00,ORB_Short,$8317.50,$0.00,3,$153.00,0.31%,$223.50,74.13%,,$0.00,$0.00
,Buy to Cover,02/11/2016 14:55,EndDaySX,$8292.00,,$153.00,($270.00),,($78.00),76.62%,50.75%,$0.00,$0.00
88,Sell Short,03/11/2016 09:00,ORB_Short,$8281.75,$0.00,3,$228.00,0.46%,$249.00,80.98%,,$0.00,$0.00
,Buy to Cover,03/11/2016 14:55,EndDaySX,$8243.75,,$228.00,($42.00),,($58.50),93.17%,74.15%,$0.00,$0.00
89,Buy,04/11/2016 09:45,ORB_Long,$8256.50,$0.00,3,($165.00),-0.33%,$52.50,21.60%,,$0.00,$0.00
,Sell,04/11/2016 14:55,EndDayLX,$8229.00,,($165.00),($207.00),,($190.50),10.49%,-67.90%,$0.00,$0.00
90,Buy,07/11/2016 09:15,ORB_Long,$8310.75,$0.00,3,$189.00,0.38%,$198.00,94.29%,,$0.00,$0.00
,Sell,07/11/2016 14:55,EndDayLX,$8342.25,,$189.00,($18.00),,($12.00),95.71%,90.00%,$0.00,$0.00
91,Sell Short,08/11/2016 09:00,ORB_Short,$8324.00,$0.00,3,($240.00),-0.48%,$9.00,3.61%,,$0.00,$0.00
,Buy to Cover,08/11/2016 10:35,StopSX,$8364.00,,($240.00),($258.00),,($240.00),0.00%,-96.39%,$0.00,$0.00
92,Buy,08/11/2016 10:40,ORB_Long,$8362.75,$0.00,3,$57.00,0.11%,$177.00,89.39%,,$0.00,$0.00
,Sell,08/11/2016 14:55,EndDayLX,$8372.25,,$57.00,($201.00),,($21.00),39.39%,28.79%,$0.00,$0.00
93,Buy,09/11/2016 10:40,ORB_Long,$8385.00,$0.00,3,$19.50,0.04%,$87.00,28.86%,,$0.00,$0.00
,Sell,09/11/2016 14:55,EndDayLX,$8388.25,,$19.50,($181.50),,($214.50),77.61%,6.47%,$0.00,$0.00
94,Sell Short,10/11/2016 09:05,ORB_Short,$8386.25,$0.00,3,$453.00,0.90%,$453.00,92.35%,,$0.00,$0.00
,Buy to Cover,10/11/2016 09:30,TargetSX,$8310.75,,$453.00,$271.50,,($37.50),100.00%,92.35%,$0.00,$0.00
95,Buy,11/11/2016 09:20,ORB_Long,$8315.50,$0.00,3,$22.50,0.05%,$63.00,21.32%,,$0.00,$0.00
,Sell,11/11/2016 14:55,EndDayLX,$8319.25,,$22.50,$294.00,,($232.50),86.29%,7.61%,$0.00,$0.00
96,Sell Short,14/11/2016 09:05,ORB_Short,$8280.25,$0.00,3,$81.00,0.16%,$226.50,68.95%,,$0.00,$0.00
,Buy to Cover,14/11/2016 14:55,EndDaySX,$8266.75,,$81.00,$375.00,,($102.00),55.71%,24.66%,$0.00,$0.00
97,Buy,15/11/2016 09:10,ORB_Long,$8331.00,$0.00,3,$43.50,0.09%,$108.00,45.86%,,$0.00,$0.00
,Sell,15/11/2016 14:55,EndDayLX,$8338.25,,$43.50,$418.50,,($127.50),72.61%,18.47%,$0.00,$0.00
98,Buy,16/11/2016 09:30,ORB_Long,$8350.00,$0.00,3,$54.00,0.11%,$87.00,65.91%,,$0.00,$0.00
,Sell,16/11/2016 14:55,EndDayLX,$8359.00,,$54.00,$472.50,,($45.00),75.00%,40.91%,$0.00,$0.00
99,Buy,17/11/2016 10:20,ORB_Long,$8374.25,$0.00,3,$115.50,0.23%,$129.00,95.56%,,$0.00,$0.00
,Sell,17/11/2016 14:55,EndDayLX,$8393.50,,$115.50,$588.00,,($6.00),90.00%,85.56%,$0.00,$0.00
100,Sell Short,18/11/2016 09:05,ORB_Short,$8392.50,$0.00,3,$79.50,0.16%,$118.50,75.24%,,$0.00,$0.00
,Buy to Cover,18/11/2016 14:55,EndDaySX,$8379.25,,$79.50,$667.50,,($39.00),75.24%,50.48%,$0.00,$0.00
101,Buy,21/11/2016 08:55,ORB_Long,$8412.75,$0.00,3,$103.50,0.21%,$114.00,48.41%,,$0.00,$0.00
,Sell,21/11/2016 14:55,EndDayLX,$8430.00,,$103.50,$771.00,,($121.50),95.54%,43.95%,$0.00,$0.00
102,Sell Short,22/11/2016 09:55,ORB_Short,$8437.00,$0.00,3,($58.50),-0.12%,$42.00,40.58%,,$0.00,$0.00
,Buy to Cover,22/11/2016 14:55,EndDaySX,$8446.75,,($58.50),$712.50,,($61.50),2.90%,-56.52%,$0.00,$0.00
103,Sell Short,23/11/2016 10:35,ORB_Short,$8403.50,$0.00,3,($99.00),-0.20%,$21.00,16.67%,,$0.00,$0.00
,Buy to Cover,23/11/2016 14:55,EndDaySX,$8420.00,,($99.00),$613.50,,($105.00),4.76%,-78.57%,$0.00,$0.00
104,Buy,24/11/2016 10:05,ORB_Long,$8424.75,$0.00,3,$12.00,0.02%,$148.50,88.39%,,$0.00,$0.00
,Sell,28/11/2016 14:55,EndDayLX,$8426.75,,$12.00,$625.50,,($19.50),18.75%,7.14%,$0.00,$0.00
105,Sell Short,29/11/2016 08:55,ORB_Short,$8420.00,$0.00,3,($243.00),-0.48%,$16.50,6.36%,,$0.00,$0.00
,Buy to Cover,29/11/2016 10:40,StopSX,$8460.50,,($243.00),$382.50,,($243.00),0.00%,-93.64%,$0.00,$0.00
106,Buy,29/11/2016 10:45,ORB_Long,$8459.00,$0.00,3,($94.50),-0.19%,$51.00,28.57%,,$0.00,$0.00
,Sell,29/11/2016 14:55,EndDayLX,$8443.25,,($94.50),$288.00,,($127.50),18.49%,-52.94%,$0.00,$0.00
107,Sell Short,30/11/2016 09:00,ORB_Short,$8434.75,$0.00,3,$264.00,0.52%,$306.00,95.77%,,$0.00,$0.00
,Buy to Cover,30/11/2016 14:55,EndDaySX,$8390.75,,$264.00,$552.00,,($13.50),86.85%,82.63%,$0.00,$0.00
108,Sell Short,01/12/2016 09:00,ORB_Short,$8352.50,$0.00,3,$309.00,0.62%,$360.00,76.92%,,$0.00,$0.00
,Buy to Cover,01/12/2016 14:55,EndDaySX,$8301.00,,$309.00,$861.00,,($108.00),89.10%,66.03%,$0.00,$0.00
109,Sell Short,02/12/2016 09:20,ORB_Short,$8292.00,$0.00,3,($88.50),-0.18%,$13.50,5.92%,,$0.00,$0.00
,Buy to Cover,02/12/2016 14:55,EndDaySX,$8306.75,,($88.50),$772.50,,($214.50),55.26%,-38.82%,$0.00,$0.00
110,Buy,05/12/2016 09:00,ORB_Long,$8340.75,$0.00,3,$42.00,0.08%,$148.50,83.90%,,$0.00,$0.00
,Sell,05/12/2016 14:55,EndDayLX,$8347.75,,$42.00,$814.50,,($28.50),39.83%,23.73%,$0.00,$0.00
111,Buy,06/12/2016 09:10,ORB_Long,$8362.75,$0.00,3,($37.50),-0.07%,$21.00,12.17%,,$0.00,$0.00
,Sell,06/12/2016 14:55,EndDayLX,$8356.50,,($37.50),$777.00,,($151.50),66.09%,-21.74%,$0.00,$0.00
112,Sell Short,07/12/2016 09:00,ORB_Short,$8338.00,$0.00,3,($241.50),-0.48%,$28.50,10.56%,,$0.00,$0.00
,Buy to Cover,07/12/2016 12:05,StopSX,$8378.25,,($241.50),$535.50,,($241.50),0.00%,-89.44%,$0.00,$0.00
113,Buy,07/12/2016 12:10,ORB_Long,$8384.25,$0.00,3,$183.00,0.36%,$241.50,98.17%,,$0.00,$0.00
,Sell,07/12/2016 14:55,EndDayLX,$8414.75,,$183.00,$718.50,,($4.50),76.22%,74.39%,$0.00,$0.00
114,Buy,08/12/2016 10:10,ORB_Long,$8432.75,$0.00,3,($27.00),-0.05%,$39.00,23.64%,,$0.00,$0.00
,Sell,08/12/2016 14:55,EndDayLX,$8428.25,,($27.00),$691.50,,($126.00),60.00%,-16.36%,$0.00,$0.00
115,Buy,09/12/2016 08:55,ORB_Long,$8460.25,$0.00,3,$13.50,0.03%,$46.50,41.33%,,$0.00,$0.00
,Sell,09/12/2016 14:55,EndDayLX,$8462.50,,$13.50,$705.00,,($66.00),70.67%,12.00%,$0.00,$0.00
116,Sell Short,12/12/2016 09:35,ORB_Short,$8431.50,$0.00,3,($63.00),-0.12%,$52.50,42.17%,,$0.00,$0.00
,Buy to Cover,12/12/2016 14:55,EndDaySX,$8442.00,,($63.00),$642.00,,($72.00),7.23%,-50.60%,$0.00,$0.00
117,Buy,13/12/2016 09:00,ORB_Long,$8509.00,$0.00,3,$3.00,0.01%,$141.00,62.25%,,$0.00,$0.00
,Sell,13/12/2016 14:55,EndDayLX,$8509.50,,$3.00,$645.00,,($85.50),39.07%,1.32%,$0.00,$0.00
118,Sell Short,14/12/2016 10:20,ORB_Short,$8505.75,$0.00,3,$73.50,0.14%,$145.50,51.60%,,$0.00,$0.00
,Buy to Cover,14/12/2016 14:55,EndDaySX,$8493.50,,$73.50,$718.50,,($136.50),74.47%,26.06%,$0.00,$0.00
119,Buy,15/12/2016 09:15,ORB_Long,$8517.75,$0.00,3,($49.50),-0.10%,$90.00,35.09%,,$0.00,$0.00
,Sell,15/12/2016 14:55,EndDayLX,$8509.50,,($49.50),$669.00,,($166.50),45.61%,-19.30%,$0.00,$0.00
120,Sell Short,16/12/2016 09:40,ORB_Short,$8499.50,$0.00,3,$76.50,0.15%,$145.50,68.79%,,$0.00,$0.00
,Buy to Cover,16/12/2016 14:55,EndDaySX,$8486.75,,$76.50,$745.50,,($66.00),67.38%,36.17%,$0.00,$0.00
121,Buy,19/12/2016 08:55,ORB_Long,$8508.00,$0.00,3,($25.50),-0.05%,$175.50,75.00%,,$0.00,$0.00
,Sell,19/12/2016 14:55,EndDayLX,$8503.75,,($25.50),$720.00,,($58.50),14.10%,-10.90%,$0.00,$0.00
122,Sell Short,21/12/2016 10:00,ORB_Short,$8512.00,$0.00,3,($64.50),-0.13%,$10.50,9.86%,,$0.00,$0.00
,Buy to Cover,21/12/2016 14:55,EndDaySX,$8522.75,,($64.50),$655.50,,($96.00),29.58%,-60.56%,$0.00,$0.00
123,Sell Short,22/12/2016 10:55,ORB_Short,$8492.25,$0.00,3,($55.50),-0.11%,$25.50,22.37%,,$0.00,$0.00
,Buy to Cover,22/12/2016 14:55,EndDaySX,$8501.50,,($55.50),$600.00,,($88.50),28.95%,-48.68%,$0.00,$0.00
124,Sell Short,23/12/2016 10:25,ORB_Short,$8495.00,$0.00,3,($90.00),-0.18%,$7.50,7.58%,,$0.00,$0.00
,Buy to Cover,23/12/2016 14:55,EndDaySX,$8510.00,,($90.00),$510.00,,($91.50),1.52%,-90.91%,$0.00,$0.00
125,Buy,27/12/2016 08:35,ORB_Long,$8520.25,$0.00,3,$114.00,0.22%,$271.50,97.31%,,$0.00,$0.00
,Sell,27/12/2016 14:55,EndDayLX,$8539.25,,$114.00,$624.00,,($7.50),43.55%,40.86%,$0.00,$0.00
126,Sell Short,28/12/2016 09:00,ORB_Short,$8522.75,$0.00,3,$160.50,0.31%,$189.00,92.65%,,$0.00,$0.00
,Buy to Cover,28/12/2016 14:55,EndDaySX,$8496.00,,$160.50,$784.50,,($15.00),86.03%,78.68%,$0.00,$0.00
127,Sell Short,29/12/2016 08:55,ORB_Short,$8486.50,$0.00,3,$0.00,0.00%,$85.50,54.29%,,$0.00,$0.00
,Buy to Cover,29/12/2016 14:55,EndDaySX,$8486.50,,$0.00,$784.50,,($72.00),45.71%,0.00%,$0.00,$0.00
128,Sell Short,30/12/2016 09:00,ORB_Short,$8475.25,$0.00,3,$307.50,0.60%,$325.50,99.54%,,$0.00,$0.00
,Buy to Cover,30/12/2016 14:55,EndDaySX,$8424.00,,$307.50,$1092.00,,($1.50),94.50%,94.04%,$0.00,$0.00
129,Buy,03/01/2017 09:15,ORB_Long,$8495.50,$0.00,3,($246.00),-0.48%,$7.50,2.96%,,$0.00,$0.00
,Sell,03/01/2017 10:45,StopLX,$8454.50,,($246.00),$846.00,,($246.00),0.00%,-97.04%,$0.00,$0.00
130,Sell Short,03/01/2017 10:50,ORB_Short,$8453.00,$0.00,3,($135.00),-0.27%,$6.00,4.17%,,$0.00,$0.00
,Buy to Cover,03/01/2017 14:55,EndDaySX,$8475.50,,($135.00),$711.00,,($138.00),2.08%,-93.75%,$0.00,$0.00
131,Buy,04/01/2017 13:25,ORB_Long,$8508.00,$0.00,3,($16.50),-0.03%,$33.00,53.66%,,$0.00,$0.00
,Sell,04/01/2017 14:55,EndDayLX,$8505.25,,($16.50),$694.50,,($28.50),19.51%,-26.83%,$0.00,$0.00
132,Buy,05/01/2017 14:00,ORB_Long,$8527.50,$0.00,3,$30.00,0.06%,$46.50,64.58%,,$0.00,$0.00
,Sell,05/01/2017 14:55,EndDayLX,$8532.50,,$30.00,$724.50,,($25.50),77.08%,41.67%,$0.00,$0.00
133,Buy,06/01/2017 09:05,ORB_Long,$8548.25,$0.00,3,$189.00,0.37%,$241.50,85.64%,,$0.00,$0.00
,Sell,06/01/2017 14:55,EndDayLX,$8579.75,,$189.00,$913.50,,($40.50),81.38%,67.02%,$0.00,$0.00
134,Buy,09/01/2017 10:25,ORB_Long,$8592.00,$0.00,3,$16.50,0.03%,$51.00,58.62%,,$0.00,$0.00
,Sell,09/01/2017 14:55,EndDayLX,$8594.75,,$16.50,$930.00,,($36.00),60.34%,18.97%,$0.00,$0.00
135,Buy,10/01/2017 10:10,ORB_Long,$8605.75,$0.00,3,($9.00),-0.02%,$73.50,64.47%,,$0.00,$0.00
,Sell,10/01/2017 14:55,EndDayLX,$8604.25,,($9.00),$921.00,,($40.50),27.63%,-7.89%,$0.00,$0.00
136,Buy,11/01/2017 09:45,ORB_Long,$8613.75,$0.00,3,$10.50,0.02%,$18.00,7.84%,,$0.00,$0.00
,Sell,11/01/2017 14:55,EndDayLX,$8615.50,,$10.50,$931.50,,($211.50),96.73%,4.58%,$0.00,$0.00
137,Sell Short,12/01/2017 09:15,ORB_Short,$8572.50,$0.00,3,($204.00),-0.40%,$67.50,23.56%,,$0.00,$0.00
,Buy to Cover,12/01/2017 14:55,EndDaySX,$8606.50,,($204.00),$727.50,,($219.00),5.24%,-71.20%,$0.00,$0.00
138,Buy,13/01/2017 08:35,ORB_Long,$8611.75,$0.00,3,$82.50,0.16%,$135.00,96.77%,,$0.00,$0.00
,Sell,13/01/2017 14:55,EndDayLX,$8625.50,,$82.50,$810.00,,($4.50),62.37%,59.14%,$0.00,$0.00
139,Buy,17/01/2017 09:50,ORB_Long,$8617.25,$0.00,3,($48.00),-0.09%,$22.50,16.85%,,$0.00,$0.00
,Sell,17/01/2017 14:55,EndDayLX,$8609.25,,($48.00),$762.00,,($111.00),47.19%,-35.96%,$0.00,$0.00
140,Buy,19/01/2017 09:05,ORB_Long,$8644.50,$0.00,3,($144.00),-0.28%,$1.50,0.67%,,$0.00,$0.00
,Sell,19/01/2017 14:55,EndDayLX,$8620.50,,($144.00),$618.00,,($222.00),34.90%,-64.43%,$0.00,$0.00
141,Sell Short,20/01/2017 08:35,ORB_Short,$8640.25,$0.00,3,$87.00,0.17%,$147.00,64.05%,,$0.00,$0.00
,Buy to Cover,20/01/2017 14:55,EndDaySX,$8625.75,,$87.00,$705.00,,($82.50),73.86%,37.91%,$0.00,$0.00
142,Sell Short,23/01/2017 08:35,ORB_Short,$8625.25,$0.00,3,($45.00),-0.09%,$144.00,60.76%,,$0.00,$0.00
,Buy to Cover,23/01/2017 14:55,EndDaySX,$8632.75,,($45.00),$660.00,,($93.00),20.25%,-18.99%,$0.00,$0.00
143,Sell Short,24/01/2017 09:05,ORB_Short,$8637.75,$0.00,3,($189.00),-0.36%,$21.00,8.59%,,$0.00,$0.00
,Buy to Cover,24/01/2017 14:55,EndDaySX,$8669.25,,($189.00),$471.00,,($223.50),14.11%,-77.30%,$0.00,$0.00
144,Buy,25/01/2017 08:35,ORB_Long,$8698.00,$0.00,3,$121.50,0.23%,$129.00,86.00%,,$0.00,$0.00
,Sell,25/01/2017 14:55,EndDayLX,$8718.25,,$121.50,$592.50,,($21.00),95.00%,81.00%,$0.00,$0.00
145,Buy,26/01/2017 08:35,ORB_Long,$8725.50,$0.00,3,($1.50),0.00%,$52.50,46.05%,,$0.00,$0.00
,Sell,26/01/2017 14:55,EndDayLX,$8725.25,,($1.50),$591.00,,($61.50),52.63%,-1.32%,$0.00,$0.00
146,Sell Short,27/01/2017 09:15,ORB_Short,$8718.50,$0.00,3,($78.00),-0.15%,$9.00,8.82%,,$0.00,$0.00
,Buy to Cover,27/01/2017 14:55,EndDaySX,$8731.50,,($78.00),$513.00,,($93.00),14.71%,-76.47%,$0.00,$0.00
147,Sell Short,30/01/2017 08:55,ORB_Short,$8682.00,$0.00,3,($85.50),-0.16%,$99.00,51.56%,,$0.00,$0.00
,Buy to Cover,30/01/2017 14:55,EndDaySX,$8696.25,,($85.50),$427.50,,($93.00),3.91%,-44.53%,$0.00,$0.00
148,Sell Short,31/01/2017 09:10,ORB_Short,$8662.00,$0.00,3,($117.00),-0.23%,$46.50,25.83%,,$0.00,$0.00
,Buy to Cover,31/01/2017 14:55,EndDaySX,$8681.50,,($117.00),$310.50,,($133.50),9.17%,-65.00%,$0.00,$0.00
149,Sell Short,01/02/2017 09:10,ORB_Short,$8715.00,$0.00,3,($19.50),-0.04%,$123.00,67.21%,,$0.00,$0.00
,Buy to Cover,01/02/2017 14:55,EndDaySX,$8718.25,,($19.50),$291.00,,($60.00),22.13%,-10.66%,$0.00,$0.00
150,Buy,02/02/2017 08:55,ORB_Long,$8716.25,$0.00,3,($18.00),-0.03%,$73.50,46.67%,,$0.00,$0.00
,Sell,02/02/2017 14:55,EndDayLX,$8713.25,,($18.00),$273.00,,($84.00),41.90%,-11.43%,$0.00,$0.00
151,Buy,06/02/2017 10:20,ORB_Long,$8727.50,$0.00,3,$22.50,0.04%,$42.00,47.46%,,$0.00,$0.00
,Sell,06/02/2017 14:55,EndDayLX,$8731.25,,$22.50,$295.50,,($46.50),77.97%,25.42%,$0.00,$0.00
152,Buy,07/02/2017 09:15,ORB_Long,$8754.00,$0.00,3,($39.00),-0.07%,$54.00,45.00%,,$0.00,$0.00
,Sell,07/02/2017 14:55,EndDayLX,$8747.50,,($39.00),$256.50,,($66.00),22.50%,-32.50%,$0.00,$0.00
153,Sell Short,08/02/2017 08:55,ORB_Short,$8734.75,$0.00,3,($187.50),-0.36%,$1.50,0.75%,,$0.00,$0.00
,Buy to Cover,08/02/2017 14:55,EndDaySX,$8766.00,,($187.50),$69.00,,($199.50),5.97%,-93.28%,$0.00,$0.00
154,Buy,09/02/2017 08:35,ORB_Long,$8767.00,$0.00,3,$102.00,0.19%,$139.50,84.55%,,$0.00,$0.00
,Sell,09/02/2017 14:55,EndDayLX,$8784.00,,$102.00,$171.00,,($25.50),77.27%,61.82%,$0.00,$0.00
155,Buy,10/02/2017 08:35,ORB_Long,$8788.75,$0.00,3,$42.00,0.08%,$88.50,66.29%,,$0.00,$0.00
,Sell,10/02/2017 14:55,EndDayLX,$8795.75,,$42.00,$213.00,,($45.00),65.17%,31.46%,$0.00,$0.00
156,Buy,13/02/2017 08:35,ORB_Long,$8811.75,$0.00,3,$82.50,0.16%,$124.50,91.21%,,$0.00,$0.00
,Sell,13/02/2017 14:55,EndDayLX,$8825.50,,$82.50,$295.50,,($12.00),69.23%,60.44%,$0.00,$0.00
157,Buy,14/02/2017 08:35,ORB_Long,$8827.50,$0.00,3,$93.00,0.18%,$97.50,49.24%,,$0.00,$0.00
,Sell,14/02/2017 14:55,EndDayLX,$8843.00,,$93.00,$388.50,,($100.50),97.73%,46.97%,$0.00,$0.00
158,Buy,15/02/2017 08:35,ORB_Long,$8839.50,$0.00,3,$202.50,0.38%,$225.00,94.34%,,$0.00,$0.00
,Sell,15/02/2017 14:55,EndDayLX,$8873.25,,$202.50,$591.00,,($13.50),90.57%,84.91%,$0.00,$0.00
159,Buy,16/02/2017 08:35,ORB_Long,$8877.75,$0.00,3,($39.00),-0.07%,$61.50,35.96%,,$0.00,$0.00
,Sell,16/02/2017 14:55,EndDayLX,$8871.25,,($39.00),$552.00,,($109.50),41.23%,-22.81%,$0.00,$0.00
160,Buy,17/02/2017 09:25,ORB_Long,$8879.00,$0.00,3,$73.50,0.14%,$76.50,59.30%,,$0.00,$0.00
,Sell,17/02/2017 14:55,EndDayLX,$8891.25,,$73.50,$625.50,,($52.50),97.67%,56.98%,$0.00,$0.00
161,Buy,20/02/2017 10:30,ORB_Long,$8909.25,$0.00,3,$84.00,0.16%,$93.00,70.45%,,$0.00,$0.00
,Sell,21/02/2017 14:55,EndDayLX,$8923.25,,$84.00,$709.50,,($39.00),93.18%,63.64%,$0.00,$0.00
162,Buy,22/02/2017 08:35,ORB_Long,$8916.25,$0.00,3,$51.00,0.10%,$61.50,53.25%,,$0.00,$0.00
,Sell,22/02/2017 14:55,EndDayLX,$8924.75,,$51.00,$760.50,,($54.00),90.91%,44.16%,$0.00,$0.00
163,Buy,23/02/2017 08:35,ORB_Long,$8930.00,$0.00,3,($258.00),-0.48%,$3.00,1.15%,,$0.00,$0.00
,Sell,23/02/2017 10:10,StopLX,$8887.00,,($258.00),$502.50,,($258.00),0.00%,-98.85%,$0.00,$0.00
164,Sell Short,23/02/2017 10:15,ORB_Short,$8886.25,$0.00,3,($85.50),-0.16%,$27.00,16.82%,,$0.00,$0.00
,Buy to Cover,23/02/2017 14:55,EndDaySX,$8900.50,,($85.50),$417.00,,($133.50),29.91%,-53.27%,$0.00,$0.00
165,Buy,24/02/2017 10:10,ORB_Long,$8894.00,$0.00,3,$105.00,0.20%,$109.50,70.19%,,$0.00,$0.00
,Sell,24/02/2017 14:55,EndDayLX,$8911.50,,$105.00,$522.00,,($46.50),97.12%,67.31%,$0.00,$0.00
166,Buy,27/02/2017 10:00,ORB_Long,$8908.00,$0.00,3,$49.50,0.09%,$67.50,80.36%,,$0.00,$0.00
,Sell,27/02/2017 14:55,EndDayLX,$8916.25,,$49.50,$571.50,,($16.50),78.57%,58.93%,$0.00,$0.00
167,Sell Short,28/02/2017 09:35,ORB_Short,$8909.75,$0.00,3,$43.50,0.08%,$130.50,76.99%,,$0.00,$0.00
,Buy to Cover,28/02/2017 14:55,EndDaySX,$8902.50,,$43.50,$615.00,,($39.00),48.67%,25.66%,$0.00,$0.00
168,Buy,01/03/2017 09:10,ORB_Long,$8943.50,$0.00,3,$133.50,0.25%,$165.00,78.01%,,$0.00,$0.00
,Sell,01/03/2017 14:55,EndDayLX,$8965.75,,$133.50,$748.50,,($46.50),85.11%,63.12%,$0.00,$0.00
169,Sell Short,02/03/2017 10:05,ORB_Short,$8945.50,$0.00,3,$60.00,0.11%,$109.50,91.25%,,$0.00,$0.00
,Buy to Cover,02/03/2017 14:55,EndDaySX,$8935.50,,$60.00,$808.50,,($10.50),58.75%,50.00%,$0.00,$0.00
170,Sell Short,03/03/2017 09:30,ORB_Short,$8920.75,$0.00,3,($138.00),-0.26%,$33.00,19.13%,,$0.00,$0.00
,Buy to Cover,03/03/2017 14:55,EndDaySX,$8943.75,,($138.00),$670.50,,($139.50),0.87%,-80.00%,$0.00,$0.00
171,Buy,06/03/2017 08:35,ORB_Long,$8924.25,$0.00,3,$78.00,0.15%,$94.50,52.50%,,$0.00,$0.00
,Sell,06/03/2017 14:55,EndDayLX,$8937.25,,$78.00,$748.50,,($85.50),90.83%,43.33%,$0.00,$0.00
172,Buy,07/03/2017 09:30,ORB_Long,$8937.50,$0.00,3,($123.00),-0.23%,$46.50,23.66%,,$0.00,$0.00
,Sell,07/03/2017 14:55,EndDayLX,$8917.00,,($123.00),$625.50,,($150.00),13.74%,-62.60%,$0.00,$0.00
173,Buy,08/03/2017 08:55,ORB_Long,$8938.25,$0.00,3,($58.50),-0.11%,$60.00,40.40%,,$0.00,$0.00
,Sell,08/03/2017 14:55,EndDayLX,$8928.50,,($58.50),$567.00,,($88.50),20.20%,-39.39%,$0.00,$0.00
174,Buy,09/03/2017 08:55,ORB_Long,$8935.25,$0.00,3,($6.00),-0.01%,$49.50,22.76%,,$0.00,$0.00
,Sell,09/03/2017 14:55,EndDayLX,$8934.25,,($6.00),$561.00,,($168.00),74.48%,-2.76%,$0.00,$0.00
175,Sell Short,10/03/2017 11:40,ORB_Short,$8949.00,$0.00,3,($43.50),-0.08%,$91.50,67.03%,,$0.00,$0.00
,Buy to Cover,10/03/2017 14:55,EndDaySX,$8956.25,,($43.50),$517.50,,($45.00),1.10%,-31.87%,$0.00,$0.00
176,Buy,13/03/2017 14:55,ORB_Long,$8965.75,$0.00,3,($13.50),-0.03%,$0.00,0.00%,,$0.00,$0.00
,Sell,13/03/2017 14:55,EndDayLX,$8963.50,,($13.50),$504.00,,($18.00),25.00%,-75.00%,$0.00,$0.00
177,Sell Short,14/03/2017 09:10,ORB_Short,$8945.00,$0.00,3,($49.50),-0.09%,$87.00,62.37%,,$0.00,$0.00
,Buy to Cover,14/03/2017 14:55,EndDaySX,$8953.25,,($49.50),$454.50,,($52.50),2.15%,-35.48%,$0.00,$0.00
178,Sell Short,15/03/2017 09:25,ORB_Short,$8948.00,$0.00,3,($258.00),-0.48%,$3.00,1.15%,,$0.00,$0.00
,Buy to Cover,15/03/2017 14:15,StopSX,$8991.00,,($258.00),$196.50,,($258.00),0.00%,-98.85%,$0.00,$0.00
