

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
295,Buy,13/10/2023 14:01,Buy,$2378.3,$0.00,5,($155.00),-0.13%,$230.00,41.82%,,$0.00,$0.00
,Sell,15/10/2023 18:05,Sell,$2375.2,,($155.00),$20325.00,,($320.00),30.00%,-28.18%,$0.00,$0.00
296,Buy,20/10/2023 14:01,Buy,$2430.9,$0.00,5,($450.00),-0.37%,$10.00,0.85%,,$0.00,$0.00
,Sell,22/10/2023 18:05,Sell,$2421.9,,($450.00),$19875.00,,($1160.00),60.68%,-38.46%,$0.00,$0.00
297,Buy,27/10/2023 14:01,Buy,$2443.8,$0.00,5,$325.00,0.27%,$625.00,92.59%,,$0.00,$0.00
,Sell,29/10/2023 18:05,Sell,$2450.3,,$325.00,$20200.00,,($50.00),55.56%,48.15%,$0.00,$0.00
298,Buy,03/11/2023 14:01,Buy,$2437.2,$0.00,5,($80.00),-0.07%,$100.00,52.63%,,$0.00,$0.00
,Sell,05/11/2023 18:05,Sell,$2435.6,,($80.00),$20120.00,,($90.00),5.26%,-42.11%,$0.00,$0.00
299,Buy,10/11/2023 14:01,Buy,$2376.7,$0.00,5,$220.00,0.19%,$225.00,73.77%,,$0.00,$0.00
,Sell,12/11/2023 18:05,Sell,$2381.1,,$220.00,$20340.00,,($80.00),98.36%,72.13%,$0.00,$0.00
300,Buy,17/11/2023 14:01,Buy,$2421.4,$0.00,5,($255.00),-0.21%,$5.00,1.49%,,$0.00,$0.00
,Sell,19/11/2023 18:05,Sell,$2416.3,,($255.00),$20085.00,,($330.00),22.39%,-76.12%,$0.00,$0.00
301,Buy,01/12/2023 14:01,Buy,$2507.8,$0.00,5,$250.00,0.20%,$255.00,44.74%,,$0.00,$0.00
,Sell,03/12/2023 18:05,Sell,$2512.8,,$250.00,$20335.00,,($315.00),99.12%,43.86%,$0.00,$0.00
302,Buy,08/12/2023 14:01,Buy,$2431.5,$0.00,5,$255.00,0.21%,$300.00,95.24%,,$0.00,$0.00
,Sell,10/12/2023 18:05,Sell,$2436.6,,$255.00,$20590.00,,($15.00),85.71%,80.95%,$0.00,$0.00
303,Buy,15/12/2023 14:01,Buy,$2449.8,$0.00,5,($5.00),0.00%,$95.00,30.65%,,$0.00,$0.00
,Sell,17/12/2023 18:05,Sell,$2449.7,,($5.00),$20585.00,,($215.00),67.74%,-1.61%,$0.00,$0.00
304,Buy,22/12/2023 14:01,Buy,$2485.2,$0.00,5,($100.00),-0.08%,$0.00,0.00%,,$0.00,$0.00
,Sell,25/12/2023 18:05,Sell#2,$2483.2,,($100.00),$20485.00,,($285.00),64.91%,-35.09%,$0.00,$0.00
305,Buy,29/12/2023 14:01,Buy,$2490.4,$0.00,5,($25.00),-0.02%,$145.00,52.73%,,$0.00,$0.00
,Sell,01/01/2024 18:05,Sell#2,$2489.9,,($25.00),$20460.00,,($130.00),38.18%,-9.09%,$0.00,$0.00
306,Buy,05/01/2024 14:01,Buy,$2471.1,$0.00,5,($195.00),-0.16%,$110.00,28.95%,,$0.00,$0.00
,Sell,07/01/2024 18:05,Sell,$2467.2,,($195.00),$20265.00,,($270.00),19.74%,-51.32%,$0.00,$0.00
307,Buy,12/01/2024 14:01,Buy,$2467.9,$0.00,5,($5.00),0.00%,$90.00,52.94%,,$0.00,$0.00
,Sell,14/01/2024 18:05,Sell,$2467.8,,($5.00),$20260.00,,($80.00),44.12%,-2.94%,$0.00,$0.00
308,Buy,19/01/2024 14:01,Buy,$2446.3,$0.00,5,$15.00,0.01%,$100.00,83.33%,,$0.00,$0.00
,Sell,21/01/2024 18:05,Sell,$2446.6,,$15.00,$20275.00,,($20.00),29.17%,12.50%,$0.00,$0.00
309,Buy,26/01/2024 14:01,Buy,$2432.9,$0.00,5,$355.00,0.29%,$515.00,89.57%,,$0.00,$0.00
,Sell,28/01/2024 18:05,Sell,$2440.0,,$355.00,$20630.00,,($60.00),72.17%,61.74%,$0.00,$0.00
310,Buy,02/02/2024 14:01,Buy,$2451.7,$0.00,5,$160.00,0.13%,$175.00,71.43%,,$0.00,$0.00
,Sell,04/02/2024 18:05,Sell,$2454.9,,$160.00,$20790.00,,($70.00),93.88%,65.31%,$0.00,$0.00
311,Buy,09/02/2024 14:01,Buy,$2435.2,$0.00,5,$135.00,0.11%,$155.00,79.49%,,$0.00,$0.00
,Sell,11/02/2024 18:05,Sell,$2437.9,,$135.00,$20925.00,,($40.00),89.74%,69.23%,$0.00,$0.00
312,Buy,16/02/2024 14:01,Buy,$2422.8,$0.00,5,($45.00),-0.04%,$125.00,47.17%,,$0.00,$0.00
,Sell,18/02/2024 18:05,Sell,$2421.9,,($45.00),$20880.00,,($140.00),35.85%,-16.98%,$0.00,$0.00
313,Buy,23/02/2024 14:01,Buy,$2447.7,$0.00,5,($390.00),-0.32%,$5.00,1.18%,,$0.00,$0.00
,Sell,25/02/2024 18:05,Sell,$2439.9,,($390.00),$20490.00,,($420.00),7.06%,-91.76%,$0.00,$0.00
314,Buy,01/03/2024 14:01,Buy,$2491.8,$0.00,5,($140.00),-0.11%,$50.00,20.00%,,$0.00,$0.00
,Sell,03/03/2024 18:05,Sell,$2489.0,,($140.00),$20350.00,,($200.00),24.00%,-56.00%,$0.00,$0.00
315,Buy,08/03/2024 14:01,Buy,$2578.6,$0.00,5,$270.00,0.21%,$355.00,52.99%,,$0.00,$0.00
,Sell,10/03/2024 18:05,Sell,$2584.0,,$270.00,$20620.00,,($315.00),87.31%,40.30%,$0.00,$0.00
316,Buy,15/03/2024 14:01,Buy,$2557.8,$0.00,5,($160.00),-0.13%,$170.00,34.34%,,$0.00,$0.00
,Sell,17/03/2024 18:05,Sell,$2554.6,,($160.00),$20460.00,,($325.00),33.33%,-32.32%,$0.00,$0.00
317,Buy,22/03/2024 14:01,Buy,$2557.8,$0.00,5,$335.00,0.26%,$400.00,94.12%,,$0.00,$0.00
,Sell,24/03/2024 18:05,Sell,$2564.5,,$335.00,$20795.00,,($25.00),84.71%,78.82%,$0.00,$0.00
318,Buy,05/04/2024 14:01,Buy,$2721.3,$0.00,5,($30.00),-0.02%,$190.00,34.86%,,$0.00,$0.00
,Sell,07/04/2024 18:05,Sell,$2720.7,,($30.00),$20765.00,,($355.00),59.63%,-5.50%,$0.00,$0.00
319,Buy,12/04/2024 14:01,Buy,$2747.0,$0.00,5,$130.00,0.09%,$620.00,37.01%,,$0.00,$0.00
,Sell,14/04/2024 18:05,Sell,$2749.6,,$130.00,$20895.00,,($1055.00),70.75%,7.76%,$0.00,$0.00
320,Buy,19/04/2024 14:01,Buy,$2784.0,$0.00,5,($490.00),-0.35%,$235.00,27.65%,,$0.00,$0.00
,Sell,21/04/2024 18:05,Sell,$2774.2,,($490.00),$20405.00,,($615.00),14.71%,-57.65%,$0.00,$0.00
321,Buy,26/04/2024 14:01,Buy,$2725.8,$0.00,5,($265.00),-0.19%,$140.00,34.15%,,$0.00,$0.00
,Sell,28/04/2024 18:05,Sell,$2720.5,,($265.00),$20140.00,,($270.00),1.22%,-64.63%,$0.00,$0.00
322,Buy,03/05/2024 14:01,Buy,$2686.4,$0.00,5,($50.00),-0.04%,$250.00,44.64%,,$0.00,$0.00
,Sell,05/05/2024 18:05,Sell,$2685.4,,($50.00),$20090.00,,($310.00),46.43%,-8.93%,$0.00,$0.00
323,Buy,10/05/2024 14:01,Buy,$2751.8,$0.00,5,($405.00),-0.29%,$65.00,11.30%,,$0.00,$0.00
,Sell,12/05/2024 18:05,Sell,$2743.7,,($405.00),$19685.00,,($510.00),18.26%,-70.43%,$0.00,$0.00
324,Buy,17/05/2024 14:01,Buy,$2794.4,$0.00,5,$405.00,0.29%,$460.00,76.03%,,$0.00,$0.00
,Sell,19/05/2024 18:05,Sell,$2802.5,,$405.00,$20090.00,,($145.00),90.91%,66.94%,$0.00,$0.00
325,Buy,24/05/2024 14:01,Buy,$2709.1,$0.00,5,$195.00,0.14%,$340.00,87.18%,,$0.00,$0.00
,Sell,26/05/2024 18:05,Sell,$2713.0,,$195.00,$20285.00,,($50.00),62.82%,50.00%,$0.00,$0.00
326,Buy,31/05/2024 14:01,Buy,$2699.4,$0.00,5,$125.00,0.09%,$220.00,43.56%,,$0.00,$0.00
,Sell,02/06/2024 18:05,Sell,$2701.9,,$125.00,$20410.00,,($285.00),81.19%,24.75%,$0.00,$0.00
327,Buy,07/06/2024 14:01,Buy,$2676.1,$0.00,5,($785.00),-0.59%,$75.00,7.25%,,$0.00,$0.00
,Sell,09/06/2024 18:05,Sell,$2660.4,,($785.00),$19625.00,,($960.00),16.91%,-75.85%,$0.00,$0.00
328,Buy,14/06/2024 14:01,Buy,$2702.5,$0.00,5,($145.00),-0.11%,$60.00,26.67%,,$0.00,$0.00
,Sell,16/06/2024 18:05,Sell,$2699.6,,($145.00),$19480.00,,($165.00),8.89%,-64.44%,$0.00,$0.00
329,Buy,21/06/2024 14:01,Buy,$2684.7,$0.00,5,($15.00),-0.01%,$210.00,60.87%,,$0.00,$0.00
,Sell,23/06/2024 18:05,Sell,$2684.4,,($15.00),$19465.00,,($135.00),34.78%,-4.35%,$0.00,$0.00
330,Buy,28/06/2024 14:01,Buy,$2690.0,$0.00,5,($115.00),-0.09%,$80.00,27.59%,,$0.00,$0.00
,Sell,30/06/2024 18:05,Sell,$2687.7,,($115.00),$19350.00,,($210.00),32.76%,-39.66%,$0.00,$0.00
331,Buy,05/07/2024 14:01,Buy,$2746.6,$0.00,5,$115.00,0.08%,$375.00,90.36%,,$0.00,$0.00
,Sell,07/07/2024 18:05,Sell,$2748.9,,$115.00,$19465.00,,($40.00),37.35%,27.71%,$0.00,$0.00
332,Buy,12/07/2024 14:01,Buy,$2775.6,$0.00,5,($320.00),-0.23%,$5.00,1.35%,,$0.00,$0.00
,Sell,14/07/2024 18:05,Sell,$2769.2,,($320.00),$19145.00,,($365.00),12.16%,-86.49%,$0.00,$0.00
333,Buy,19/07/2024 14:01,Buy,$2753.4,$0.00,5,$195.00,0.14%,$285.00,74.03%,,$0.00,$0.00
,Sell,21/07/2024 18:05,Sell,$2757.3,,$195.00,$19340.00,,($100.00),76.62%,50.65%,$0.00,$0.00
334,Buy,26/07/2024 14:01,Buy,$2735.0,$0.00,5,$245.00,0.18%,$325.00,87.84%,,$0.00,$0.00
,Sell,28/07/2024 18:05,Sell,$2739.9,,$245.00,$19585.00,,($45.00),78.38%,66.22%,$0.00,$0.00
335,Buy,02/08/2024 14:01,Buy,$2776.3,$0.00,5,$760.00,0.55%,$1005.00,89.33%,,$0.00,$0.00
,Sell,04/08/2024 18:05,Sell,$2791.5,,$760.00,$20345.00,,($120.00),78.22%,67.56%,$0.00,$0.00
336,Buy,09/08/2024 14:01,Buy,$2775.8,$0.00,5,($175.00),-0.13%,$30.00,14.63%,,$0.00,$0.00
,Sell,11/08/2024 18:05,Sell,$2772.3,,($175.00),$20170.00,,($175.00),0.00%,-85.37%,$0.00,$0.00
337,Buy,16/08/2024 14:01,Buy,$2843.9,$0.00,5,$305.00,0.21%,$580.00,89.23%,,$0.00,$0.00
,Sell,18/08/2024 18:05,Sell,$2850.0,,$305.00,$20475.00,,($70.00),57.69%,46.92%,$0.00,$0.00
338,Buy,23/08/2024 14:01,Buy,$2852.3,$0.00,5,$30.00,0.02%,$105.00,40.38%,,$0.00,$0.00
,Sell,25/08/2024 18:05,Sell,$2852.9,,$30.00,$20505.00,,($155.00),71.15%,11.54%,$0.00,$0.00
339,Buy,30/08/2024 14:01,Buy,$2837.8,$0.00,5,$130.00,0.09%,$265.00,80.30%,,$0.00,$0.00
,Sell,01/09/2024 18:05,Sell,$2840.4,,$130.00,$20635.00,,($65.00),59.09%,39.39%,$0.00,$0.00
340,Buy,06/09/2024 14:01,Buy,$2830.7,$0.00,5,$45.00,0.03%,$120.00,32.88%,,$0.00,$0.00
,Sell,08/09/2024 18:05,Sell,$2831.6,,$45.00,$20680.00,,($245.00),79.45%,12.33%,$0.00,$0.00
341,Buy,13/09/2024 14:01,Buy,$2916.6,$0.00,5,($195.00),-0.13%,$65.00,20.97%,,$0.00,$0.00
,Sell,15/09/2024 18:05,Sell,$2912.7,,($195.00),$20485.00,,($245.00),16.13%,-62.90%,$0.00,$0.00
342,Buy,20/09/2024 14:01,Buy,$2950.5,$0.00,5,$55.00,0.04%,$200.00,66.67%,,$0.00,$0.00
,Sell,22/09/2024 18:05,Sell,$2951.6,,$55.00,$20540.00,,($100.00),51.67%,18.33%,$0.00,$0.00
343,Buy,27/09/2024 14:01,Buy,$2973.4,$0.00,5,$845.00,0.57%,$855.00,90.48%,,$0.00,$0.00
,Sell,29/09/2024 18:05,Sell,$2990.3,,$845.00,$21385.00,,($90.00),98.94%,89.42%,$0.00,$0.00
344,Buy,04/10/2024 14:01,Buy,$2976.0,$0.00,5,$65.00,0.04%,$175.00,31.25%,,$0.00,$0.00
,Sell,06/10/2024 18:05,Sell,$2977.3,,$65.00,$21450.00,,($385.00),80.36%,11.61%,$0.00,$0.00
345,Buy,11/10/2024 14:01,Buy,$2982.8,$0.00,5,($585.00),-0.39%,$345.00,28.87%,,$0.00,$0.00
,Sell,14/10/2024 18:05,Sell#2,$2971.1,,($585.00),$20865.00,,($850.00),22.18%,-48.95%,$0.00,$0.00
346,Buy,18/10/2024 14:01,Buy,$3037.0,$0.00,5,$295.00,0.19%,$350.00,92.11%,,$0.00,$0.00
,Sell,20/10/2024 18:05,Sell,$3042.9,,$295.00,$21160.00,,($30.00),85.53%,77.63%,$0.00,$0.00
347,Buy,25/10/2024 14:01,Buy,$3062.9,$0.00,5,($580.00),-0.38%,$185.00,20.56%,,$0.00,$0.00
,Sell,27/10/2024 18:05,Sell,$3051.3,,($580.00),$20580.00,,($715.00),15.00%,-64.44%,$0.00,$0.00
348,Buy,01/11/2024 14:01,Buy,$3051.6,$0.00,5,($225.00),-0.15%,$155.00,31.00%,,$0.00,$0.00
,Sell,03/11/2024 18:05,Sell,$3047.1,,($225.00),$20355.00,,($345.00),24.00%,-45.00%,$0.00,$0.00
349,Buy,08/11/2024 14:01,Buy,$2998.6,$0.00,5,($130.00),-0.09%,$160.00,31.07%,,$0.00,$0.00
,Sell,10/11/2024 18:05,Sell,$2996.0,,($130.00),$20225.00,,($355.00),43.69%,-25.24%,$0.00,$0.00
350,Buy,15/11/2024 14:01,Buy,$2877.9,$0.00,5,($35.00),-0.02%,$50.00,11.11%,,$0.00,$0.00
,Sell,17/11/2024 18:05,Sell,$2877.2,,($35.00),$20190.00,,($400.00),81.11%,-7.78%,$0.00,$0.00
351,Buy,22/11/2024 14:01,Buy,$3018.9,$0.00,5,($205.00),-0.14%,$255.00,18.35%,,$0.00,$0.00
,Sell,24/11/2024 18:05,Sell,$3014.8,,($205.00),$19985.00,,($1135.00),66.91%,-14.75%,$0.00,$0.00
352,Buy,29/11/2024 14:01,Buy,$2958.2,$0.00,5,($200.00),-0.14%,$85.00,23.94%,,$0.00,$0.00
,Sell,01/12/2024 18:05,Sell,$2954.2,,($200.00),$19785.00,,($270.00),19.72%,-56.34%,$0.00,$0.00
353,Buy,06/12/2024 14:01,Buy,$2940.8,$0.00,5,$290.00,0.20%,$590.00,65.56%,,$0.00,$0.00
,Sell,08/12/2024 18:05,Sell,$2946.6,,$290.00,$20075.00,,($310.00),66.67%,32.22%,$0.00,$0.00
354,Buy,13/12/2024 14:01,Buy,$2956.2,$0.00,5,($400.00),-0.27%,$45.00,7.32%,,$0.00,$0.00
,Sell,15/12/2024 18:05,Sell,$2948.2,,($400.00),$19675.00,,($570.00),27.64%,-65.04%,$0.00,$0.00
355,Buy,20/12/2024 14:01,Buy,$2929.0,$0.00,5,($345.00),-0.24%,$85.00,15.32%,,$0.00,$0.00
,Sell,22/12/2024 18:05,Sell,$2922.1,,($345.00),$19330.00,,($470.00),22.52%,-62.16%,$0.00,$0.00
356,Buy,27/12/2024 14:01,Buy,$2915.8,$0.00,5,$100.00,0.07%,$140.00,32.94%,,$0.00,$0.00
,Sell,29/12/2024 18:05,Sell,$2917.8,,$100.00,$19430.00,,($285.00),90.59%,23.53%,$0.00,$0.00
357,Buy,03/01/2025 14:01,Buy,$2937.5,$0.00,5,($170.00),-0.12%,$65.00,17.11%,,$0.00,$0.00
,Sell,05/01/2025 18:05,Sell,$2934.1,,($170.00),$19260.00,,($315.00),38.16%,-44.74%,$0.00,$0.00
358,Buy,10/01/2025 14:01,Buy,$2999.1,$0.00,5,($55.00),-0.04%,$145.00,47.54%,,$0.00,$0.00
,Sell,12/01/2025 18:05,Sell,$2998.0,,($55.00),$19205.00,,($160.00),34.43%,-18.03%,$0.00,$0.00
359,Buy,17/01/2025 14:01,Buy,$3026.1,$0.00,5,($290.00),-0.19%,$60.00,12.50%,,$0.00,$0.00
,Sell,19/01/2025 18:05,Sell,$3020.3,,($290.00),$18915.00,,($420.00),27.08%,-60.42%,$0.00,$0.00
360,Buy,24/01/2025 14:01,Buy,$3062.1,$0.00,5,($445.00),-0.29%,$125.00,19.08%,,$0.00,$0.00
,Sell,26/01/2025 18:05,Sell,$3053.2,,($445.00),$18470.00,,($530.00),12.98%,-67.94%,$0.00,$0.00
361,Buy,31/01/2025 14:01,Buy,$3088.7,$0.00,5,$200.00,0.13%,$1240.00,75.15%,,$0.00,$0.00
,Sell,02/02/2025 18:05,Sell,$3092.7,,$200.00,$18670.00,,($410.00),36.97%,12.12%,$0.00,$0.00
362,Buy,07/02/2025 14:01,Buy,$3139.1,$0.00,5,$0.00,0.00%,$245.00,53.26%,,$0.00,$0.00
,Sell,09/02/2025 18:05,Sell,$3139.1,,$0.00,$18670.00,,($215.00),46.74%,0.00%,$0.00,$0.00
363,Buy,14/02/2025 14:01,Buy,$3151.7,$0.00,5,$165.00,0.10%,$190.00,34.23%,,$0.00,$0.00
,Sell,16/02/2025 18:05,Sell,$3155.0,,$165.00,$18835.00,,($365.00),95.50%,29.73%,$0.00,$0.00
364,Buy,21/02/2025 14:01,Buy,$3212.9,$0.00,5,($295.00),-0.18%,$35.00,5.22%,,$0.00,$0.00
,Sell,23/02/2025 18:05,Sell,$3207.0,,($295.00),$18540.00,,($635.00),50.75%,-44.03%,$0.00,$0.00
365,Buy,28/02/2025 14:01,Buy,$3110.3,$0.00,5,$1480.00,0.95%,$1545.00,95.96%,,$0.00,$0.00
,Sell,02/03/2025 18:05,Sell,$3139.9,,$1480.00,$20020.00,,($65.00),95.96%,91.93%,$0.00,$0.00
366,Buy,07/03/2025 14:01,Buy,$3169.9,$0.00,5,$250.00,0.16%,$265.00,66.25%,,$0.00,$0.00
,Sell,09/03/2025 18:05,Sell,$3174.9,,$250.00,$20270.00,,($135.00),96.25%,62.50%,$0.00,$0.00
367,Buy,14/03/2025 14:01,Buy,$3252.0,$0.00,5,($125.00),-0.08%,$15.00,3.85%,,$0.00,$0.00
,Sell,16/03/2025 18:05,Sell,$3249.5,,($125.00),$20145.00,,($375.00),64.10%,-32.05%,$0.00,$0.00
368,Buy,21/03/2025 14:01,Buy,$3274.4,$0.00,5,$395.00,0.24%,$500.00,97.09%,,$0.00,$0.00
,Sell,23/03/2025 18:05,Sell,$3282.3,,$395.00,$20540.00,,($15.00),79.61%,76.70%,$0.00,$0.00
369,Buy,28/03/2025 14:01,Buy,$3335.3,$0.00,5,$605.00,0.36%,$710.00,74.35%,,$0.00,$0.00
,Sell,30/03/2025 18:05,Sell,$3347.4,,$605.00,$21145.00,,($245.00),89.01%,63.35%,$0.00,$0.00
370,Buy,04/04/2025 14:01,Buy,$3268.1,$0.00,5,$0.00,0.00%,$930.00,32.92%,,$0.00,$0.00
,Sell,06/04/2025 18:05,Sell,$3268.1,,$0.00,$21145.00,,($1895.00),67.08%,0.00%,$0.00,$0.00
371,Buy,11/04/2025 14:01,Buy,$3476.6,$0.00,5,($775.00),-0.45%,$255.00,16.19%,,$0.00,$0.00
,Sell,13/04/2025 18:05,Sell,$3461.1,,($775.00),$20370.00,,($1320.00),34.60%,-49.21%,$0.00,$0.00
372,Buy,25/04/2025 14:01,Buy,$3529.0,$0.00,5,$1540.00,0.87%,$2185.00,88.10%,,$0.00,$0.00
,Sell,27/04/2025 18:05,Sell,$3559.8,,$1540.00,$21910.00,,($295.00),73.99%,62.10%,$0.00,$0.00
373,Buy,02/05/2025 14:01,Buy,$3463.3,$0.00,5,$370.00,0.21%,$635.00,64.14%,,$0.00,$0.00
,Sell,04/05/2025 18:05,Sell,$3470.7,,$370.00,$22280.00,,($355.00),73.23%,37.37%,$0.00,$0.00
374,Buy,09/05/2025 14:01,Buy,$3570.7,$0.00,5,($3250.00),-1.82%,$115.00,2.53%,,$0.00,$0.00
,Sell,11/05/2025 18:05,Sell,$3505.7,,($3250.00),$19030.00,,($4425.00),25.88%,-71.59%,$0.00,$0.00
375,Buy,16/05/2025 14:01,Buy,$3417.1,$0.00,5,$1420.00,0.83%,$2080.00,88.70%,,$0.00,$0.00
,Sell,18/05/2025 18:05,Sell,$3445.5,,$1420.00,$20450.00,,($265.00),71.86%,60.55%,$0.00,$0.00
376,Buy,23/05/2025 14:01,Buy,$3587.6,$0.00,5,($430.00),-0.24%,$180.00,23.68%,,$0.00,$0.00
,Sell,25/05/2025 18:05,Sell,$3579.0,,($430.00),$20020.00,,($580.00),19.74%,-56.58%,$0.00,$0.00
377,Buy,30/05/2025 14:01,Buy,$3512.0,$0.00,5,$765.00,0.44%,$805.00,86.56%,,$0.00,$0.00
,Sell,01/06/2025 18:05,Sell,$3527.3,,$765.00,$20785.00,,($125.00),95.70%,82.26%,$0.00,$0.00
378,Buy,06/06/2025 14:01,Buy,$3543.0,$0.00,5,($385.00),-0.22%,$10.00,1.14%,,$0.00,$0.00
,Sell,08/06/2025 18:05,Sell,$3535.3,,($385.00),$20400.00,,($870.00),55.11%,-43.75%,$0.00,$0.00
379,Buy,13/06/2025 14:01,Buy,$3647.4,$0.00,5,$485.00,0.27%,$1270.00,77.20%,,$0.00,$0.00
,Sell,15/06/2025 18:05,Sell,$3657.1,,$485.00,$20885.00,,($375.00),52.28%,29.48%,$0.00,$0.00
380,Buy,20/06/2025 14:01,Buy,$3580.2,$0.00,5,$795.00,0.44%,$1480.00,89.97%,,$0.00,$0.00
,Sell,22/06/2025 18:05,Sell,$3596.1,,$795.00,$21680.00,,($165.00),58.36%,48.33%,$0.00,$0.00
381,Buy,27/06/2025 14:01,Buy,$3486.5,$0.00,5,($200.00),-0.11%,$210.00,30.43%,,$0.00,$0.00
,Sell,29/06/2025 18:05,Sell,$3482.5,,($200.00),$21480.00,,($480.00),40.58%,-28.99%,$0.00,$0.00
382,Buy,11/07/2025 14:01,Buy,$3564.3,$0.00,5,$620.00,0.35%,$960.00,99.48%,,$0.00,$0.00
,Sell,13/07/2025 18:05,Sell,$3576.7,,$620.00,$22100.00,,($5.00),64.77%,64.25%,$0.00,$0.00
383,Buy,18/07/2025 14:01,Buy,$3555.4,$0.00,5,($215.00),-0.12%,$60.00,16.22%,,$0.00,$0.00
,Sell,20/07/2025 18:05,Sell,$3551.1,,($215.00),$21885.00,,($310.00),25.68%,-58.11%,$0.00,$0.00
384,Buy,25/07/2025 14:01,Buy,$3533.5,$0.00,5,($405.00),-0.23%,$225.00,11.48%,,$0.00,$0.00
,Sell,27/07/2025 18:05,Sell,$3525.4,,($405.00),$21480.00,,($1735.00),67.86%,-20.66%,$0.00,$0.00
385,Buy,01/08/2025 14:01,Buy,$3540.2,$0.00,5,$985.00,0.56%,$1175.00,90.73%,,$0.00,$0.00
,Sell,03/08/2025 18:05,Sell,$3559.9,,$985.00,$22465.00,,($120.00),85.33%,76.06%,$0.00,$0.00
386,Buy,08/08/2025 14:01,Buy,$3602.9,$0.00,5,($75.00),-0.04%,$255.00,22.17%,,$0.00,$0.00
,Sell,10/08/2025 18:05,Sell,$3601.4,,($75.00),$22390.00,,($895.00),71.30%,-6.52%,$0.00,$0.00
387,Buy,15/08/2025 14:01,Buy,$3522.5,$0.00,5,($160.00),-0.09%,$115.00,30.67%,,$0.00,$0.00
,Sell,17/08/2025 18:05,Sell,$3519.3,,($160.00),$22230.00,,($260.00),26.67%,-42.67%,$0.00,$0.00
388,Buy,22/08/2025 14:01,Buy,$3559.2,$0.00,5,($235.00),-0.13%,$40.00,13.56%,,$0.00,$0.00
,Sell,24/08/2025 18:05,Sell,$3554.5,,($235.00),$21995.00,,($255.00),6.78%,-79.66%,$0.00,$0.00
389,Buy,29/08/2025 14:01,Buy,$3653.0,$0.00,5,$30.00,0.02%,$295.00,55.66%,,$0.00,$0.00
,Sell,31/08/2025 18:05,Sell,$3653.6,,$30.00,$22025.00,,($235.00),50.00%,5.66%,$0.00,$0.00
390,Buy,05/09/2025 14:01,Buy,$3791.8,$0.00,5,($985.00),-0.52%,$60.00,4.03%,,$0.00,$0.00
,Sell,07/09/2025 18:05,Sell,$3772.1,,($985.00),$21040.00,,($1430.00),29.87%,-66.11%,$0.00,$0.00
391,Buy,12/09/2025 14:01,Buy,$3827.3,$0.00,5,($220.00),-0.11%,$15.00,3.57%,,$0.00,$0.00
,Sell,14/09/2025 18:05,Sell,$3822.9,,($220.00),$20820.00,,($405.00),44.05%,-52.38%,$0.00,$0.00
392,Buy,19/09/2025 14:01,Buy,$3853.1,$0.00,5,$450.00,0.23%,$620.00,96.87%,,$0.00,$0.00
,Sell,21/09/2025 18:05,Sell,$3862.1,,$450.00,$21270.00,,($20.00),73.44%,70.31%,$0.00,$0.00
393,Buy,26/09/2025 14:01,Buy,$3953.0,$0.00,5,($870.00),-0.44%,$15.00,1.08%,,$0.00,$0.00
,Sell,28/09/2025 18:05,Sell,$3935.6,,($870.00),$20400.00,,($1370.00),36.10%,-62.82%,$0.00,$0.00
394,Buy,03/10/2025 14:01,Buy,$4046.8,$0.00,5,$455.00,0.22%,$610.00,88.41%,,$0.00,$0.00
,Sell,05/10/2025 18:05,Sell,$4055.9,,$455.00,$20855.00,,($80.00),77.54%,65.94%,$0.00,$0.00
395,Buy,10/10/2025 14:01,Buy,$4145.0,$0.00,5,$1285.00,0.62%,$2150.00,87.04%,,$0.00,$0.00
,Sell,12/10/2025 18:05,Sell,$4170.7,,$1285.00,$22140.00,,($320.00),64.98%,52.02%,$0.00,$0.00
396,Buy,17/10/2025 14:01,Buy,$4374.3,$0.00,5,$2405.00,1.10%,$2770.00,86.83%,,$0.00,$0.00
,Sell,19/10/2025 18:05,Sell,$4422.4,,$2405.00,$24545.00,,($420.00),88.56%,75.39%,$0.00,$0.00
397,Buy,24/10/2025 14:01,Buy,$4263.6,$0.00,5,($1175.00),-0.55%,$505.00,17.21%,,$0.00,$0.00
,Sell,26/10/2025 18:05,Sell,$4240.1,,($1175.00),$23370.00,,($2430.00),42.76%,-40.03%,$0.00,$0.00
398,Buy,31/10/2025 14:01,Buy,$4149.2,$0.00,5,($105.00),-0.05%,$620.00,42.03%,,$0.00,$0.00
,Sell,02/11/2025 18:05,Sell,$4147.1,,($105.00),$23265.00,,($855.00),50.85%,-7.12%,$0.00,$0.00
399,Buy,07/11/2025 14:01,Buy,$4152.8,$0.00,5,$70.00,0.03%,$280.00,35.00%,,$0.00,$0.00
,Sell,09/11/2025 18:05,Sell,$4154.2,,$70.00,$23335.00,,($520.00),73.75%,8.75%,$0.00,$0.00
400,Buy,14/11/2025 14:01,Buy,$4240.0,$0.00,5,($1240.00),-0.58%,$105.00,5.22%,,$0.00,$0.00
,Sell,16/11/2025 18:05,Sell,$4215.2,,($1240.00),$22095.00,,($1905.00),33.08%,-61.69%,$0.00,$0.00
401,Buy,21/11/2025 14:01,Buy,$4222.0,$0.00,5,($825.00),-0.39%,$495.00,24.94%,,$0.00,$0.00
