

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
75,Sell Short,12/04/2017 11:00,SE,$8932.50,$0.00,1,($65.00),-0.04%,$120.00,61.54%,,$0.00,$0.00
,Buy to Cover,12/04/2017 11:30,SXlivS,$8935.75,,($65.00),$2015.00,,($75.00),5.13%,-33.33%,$0.00,$0.00
76,Sell Short,03/05/2017 10:30,SE,$9165.00,$0.00,1,($175.00),-0.10%,$5.00,2.56%,,$0.00,$0.00
,Buy to Cover,03/05/2017 10:45,SXlivS,$9173.75,,($175.00),$1840.00,,($190.00),7.69%,-89.74%,$0.00,$0.00
77,Sell Short,04/05/2017 09:00,SE,$9168.00,$0.00,1,($225.00),-0.12%,$150.00,35.71%,,$0.00,$0.00
,Buy to Cover,04/05/2017 09:45,SXlivS,$9179.25,,($225.00),$1615.00,,($270.00),10.71%,-53.57%,$0.00,$0.00
78,Sell Short,05/05/2017 09:15,SE,$9182.50,$0.00,1,($125.00),-0.07%,$190.00,56.72%,,$0.00,$0.00
,Buy to Cover,05/05/2017 13:15,SXlivS,$9188.75,,($125.00),$1490.00,,($145.00),5.97%,-37.31%,$0.00,$0.00
79,Sell Short,10/05/2017 09:45,SE,$9217.00,$0.00,1,($95.00),-0.05%,$40.00,27.59%,,$0.00,$0.00
,Buy to Cover,10/05/2017 10:00,SXlivS,$9221.75,,($95.00),$1395.00,,($105.00),6.90%,-65.52%,$0.00,$0.00
80,Sell Short,11/05/2017 09:15,SE,$9203.75,$0.00,1,($140.00),-0.08%,$215.00,55.13%,,$0.00,$0.00
,Buy to Cover,11/05/2017 11:45,SXlivS,$9210.75,,($140.00),$1255.00,,($175.00),8.97%,-35.90%,$0.00,$0.00
81,Sell Short,17/05/2017 09:15,SE,$9222.25,$0.00,1,$1425.00,0.77%,$1470.00,96.08%,,$0.00,$0.00
,Buy to Cover,17/05/2017 15:00,SXeoS,$9151.00,,$1425.00,$2680.00,,($60.00),97.06%,93.14%,$0.00,$0.00
82,Sell Short,31/05/2017 09:00,SE,$9366.75,$0.00,1,$445.00,0.24%,$925.00,95.85%,,$0.00,$0.00
,Buy to Cover,31/05/2017 15:00,SXeoS,$9344.50,,$445.00,$3125.00,,($40.00),50.26%,46.11%,$0.00,$0.00
83,Sell Short,01/06/2017 09:30,SE,$9347.50,$0.00,1,($210.00),-0.11%,$205.00,47.67%,,$0.00,$0.00
,Buy to Cover,01/06/2017 11:15,SXlivS,$9358.00,,($210.00),$2915.00,,($225.00),3.49%,-48.84%,$0.00,$0.00
84,Sell Short,07/06/2017 10:00,SE,$9421.50,$0.00,1,($105.00),-0.06%,$65.00,35.14%,,$0.00,$0.00
,Buy to Cover,07/06/2017 10:15,SXlivS,$9426.75,,($105.00),$2810.00,,($120.00),8.11%,-56.76%,$0.00,$0.00
85,Sell Short,08/06/2017 09:00,SE,$9437.25,$0.00,1,($5.00),0.00%,$535.00,87.70%,,$0.00,$0.00
,Buy to Cover,08/06/2017 15:00,SXeoS,$9437.50,,($5.00),$2805.00,,($75.00),11.48%,-0.82%,$0.00,$0.00
86,Sell Short,09/06/2017 10:45,SE,$9429.00,$0.00,1,$3075.00,1.63%,$4215.00,98.02%,,$0.00,$0.00
,Buy to Cover,09/06/2017 15:00,SXeoS,$9275.25,,$3075.00,$5880.00,,($85.00),73.49%,71.51%,$0.00,$0.00
87,Sell Short,14/06/2017 14:00,SE,$9280.75,$0.00,1,$165.00,0.09%,$890.00,92.23%,,$0.00,$0.00
,Buy to Cover,14/06/2017 15:00,SXeoS,$9272.50,,$165.00,$6045.00,,($75.00),24.87%,17.10%,$0.00,$0.00
88,Sell Short,15/06/2017 09:45,SE,$9201.00,$0.00,1,($180.00),-0.10%,$90.00,29.03%,,$0.00,$0.00
,Buy to Cover,15/06/2017 10:00,SXlivS,$9210.00,,($180.00),$5865.00,,($220.00),12.90%,-58.06%,$0.00,$0.00
89,Sell Short,16/06/2017 10:15,SE,$9219.50,$0.00,1,($155.00),-0.08%,$185.00,52.86%,,$0.00,$0.00
,Buy to Cover,16/06/2017 10:45,SXlivS,$9227.25,,($155.00),$5710.00,,($165.00),2.86%,-44.29%,$0.00,$0.00
90,Sell Short,26/06/2017 09:30,SE,$9373.25,$0.00,1,$825.00,0.44%,$1120.00,94.12%,,$0.00,$0.00
,Buy to Cover,26/06/2017 15:00,SXeoS,$9332.00,,$825.00,$6535.00,,($70.00),75.21%,69.33%,$0.00,$0.00
91,Sell Short,27/06/2017 12:15,SE,$9275.75,$0.00,1,$720.00,0.39%,$880.00,95.65%,,$0.00,$0.00
,Buy to Cover,27/06/2017 15:00,SXeoS,$9239.75,,$720.00,$7255.00,,($40.00),82.61%,78.26%,$0.00,$0.00
92,Sell Short,29/06/2017 09:30,SE,$9228.00,$0.00,1,($225.00),-0.12%,$110.00,30.56%,,$0.00,$0.00
,Buy to Cover,29/06/2017 09:45,SXlivS,$9239.25,,($225.00),$7030.00,,($250.00),6.94%,-62.50%,$0.00,$0.00
93,Sell Short,03/07/2017 10:15,SE,$9177.50,$0.00,1,$385.00,0.21%,$1190.00,95.58%,,$0.00,$0.00
,Buy to Cover,04/07/2017 08:45,SXlivS,$9158.25,,$385.00,$7415.00,,($55.00),35.34%,30.92%,$0.00,$0.00
94,Sell Short,04/07/2017 11:00,SE,$9121.75,$0.00,1,($55.00),-0.03%,$245.00,79.03%,,$0.00,$0.00
,Buy to Cover,04/07/2017 12:00,SXlivS,$9124.50,,($55.00),$7360.00,,($65.00),3.23%,-17.74%,$0.00,$0.00
95,Sell Short,20/07/2017 10:00,SE,$9454.75,$0.00,1,($220.00),-0.12%,$35.00,12.96%,,$0.00,$0.00
,Buy to Cover,20/07/2017 10:15,SXlivS,$9465.75,,($220.00),$7140.00,,($235.00),5.56%,-81.48%,$0.00,$0.00
96,Sell Short,27/07/2017 12:00,SE,$9498.25,$0.00,1,$960.00,0.51%,$2085.00,91.65%,,$0.00,$0.00
,Buy to Cover,27/07/2017 15:00,SXeoS,$9450.25,,$960.00,$8100.00,,($190.00),50.55%,42.20%,$0.00,$0.00
97,Sell Short,31/07/2017 10:00,SE,$9426.50,$0.00,1,($75.00),-0.04%,$105.00,35.00%,,$0.00,$0.00
,Buy to Cover,31/07/2017 10:15,SXlivS,$9430.25,,($75.00),$8025.00,,($195.00),40.00%,-25.00%,$0.00,$0.00
98,Sell Short,01/08/2017 09:45,SE,$9433.75,$0.00,1,($150.00),-0.08%,$15.00,8.11%,,$0.00,$0.00
,Buy to Cover,01/08/2017 10:00,SXlivS,$9441.25,,($150.00),$7875.00,,($170.00),10.81%,-81.08%,$0.00,$0.00
99,Sell Short,02/08/2017 09:00,SE,$9460.50,$0.00,1,$80.00,0.04%,$1100.00,82.40%,,$0.00,$0.00
,Buy to Cover,02/08/2017 15:00,SXeoS,$9456.50,,$80.00,$7955.00,,($235.00),23.60%,5.99%,$0.00,$0.00
100,Sell Short,03/08/2017 09:15,SE,$9442.75,$0.00,1,($195.00),-0.10%,$325.00,52.42%,,$0.00,$0.00
,Buy to Cover,03/08/2017 10:30,SXlivS,$9452.50,,($195.00),$7760.00,,($295.00),16.13%,-31.45%,$0.00,$0.00
101,Sell Short,10/08/2017 09:30,SE,$9394.25,$0.00,1,$1015.00,0.54%,$1140.00,76.00%,,$0.00,$0.00
,Buy to Cover,10/08/2017 15:00,SXeoS,$9343.50,,$1015.00,$8775.00,,($360.00),91.67%,67.67%,$0.00,$0.00
102,Sell Short,17/08/2017 09:30,SE,$9417.50,$0.00,1,$1150.00,0.61%,$1200.00,88.56%,,$0.00,$0.00
,Buy to Cover,17/08/2017 15:00,SXeoS,$9360.00,,$1150.00,$9925.00,,($155.00),96.31%,84.87%,$0.00,$0.00
103,Sell Short,24/08/2017 09:15,SE,$9386.25,$0.00,1,($210.00),-0.11%,$290.00,49.15%,,$0.00,$0.00
,Buy to Cover,24/08/2017 10:00,SXlivS,$9396.75,,($210.00),$9715.00,,($300.00),15.25%,-35.59%,$0.00,$0.00
104,Sell Short,25/08/2017 10:15,SE,$9385.50,$0.00,1,$115.00,0.06%,$395.00,71.82%,,$0.00,$0.00
,Buy to Cover,25/08/2017 15:00,SXeoS,$9379.75,,$115.00,$9830.00,,($155.00),49.09%,20.91%,$0.00,$0.00
105,Sell Short,05/09/2017 09:00,SE,$9506.50,$0.00,1,($415.00),-0.22%,$60.00,11.65%,,$0.00,$0.00
,Buy to Cover,05/09/2017 09:15,SXlivS,$9527.25,,($415.00),$9415.00,,($455.00),7.77%,-80.58%,$0.00,$0.00
106,Sell Short,06/09/2017 09:45,SE,$9480.00,$0.00,1,($100.00),-0.05%,$430.00,78.18%,,$0.00,$0.00
,Buy to Cover,06/09/2017 11:30,SXlivS,$9485.00,,($100.00),$9315.00,,($120.00),3.64%,-18.18%,$0.00,$0.00
107,Sell Short,08/09/2017 09:30,SE,$9489.00,$0.00,1,$530.00,0.28%,$635.00,74.27%,,$0.00,$0.00
,Buy to Cover,08/09/2017 15:00,SXeoS,$9462.50,,$530.00,$9845.00,,($220.00),87.72%,61.99%,$0.00,$0.00
108,Sell Short,14/09/2017 09:00,SE,$9516.50,$0.00,1,($240.00),-0.13%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,14/09/2017 09:15,SXlivS,$9528.50,,($240.00),$9605.00,,($265.00),9.43%,-90.57%,$0.00,$0.00
109,Sell Short,18/09/2017 14:00,SE,$9510.00,$0.00,1,($300.00),-0.16%,$15.00,4.11%,,$0.00,$0.00
,Buy to Cover,18/09/2017 14:45,SXlivS,$9525.00,,($300.00),$9305.00,,($350.00),13.70%,-82.19%,$0.00,$0.00
110,Sell Short,20/09/2017 10:15,SE,$9502.25,$0.00,1,($115.00),-0.06%,$595.00,55.09%,,$0.00,$0.00
,Buy to Cover,20/09/2017 15:00,SXeoS,$9508.00,,($115.00),$9190.00,,($485.00),34.26%,-10.65%,$0.00,$0.00
111,Sell Short,21/09/2017 09:00,SE,$9494.50,$0.00,1,$130.00,0.07%,$665.00,70.74%,,$0.00,$0.00
,Buy to Cover,21/09/2017 15:00,SXeoS,$9488.00,,$130.00,$9320.00,,($275.00),43.09%,13.83%,$0.00,$0.00
112,Sell Short,25/09/2017 10:00,SE,$9422.25,$0.00,1,$390.00,0.21%,$765.00,100.00%,,$0.00,$0.00
,Buy to Cover,25/09/2017 15:00,SXeoS,$9402.75,,$390.00,$9710.00,,$0.00,50.98%,50.98%,$0.00,$0.00
113,Sell Short,02/10/2017 11:30,SE,$9507.00,$0.00,1,($200.00),-0.11%,$30.00,11.11%,,$0.00,$0.00
,Buy to Cover,02/10/2017 11:45,SXlivS,$9517.00,,($200.00),$9510.00,,($240.00),14.81%,-74.07%,$0.00,$0.00
114,Sell Short,10/10/2017 09:15,SE,$9614.00,$0.00,1,$195.00,0.10%,$660.00,98.51%,,$0.00,$0.00
,Buy to Cover,10/10/2017 15:00,SXeoS,$9604.25,,$195.00,$9705.00,,($10.00),30.60%,29.10%,$0.00,$0.00
115,Sell Short,18/10/2017 09:00,SE,$9665.00,$0.00,1,($25.00),-0.01%,$300.00,89.55%,,$0.00,$0.00
,Buy to Cover,18/10/2017 11:45,SXlivS,$9666.25,,($25.00),$9680.00,,($35.00),2.99%,-7.46%,$0.00,$0.00
116,Sell Short,19/10/2017 09:15,SE,$9603.25,$0.00,1,($210.00),-0.11%,$200.00,43.96%,,$0.00,$0.00
,Buy to Cover,19/10/2017 10:00,SXlivS,$9613.75,,($210.00),$9470.00,,($255.00),9.89%,-46.15%,$0.00,$0.00
117,Sell Short,23/10/2017 09:15,SE,$9649.25,$0.00,1,$800.00,0.41%,$895.00,96.24%,,$0.00,$0.00
,Buy to Cover,23/10/2017 15:00,SXeoS,$9609.25,,$800.00,$10270.00,,($35.00),89.78%,86.02%,$0.00,$0.00
118,Sell Short,25/10/2017 10:30,SE,$9572.75,$0.00,1,($315.00),-0.16%,$395.00,51.30%,,$0.00,$0.00
,Buy to Cover,25/10/2017 13:15,SXlivS,$9588.50,,($315.00),$9955.00,,($375.00),7.79%,-40.91%,$0.00,$0.00
119,Sell Short,26/10/2017 09:30,SE,$9579.50,$0.00,1,($205.00),-0.11%,$45.00,15.25%,,$0.00,$0.00
,Buy to Cover,26/10/2017 09:45,SXlivS,$9589.75,,($205.00),$9750.00,,($250.00),15.25%,-69.49%,$0.00,$0.00
120,Sell Short,01/11/2017 10:15,SE,$9792.50,$0.00,1,($185.00),-0.09%,$25.00,10.64%,,$0.00,$0.00
,Buy to Cover,01/11/2017 10:30,SXlivS,$9801.75,,($185.00),$9565.00,,($210.00),10.64%,-78.72%,$0.00,$0.00
121,Sell Short,02/11/2017 09:30,SE,$9754.50,$0.00,1,($300.00),-0.15%,$45.00,10.11%,,$0.00,$0.00
,Buy to Cover,02/11/2017 10:00,SXlivS,$9769.50,,($300.00),$9265.00,,($400.00),22.47%,-67.42%,$0.00,$0.00
122,Sell Short,03/11/2017 09:00,SE,$9785.50,$0.00,1,($140.00),-0.07%,$150.00,44.78%,,$0.00,$0.00
,Buy to Cover,03/11/2017 10:00,SXlivS,$9792.50,,($140.00),$9125.00,,($185.00),13.43%,-41.79%,$0.00,$0.00
123,Sell Short,09/11/2017 09:00,SE,$9821.00,$0.00,1,($150.00),-0.08%,$135.00,45.76%,,$0.00,$0.00
,Buy to Cover,09/11/2017 09:15,SXlivS,$9828.50,,($150.00),$8975.00,,($160.00),3.39%,-50.85%,$0.00,$0.00
124,Sell Short,14/11/2017 09:00,SE,$9829.50,$0.00,1,($145.00),-0.07%,$495.00,74.44%,,$0.00,$0.00
,Buy to Cover,14/11/2017 10:00,SXlivS,$9836.75,,($145.00),$8830.00,,($170.00),3.76%,-21.80%,$0.00,$0.00
125,Sell Short,15/11/2017 09:00,SE,$9779.25,$0.00,1,($305.00),-0.16%,$25.00,5.49%,,$0.00,$0.00
,Buy to Cover,15/11/2017 09:30,SXlivS,$9794.50,,($305.00),$8525.00,,($430.00),27.47%,-67.03%,$0.00,$0.00
126,Sell Short,27/11/2017 10:45,SE,$9938.50,$0.00,1,($130.00),-0.07%,$5.00,3.33%,,$0.00,$0.00
,Buy to Cover,27/11/2017 11:00,SXlivS,$9945.00,,($130.00),$8395.00,,($145.00),10.00%,-86.67%,$0.00,$0.00
127,Sell Short,28/11/2017 10:15,SE,$9953.75,$0.00,1,($60.00),-0.03%,$10.00,9.09%,,$0.00,$0.00
,Buy to Cover,28/11/2017 10:30,SXlivS,$9956.75,,($60.00),$8335.00,,($100.00),36.36%,-54.55%,$0.00,$0.00
128,Sell Short,29/11/2017 09:00,SE,$9940.25,$0.00,1,$1830.00,0.92%,$2305.00,99.78%,,$0.00,$0.00
,Buy to Cover,29/11/2017 15:00,SXeoS,$9848.75,,$1830.00,$10165.00,,($5.00),79.44%,79.22%,$0.00,$0.00
129,Sell Short,01/12/2017 10:45,SE,$9818.50,$0.00,1,($485.00),-0.25%,$610.00,45.52%,,$0.00,$0.00
,Buy to Cover,01/12/2017 11:00,SXlivS,$9842.75,,($485.00),$9680.00,,($730.00),18.28%,-36.19%,$0.00,$0.00
130,Sell Short,04/12/2017 09:30,SE,$9868.00,$0.00,1,$1170.00,0.59%,$1260.00,89.68%,,$0.00,$0.00
,Buy to Cover,04/12/2017 15:00,SXeoS,$9809.50,,$1170.00,$10850.00,,($145.00),93.59%,83.27%,$0.00,$0.00
131,Sell Short,14/12/2017 12:30,SE,$9942.00,$0.00,1,($90.00),-0.05%,$235.00,70.15%,,$0.00,$0.00
,Buy to Cover,14/12/2017 13:00,SXlivS,$9946.50,,($90.00),$10760.00,,($100.00),2.99%,-26.87%,$0.00,$0.00
132,Sell Short,20/12/2017 09:00,SE,$10006.75,$0.00,1,($240.00),-0.12%,$405.00,51.92%,,$0.00,$0.00
,Buy to Cover,20/12/2017 15:00,SXeoS,$10018.75,,($240.00),$10520.00,,($375.00),17.31%,-30.77%,$0.00,$0.00
133,Sell Short,22/12/2017 09:00,SE,$9998.25,$0.00,1,($220.00),-0.11%,$30.00,10.17%,,$0.00,$0.00
,Buy to Cover,22/12/2017 09:15,SXlivS,$10009.25,,($220.00),$10300.00,,($265.00),15.25%,-74.58%,$0.00,$0.00
134,Sell Short,26/12/2017 09:00,SE,$9965.25,$0.00,1,($15.00),-0.01%,$195.00,79.59%,,$0.00,$0.00
,Buy to Cover,26/12/2017 09:15,SXlivS,$9966.00,,($15.00),$10285.00,,($50.00),14.29%,-6.12%,$0.00,$0.00
135,Sell Short,27/12/2017 14:00,SE,$9973.50,$0.00,1,$125.00,0.06%,$165.00,100.00%,,$0.00,$0.00
,Buy to Cover,27/12/2017 15:00,SXeoS,$9967.25,,$125.00,$10410.00,,$0.00,75.76%,75.76%,$0.00,$0.00
136,Sell Short,28/12/2017 09:30,SE,$9973.25,$0.00,1,$90.00,0.05%,$155.00,53.45%,,$0.00,$0.00
,Buy to Cover,28/12/2017 15:00,SXeoS,$9968.75,,$90.00,$10500.00,,($135.00),77.59%,31.03%,$0.00,$0.00
137,Sell Short,29/12/2017 09:00,SE,$9969.25,$0.00,1,$460.00,0.23%,$580.00,93.55%,,$0.00,$0.00
,Buy to Cover,29/12/2017 15:00,SXeoS,$9946.25,,$460.00,$10960.00,,($40.00),80.65%,74.19%,$0.00,$0.00
138,Sell Short,09/01/2018 09:15,SE,$10197.00,$0.00,1,($135.00),-0.07%,$60.00,25.00%,,$0.00,$0.00
,Buy to Cover,09/01/2018 09:30,SXlivS,$10203.75,,($135.00),$10825.00,,($180.00),18.75%,-56.25%,$0.00,$0.00
139,Sell Short,16/01/2018 13:15,SE,$10289.75,$0.00,1,$100.00,0.05%,$745.00,91.41%,,$0.00,$0.00
,Buy to Cover,16/01/2018 15:00,SXeoS,$10284.75,,$100.00,$10925.00,,($70.00),20.86%,12.27%,$0.00,$0.00
140,Sell Short,17/01/2018 09:00,SE,$10286.50,$0.00,1,($480.00),-0.23%,$235.00,32.64%,,$0.00,$0.00
,Buy to Cover,17/01/2018 10:30,SXlivS,$10310.50,,($480.00),$10445.00,,($485.00),0.69%,-66.67%,$0.00,$0.00
141,Sell Short,24/01/2018 11:45,SE,$10452.75,$0.00,1,($60.00),-0.03%,$825.00,89.67%,,$0.00,$0.00
,Buy to Cover,24/01/2018 13:00,SXlivS,$10455.75,,($60.00),$10385.00,,($95.00),3.80%,-6.52%,$0.00,$0.00
142,Sell Short,25/01/2018 09:15,SE,$10448.00,$0.00,1,($755.00),-0.36%,$135.00,14.52%,,$0.00,$0.00
,Buy to Cover,25/01/2018 11:15,SXlivS,$10485.75,,($755.00),$9630.00,,($795.00),4.30%,-81.18%,$0.00,$0.00
143,Sell Short,31/01/2018 14:30,SE,$10454.75,$0.00,1,($300.00),-0.14%,$65.00,16.46%,,$0.00,$0.00
,Buy to Cover,31/01/2018 14:45,SXlivS,$10469.75,,($300.00),$9330.00,,($330.00),7.59%,-75.95%,$0.00,$0.00
144,Sell Short,02/02/2018 09:30,SE,$10359.00,$0.00,1,($470.00),-0.23%,$170.00,22.67%,,$0.00,$0.00
,Buy to Cover,02/02/2018 10:00,SXlivS,$10382.50,,($470.00),$8860.00,,($580.00),14.67%,-62.67%,$0.00,$0.00
145,Sell Short,08/02/2018 10:15,SE,$10020.75,$0.00,1,$2055.00,1.03%,$2715.00,84.32%,,$0.00,$0.00
,Buy to Cover,08/02/2018 15:00,SXeoS,$9918.00,,$2055.00,$10915.00,,($505.00),79.50%,63.82%,$0.00,$0.00
146,Sell Short,28/02/2018 14:45,SE,$10432.50,$0.00,1,$90.00,0.04%,$265.00,66.25%,,$0.00,$0.00
,Buy to Cover,28/02/2018 15:00,SXeoS,$10428.00,,$90.00,$11005.00,,($135.00),56.25%,22.50%,$0.00,$0.00
147,Sell Short,01/03/2018 09:00,SE,$10343.00,$0.00,1,($355.00),-0.17%,$460.00,40.53%,,$0.00,$0.00
,Buy to Cover,01/03/2018 09:30,SXlivS,$10360.75,,($355.00),$10650.00,,($675.00),28.19%,-31.28%,$0.00,$0.00
148,Sell Short,13/03/2018 10:45,SE,$10621.00,$0.00,1,($85.00),-0.04%,$215.00,48.86%,,$0.00,$0.00
,Buy to Cover,13/03/2018 11:00,SXlivS,$10625.25,,($85.00),$10565.00,,($225.00),31.82%,-19.32%,$0.00,$0.00
149,Sell Short,14/03/2018 11:00,SE,$10551.00,$0.00,1,($175.00),-0.08%,$330.00,59.46%,,$0.00,$0.00
,Buy to Cover,14/03/2018 11:45,SXlivS,$10559.75,,($175.00),$10390.00,,($225.00),9.01%,-31.53%,$0.00,$0.00
150,Sell Short,16/03/2018 11:15,SE,$10534.25,$0.00,1,($255.00),-0.12%,$30.00,8.11%,,$0.00,$0.00
,Buy to Cover,16/03/2018 12:00,SXlivS,$10547.00,,($255.00),$10135.00,,($340.00),22.97%,-68.92%,$0.00,$0.00
151,Sell Short,19/03/2018 10:00,SE,$10422.50,$0.00,1,$1330.00,0.64%,$2065.00,93.44%,,$0.00,$0.00
,Buy to Cover,19/03/2018 15:00,SXeoS,$10356.00,,$1330.00,$11465.00,,($145.00),66.74%,60.18%,$0.00,$0.00
152,Sell Short,22/03/2018 11:00,SE,$10222.50,$0.00,1,($970.00),-0.47%,$125.00,10.68%,,$0.00,$0.00
,Buy to Cover,22/03/2018 11:45,SXlivS,$10271.00,,($970.00),$10495.00,,($1045.00),6.41%,-82.91%,$0.00,$0.00
153,Sell Short,27/03/2018 12:45,SE,$10225.25,$0.00,1,$4295.00,2.10%,$4505.00,97.30%,,$0.00,$0.00
,Buy to Cover,27/03/2018 15:00,SXeoS,$10010.50,,$4295.00,$14790.00,,($125.00),95.46%,92.76%,$0.00,$0.00
154,Sell Short,02/04/2018 09:15,SE,$10005.75,$0.00,1,$2800.00,1.40%,$3625.00,99.59%,,$0.00,$0.00
,Buy to Cover,02/04/2018 15:00,SXeoS,$9865.75,,$2800.00,$17590.00,,($15.00),77.34%,76.92%,$0.00,$0.00
155,Sell Short,06/04/2018 14:15,SE,$9923.00,$0.00,1,($565.00),-0.28%,$330.00,30.56%,,$0.00,$0.00
,Buy to Cover,06/04/2018 15:00,SXlivS,$9951.25,,($565.00),$17025.00,,($750.00),17.13%,-52.31%,$0.00,$0.00
156,Sell Short,13/04/2018 09:30,SE,$10159.75,$0.00,1,($195.00),-0.10%,$725.00,72.50%,,$0.00,$0.00
,Buy to Cover,13/04/2018 12:45,SXlivS,$10169.50,,($195.00),$16830.00,,($275.00),8.00%,-19.50%,$0.00,$0.00
157,Sell Short,16/04/2018 09:15,SE,$10151.75,$0.00,1,($200.00),-0.10%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,16/04/2018 09:30,SXlivS,$10161.75,,($200.00),$16630.00,,($425.00),52.94%,-47.06%,$0.00,$0.00
158,Sell Short,19/04/2018 12:45,SE,$10256.75,$0.00,1,($350.00),-0.17%,$15.00,3.80%,,$0.00,$0.00
,Buy to Cover,19/04/2018 13:00,SXlivS,$10274.25,,($350.00),$16280.00,,($380.00),7.59%,-88.61%,$0.00,$0.00
159,Sell Short,20/04/2018 09:30,SE,$10219.50,$0.00,1,($300.00),-0.15%,$25.00,7.14%,,$0.00,$0.00
,Buy to Cover,20/04/2018 09:45,SXlivS,$10234.50,,($300.00),$15980.00,,($325.00),7.14%,-85.71%,$0.00,$0.00
160,Sell Short,23/04/2018 14:15,SE,$10124.00,$0.00,1,($255.00),-0.13%,$90.00,17.82%,,$0.00,$0.00
,Buy to Cover,23/04/2018 14:30,SXlivS,$10136.75,,($255.00),$15725.00,,($415.00),31.68%,-50.50%,$0.00,$0.00
161,Sell Short,24/04/2018 09:45,SE,$10121.00,$0.00,1,$2900.00,1.43%,$3115.00,95.55%,,$0.00,$0.00
,Buy to Cover,24/04/2018 15:00,SXeoS,$9976.00,,$2900.00,$18625.00,,($145.00),93.40%,88.96%,$0.00,$0.00
162,Sell Short,27/04/2018 09:45,SE,$10157.75,$0.00,1,($400.00),-0.20%,$735.00,63.91%,,$0.00,$0.00
,Buy to Cover,27/04/2018 10:45,SXlivS,$10177.75,,($400.00),$18225.00,,($415.00),1.30%,-34.78%,$0.00,$0.00
163,Sell Short,30/04/2018 11:30,SE,$10107.25,$0.00,1,($250.00),-0.12%,$275.00,48.67%,,$0.00,$0.00
,Buy to Cover,30/04/2018 12:00,SXlivS,$10119.75,,($250.00),$17975.00,,($290.00),7.08%,-44.25%,$0.00,$0.00
164,Sell Short,03/05/2018 10:00,SE,$10060.00,$0.00,1,($380.00),-0.19%,$480.00,48.00%,,$0.00,$0.00
,Buy to Cover,03/05/2018 11:15,SXlivS,$10079.00,,($380.00),$17595.00,,($520.00),14.00%,-38.00%,$0.00,$0.00
165,Sell Short,09/05/2018 10:15,SE,$10311.75,$0.00,1,($125.00),-0.06%,$110.00,34.92%,,$0.00,$0.00
,Buy to Cover,09/05/2018 10:30,SXlivS,$10318.00,,($125.00),$17470.00,,($205.00),25.40%,-39.68%,$0.00,$0.00
166,Sell Short,15/05/2018 09:00,SE,$10382.25,$0.00,1,$115.00,0.06%,$600.00,55.56%,,$0.00,$0.00
,Buy to Cover,15/05/2018 15:00,SXeoS,$10376.50,,$115.00,$17585.00,,($480.00),55.09%,10.65%,$0.00,$0.00
167,Sell Short,21/05/2018 10:45,SE,$10394.50,$0.00,1,($420.00),-0.20%,$300.00,38.96%,,$0.00,$0.00
,Buy to Cover,21/05/2018 11:30,SXlivS,$10415.50,,($420.00),$17165.00,,($470.00),6.49%,-54.55%,$0.00,$0.00
168,Sell Short,22/05/2018 09:30,SE,$10416.50,$0.00,1,($85.00),-0.04%,$365.00,67.59%,,$0.00,$0.00
,Buy to Cover,22/05/2018 13:30,SXlivS,$10420.75,,($85.00),$17080.00,,($175.00),16.67%,-15.74%,$0.00,$0.00
169,Sell Short,24/05/2018 09:45,SE,$10412.25,$0.00,1,($95.00),-0.05%,$580.00,77.33%,,$0.00,$0.00
,Buy to Cover,24/05/2018 10:45,SXlivS,$10417.00,,($95.00),$16985.00,,($170.00),10.00%,-12.67%,$0.00,$0.00
170,Sell Short,29/05/2018 11:30,SE,$10389.75,$0.00,1,($380.00),-0.18%,$25.00,5.05%,,$0.00,$0.00
,Buy to Cover,29/05/2018 11:45,SXlivS,$10408.75,,($380.00),$16605.00,,($470.00),18.18%,-76.77%,$0.00,$0.00
171,Sell Short,07/06/2018 09:30,SE,$10674.50,$0.00,1,$425.00,0.20%,$1200.00,90.91%,,$0.00,$0.00
,Buy to Cover,07/06/2018 15:00,SXeoS,$10653.25,,$425.00,$17030.00,,($120.00),41.29%,32.20%,$0.00,$0.00
172,Sell Short,21/06/2018 09:45,SE,$10729.25,$0.00,1,($255.00),-0.12%,$395.00,54.48%,,$0.00,$0.00
,Buy to Cover,21/06/2018 10:30,SXlivS,$10742.00,,($255.00),$16775.00,,($330.00),10.34%,-35.17%,$0.00,$0.00
173,Sell Short,22/06/2018 09:00,SE,$10701.50,$0.00,1,($105.00),-0.05%,$255.00,61.45%,,$0.00,$0.00
,Buy to Cover,22/06/2018 09:30,SXlivS,$10706.75,,($105.00),$16670.00,,($160.00),13.25%,-25.30%,$0.00,$0.00
174,Sell Short,25/06/2018 09:30,SE,$10564.25,$0.00,1,$625.00,0.30%,$1895.00,80.98%,,$0.00,$0.00
,Buy to Cover,25/06/2018 15:00,SXeoS,$10533.00,,$625.00,$17295.00,,($445.00),45.73%,26.71%,$0.00,$0.00
175,Sell Short,27/06/2018 12:30,SE,$10524.50,$0.00,1,$360.00,0.17%,$970.00,80.50%,,$0.00,$0.00
,Buy to Cover,27/06/2018 15:00,SXeoS,$10506.50,,$360.00,$17655.00,,($235.00),49.38%,29.88%,$0.00,$0.00
