

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
76,Sell Short,03/05/2017 09:00,StochES1,$9185.25,$0.00,3,$13.50,0.02%,$73.50,71.01%,,$0.00,$0.00
,Buy to Cover,03/05/2017 15:00,EoDS,$9183.00,,$13.50,($1120.50),,($30.00),42.03%,13.04%,$0.00,$0.00
77,Sell Short,11/05/2017 09:00,StochES1,$9228.50,$0.00,3,$18.00,0.03%,$151.50,95.28%,,$0.00,$0.00
,Buy to Cover,11/05/2017 12:30,StochSx2,$9225.50,,$18.00,($1102.50),,($7.50),16.04%,11.32%,$0.00,$0.00
78,Sell Short,17/05/2017 09:00,StochES1,$9255.75,$0.00,3,$567.00,1.02%,$580.50,97.97%,,$0.00,$0.00
,Buy to Cover,17/05/2017 15:00,EoDS,$9161.25,,$567.00,($535.50),,($12.00),97.72%,95.70%,$0.00,$0.00
79,Sell Short,31/05/2017 09:15,StochES2,$9345.50,$0.00,3,($55.50),-0.10%,$88.50,51.75%,,$0.00,$0.00
,Buy to Cover,31/05/2017 15:00,EoDS,$9354.75,,($55.50),($591.00),,($82.50),15.79%,-32.46%,$0.00,$0.00
80,Sell Short,06/06/2017 12:30,StochES2,$9444.75,$0.00,3,$126.00,0.22%,$175.50,73.58%,,$0.00,$0.00
,Buy to Cover,06/06/2017 15:00,EoDS,$9423.75,,$126.00,($465.00),,($63.00),79.25%,52.83%,$0.00,$0.00
81,Sell Short,07/06/2017 09:45,StochES2,$9436.50,$0.00,3,($40.50),-0.07%,$66.00,57.14%,,$0.00,$0.00
,Buy to Cover,07/06/2017 10:30,StochSx2,$9443.25,,($40.50),($505.50),,($49.50),7.79%,-35.06%,$0.00,$0.00
82,Sell Short,07/06/2017 10:45,StochES2,$9435.75,$0.00,3,($16.50),-0.03%,$1.50,5.56%,,$0.00,$0.00
,Buy to Cover,07/06/2017 11:00,StochSx2,$9438.50,,($16.50),($522.00),,($25.50),33.33%,-61.11%,$0.00,$0.00
83,Sell Short,07/06/2017 11:30,StochES2,$9432.75,$0.00,3,($46.50),-0.08%,$120.00,61.07%,,$0.00,$0.00
,Buy to Cover,07/06/2017 13:30,StochSx2,$9440.50,,($46.50),($568.50),,($76.50),15.27%,-23.66%,$0.00,$0.00
84,Sell Short,08/06/2017 12:45,StochES2,$9434.50,$0.00,3,($21.00),-0.04%,$6.00,22.22%,,$0.00,$0.00
,Buy to Cover,08/06/2017 13:00,StochSx2,$9438.00,,($21.00),($589.50),,($21.00),0.00%,-77.78%,$0.00,$0.00
85,Sell Short,08/06/2017 13:30,StochES2,$9435.75,$0.00,3,($19.50),-0.03%,$36.00,60.00%,,$0.00,$0.00
,Buy to Cover,08/06/2017 14:30,StochSx2,$9439.00,,($19.50),($609.00),,($24.00),7.50%,-32.50%,$0.00,$0.00
86,Sell Short,09/06/2017 11:15,StochES2,$9431.00,$0.00,3,$840.00,1.48%,$840.00,99.82%,,$0.00,$0.00
,Buy to Cover,09/06/2017 13:45,Profit Target,$9291.00,,$840.00,$231.00,,($1.50),100.00%,99.82%,$0.00,$0.00
87,Sell Short,14/06/2017 14:00,StochES2,$9291.00,$0.00,3,$49.50,0.09%,$267.00,92.23%,,$0.00,$0.00
,Buy to Cover,14/06/2017 15:00,EoDS,$9282.75,,$49.50,$280.50,,($22.50),24.87%,17.10%,$0.00,$0.00
88,Sell Short,23/06/2017 09:00,StochES1,$9326.75,$0.00,3,($90.00),-0.16%,$25.50,19.10%,,$0.00,$0.00
,Buy to Cover,23/06/2017 09:45,StochSx2,$9341.75,,($90.00),$190.50,,($108.00),13.48%,-67.42%,$0.00,$0.00
89,Sell Short,26/06/2017 10:00,StochES2,$9359.50,$0.00,3,$103.50,0.18%,$192.00,83.66%,,$0.00,$0.00
,Buy to Cover,26/06/2017 15:00,EoDS,$9342.25,,$103.50,$294.00,,($37.50),61.44%,45.10%,$0.00,$0.00
90,Sell Short,29/06/2017 09:00,StochES1,$9257.00,$0.00,3,$214.50,0.39%,$579.00,92.34%,,$0.00,$0.00
,Buy to Cover,29/06/2017 15:00,EoDS,$9221.25,,$214.50,$508.50,,($48.00),41.87%,34.21%,$0.00,$0.00
91,Sell Short,06/07/2017 09:00,StochES1,$9164.75,$0.00,3,($69.00),-0.13%,$151.50,56.74%,,$0.00,$0.00
,Buy to Cover,06/07/2017 11:00,StochSx2,$9176.25,,($69.00),$439.50,,($115.50),17.42%,-25.84%,$0.00,$0.00
92,Sell Short,06/07/2017 13:30,StochES2,$9172.50,$0.00,3,($28.50),-0.05%,$21.00,41.18%,,$0.00,$0.00
,Buy to Cover,06/07/2017 13:45,StochSx2,$9177.25,,($28.50),$411.00,,($30.00),2.94%,-55.88%,$0.00,$0.00
93,Sell Short,18/07/2017 09:00,StochES1,$9390.75,$0.00,3,($60.00),-0.11%,$1.50,1.82%,,$0.00,$0.00
,Buy to Cover,18/07/2017 09:15,StochSx2,$9400.75,,($60.00),$351.00,,($81.00),25.45%,-72.73%,$0.00,$0.00
94,Sell Short,18/07/2017 10:00,StochES2,$9395.25,$0.00,3,($124.50),-0.22%,$7.50,5.56%,,$0.00,$0.00
,Buy to Cover,18/07/2017 10:15,StochSx2,$9416.00,,($124.50),$226.50,,($127.50),2.22%,-92.22%,$0.00,$0.00
95,Sell Short,21/07/2017 09:00,StochES1,$9469.50,$0.00,3,($33.00),-0.06%,$117.00,71.56%,,$0.00,$0.00
,Buy to Cover,21/07/2017 12:00,StochSx2,$9475.00,,($33.00),$193.50,,($46.50),8.26%,-20.18%,$0.00,$0.00
96,Sell Short,25/07/2017 10:15,StochES2,$9481.50,$0.00,3,($48.00),-0.08%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,25/07/2017 10:30,StochSx2,$9489.50,,($48.00),$145.50,,($54.00),11.11%,-88.89%,$0.00,$0.00
97,Sell Short,27/07/2017 12:00,StochES2,$9508.50,$0.00,3,$288.00,0.50%,$625.50,91.65%,,$0.00,$0.00
,Buy to Cover,27/07/2017 15:00,EoDS,$9460.50,,$288.00,$433.50,,($57.00),50.55%,42.20%,$0.00,$0.00
98,Sell Short,31/07/2017 09:15,StochES2,$9464.50,$0.00,3,$88.50,0.16%,$208.50,92.05%,,$0.00,$0.00
,Buy to Cover,31/07/2017 15:00,EoDS,$9449.75,,$88.50,$522.00,,($18.00),47.02%,39.07%,$0.00,$0.00
99,Sell Short,02/08/2017 09:45,StochES2,$9439.00,$0.00,3,($129.00),-0.23%,$139.50,50.82%,,$0.00,$0.00
,Buy to Cover,02/08/2017 13:00,StochSx2,$9460.50,,($129.00),$393.00,,($135.00),2.19%,-46.99%,$0.00,$0.00
100,Sell Short,03/08/2017 09:15,StochES2,$9453.00,$0.00,3,($39.00),-0.07%,$97.50,65.66%,,$0.00,$0.00
,Buy to Cover,03/08/2017 10:00,StochSx2,$9459.50,,($39.00),$354.00,,($51.00),8.08%,-26.26%,$0.00,$0.00
101,Sell Short,03/08/2017 11:00,StochES2,$9453.50,$0.00,3,($40.50),-0.07%,$30.00,39.22%,,$0.00,$0.00
,Buy to Cover,03/08/2017 11:45,StochSx2,$9460.25,,($40.50),$313.50,,($46.50),7.84%,-52.94%,$0.00,$0.00
102,Sell Short,03/08/2017 12:30,StochES2,$9449.50,$0.00,3,($55.50),-0.10%,$40.50,40.30%,,$0.00,$0.00
,Buy to Cover,03/08/2017 13:45,StochSx2,$9458.75,,($55.50),$258.00,,($60.00),4.48%,-55.22%,$0.00,$0.00
103,Sell Short,04/08/2017 11:30,StochES2,$9454.25,$0.00,3,$31.50,0.06%,$58.50,82.98%,,$0.00,$0.00
,Buy to Cover,04/08/2017 15:00,EoDS,$9449.00,,$31.50,$289.50,,($12.00),61.70%,44.68%,$0.00,$0.00
104,Sell Short,16/08/2017 12:30,StochES2,$9477.75,$0.00,3,($12.00),-0.02%,$97.50,57.52%,,$0.00,$0.00
,Buy to Cover,16/08/2017 15:00,EoDS,$9479.75,,($12.00),$277.50,,($72.00),35.40%,-7.08%,$0.00,$0.00
105,Sell Short,24/08/2017 09:00,StochES1,$9411.75,$0.00,3,$49.50,0.09%,$294.00,97.51%,,$0.00,$0.00
,Buy to Cover,24/08/2017 14:45,StochSx2,$9403.50,,$49.50,$327.00,,($7.50),18.91%,16.42%,$0.00,$0.00
106,Sell Short,25/08/2017 10:15,StochES2,$9395.75,$0.00,3,$34.50,0.06%,$118.50,71.82%,,$0.00,$0.00
,Buy to Cover,25/08/2017 15:00,EoDS,$9390.00,,$34.50,$361.50,,($46.50),49.09%,20.91%,$0.00,$0.00
107,Sell Short,28/08/2017 11:45,StochES2,$9395.75,$0.00,3,($12.00),-0.02%,$43.50,44.62%,,$0.00,$0.00
,Buy to Cover,28/08/2017 15:00,EoDS,$9397.75,,($12.00),$349.50,,($54.00),43.08%,-12.31%,$0.00,$0.00
108,Sell Short,04/09/2017 09:00,StochES1,$9525.75,$0.00,3,$235.50,0.41%,$460.50,81.22%,,$0.00,$0.00
,Buy to Cover,05/09/2017 15:00,EoDS,$9486.50,,$235.50,$585.00,,($106.50),60.32%,41.53%,$0.00,$0.00
109,Sell Short,13/09/2017 09:00,StochES1,$9543.00,$0.00,3,($66.00),-0.12%,$43.50,38.67%,,$0.00,$0.00
,Buy to Cover,13/09/2017 09:15,StochSx2,$9554.00,,($66.00),$519.00,,($69.00),2.67%,-58.67%,$0.00,$0.00
110,Sell Short,14/09/2017 09:00,StochES1,$9526.75,$0.00,3,($102.00),-0.18%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,14/09/2017 10:00,StochSx2,$9543.75,,($102.00),$417.00,,($106.50),4.23%,-95.77%,$0.00,$0.00
111,Sell Short,14/09/2017 11:30,StochES2,$9539.00,$0.00,3,$91.50,0.16%,$97.50,85.53%,,$0.00,$0.00
,Buy to Cover,14/09/2017 15:00,EoDS,$9523.75,,$91.50,$508.50,,($16.50),94.74%,80.26%,$0.00,$0.00
112,Sell Short,15/09/2017 13:00,StochES2,$9540.25,$0.00,3,($12.00),-0.02%,$6.00,28.57%,,$0.00,$0.00
,Buy to Cover,15/09/2017 13:15,StochSx2,$9542.25,,($12.00),$496.50,,($15.00),14.29%,-57.14%,$0.00,$0.00
113,Sell Short,18/09/2017 13:45,StochES2,$9536.25,$0.00,3,($30.00),-0.05%,$100.50,76.14%,,$0.00,$0.00
,Buy to Cover,18/09/2017 15:00,EoDS,$9541.25,,($30.00),$466.50,,($31.50),1.14%,-22.73%,$0.00,$0.00
114,Sell Short,20/09/2017 12:15,StochES2,$9532.50,$0.00,3,$85.50,0.15%,$298.50,98.03%,,$0.00,$0.00
,Buy to Cover,20/09/2017 15:00,EoDS,$9518.25,,$85.50,$552.00,,($6.00),30.05%,28.08%,$0.00,$0.00
115,Sell Short,21/09/2017 09:00,StochES1,$9504.75,$0.00,3,($55.50),-0.10%,$199.50,77.33%,,$0.00,$0.00
,Buy to Cover,21/09/2017 12:30,StochSx2,$9514.00,,($55.50),$496.50,,($58.50),1.16%,-21.51%,$0.00,$0.00
116,Sell Short,21/09/2017 13:45,StochES2,$9506.75,$0.00,3,$51.00,0.09%,$51.00,77.27%,,$0.00,$0.00
,Buy to Cover,21/09/2017 15:00,EoDS,$9498.25,,$51.00,$547.50,,($15.00),100.00%,77.27%,$0.00,$0.00
117,Sell Short,26/09/2017 10:15,StochES2,$9436.75,$0.00,3,($102.00),-0.18%,$111.00,51.75%,,$0.00,$0.00
,Buy to Cover,26/09/2017 12:30,StochSx2,$9453.75,,($102.00),$445.50,,($103.50),0.70%,-47.55%,$0.00,$0.00
118,Sell Short,26/09/2017 15:00,StochES2,$9443.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,26/09/2017 15:00,EoDS,$9443.00,,$0.00,$445.50,,$0.00,100.00%,100.00%,$0.00,$0.00
119,Sell Short,09/10/2017 14:30,StochES2,$9608.25,$0.00,3,($18.00),-0.03%,$3.00,6.45%,,$0.00,$0.00
,Buy to Cover,09/10/2017 15:00,EoDS,$9611.25,,($18.00),$427.50,,($43.50),54.84%,-38.71%,$0.00,$0.00
120,Sell Short,23/10/2017 12:30,StochES2,$9651.75,$0.00,3,$193.50,0.33%,$222.00,96.10%,,$0.00,$0.00
,Buy to Cover,23/10/2017 15:00,EoDS,$9619.50,,$193.50,$621.00,,($9.00),87.66%,83.77%,$0.00,$0.00
121,Sell Short,25/10/2017 14:00,StochES2,$9597.25,$0.00,3,($48.00),-0.08%,$13.50,18.75%,,$0.00,$0.00
,Buy to Cover,25/10/2017 14:30,StochSx2,$9605.25,,($48.00),$573.00,,($58.50),14.58%,-66.67%,$0.00,$0.00
122,Sell Short,25/10/2017 15:00,StochES2,$9602.50,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,25/10/2017 15:00,EoDS,$9602.50,,$0.00,$573.00,,$0.00,100.00%,100.00%,$0.00,$0.00
123,Sell Short,26/10/2017 09:30,StochES2,$9589.75,$0.00,3,($136.50),-0.24%,$13.50,8.41%,,$0.00,$0.00
,Buy to Cover,26/10/2017 10:00,StochSx2,$9612.50,,($136.50),$436.50,,($147.00),6.54%,-85.05%,$0.00,$0.00
124,Sell Short,26/10/2017 10:45,StochES2,$9602.00,$0.00,3,($16.50),-0.03%,$24.00,47.06%,,$0.00,$0.00
,Buy to Cover,26/10/2017 11:15,StochSx2,$9604.75,,($16.50),$420.00,,($27.00),20.59%,-32.35%,$0.00,$0.00
125,Sell Short,01/11/2017 12:30,StochES2,$9781.25,$0.00,3,($93.00),-0.16%,$33.00,23.40%,,$0.00,$0.00
,Buy to Cover,01/11/2017 13:30,StochSx2,$9796.75,,($93.00),$327.00,,($108.00),10.64%,-65.96%,$0.00,$0.00
126,Sell Short,09/11/2017 09:00,StochES1,$9831.25,$0.00,3,($198.00),-0.34%,$40.50,16.46%,,$0.00,$0.00
,Buy to Cover,09/11/2017 10:15,StochSx2,$9864.25,,($198.00),$129.00,,($205.50),3.05%,-80.49%,$0.00,$0.00
127,Sell Short,09/11/2017 10:30,StochES2,$9855.75,$0.00,3,$48.00,0.08%,$352.50,97.92%,,$0.00,$0.00
,Buy to Cover,09/11/2017 14:30,StochSx2,$9847.75,,$48.00,$177.00,,($7.50),15.42%,13.33%,$0.00,$0.00
128,Sell Short,14/11/2017 09:00,StochES1,$9839.75,$0.00,3,($43.50),-0.07%,$148.50,74.44%,,$0.00,$0.00
,Buy to Cover,14/11/2017 10:00,StochSx2,$9847.00,,($43.50),$133.50,,($51.00),3.76%,-21.80%,$0.00,$0.00
129,Sell Short,14/11/2017 14:45,StochES2,$9841.00,$0.00,3,$4.50,0.01%,$16.50,30.56%,,$0.00,$0.00
,Buy to Cover,14/11/2017 15:00,EoDS,$9840.25,,$4.50,$138.00,,($37.50),77.78%,8.33%,$0.00,$0.00
130,Sell Short,15/11/2017 09:00,StochES1,$9789.50,$0.00,3,($150.00),-0.26%,$7.50,2.75%,,$0.00,$0.00
,Buy to Cover,15/11/2017 15:00,EoDS,$9814.50,,($150.00),($12.00),,($265.50),42.31%,-54.95%,$0.00,$0.00
131,Sell Short,23/11/2017 10:45,StochES2,$9936.00,$0.00,3,($78.00),-0.13%,$21.00,17.72%,,$0.00,$0.00
,Buy to Cover,24/11/2017 09:00,StochSx1,$9949.00,,($78.00),($90.00),,($97.50),16.46%,-65.82%,$0.00,$0.00
132,Sell Short,27/11/2017 10:45,StochES2,$9948.75,$0.00,3,($39.00),-0.07%,$1.50,3.33%,,$0.00,$0.00
,Buy to Cover,27/11/2017 11:00,StochSx2,$9955.25,,($39.00),($129.00),,($43.50),10.00%,-86.67%,$0.00,$0.00
133,Sell Short,28/11/2017 13:15,StochES2,$9951.00,$0.00,3,($87.00),-0.15%,$60.00,40.40%,,$0.00,$0.00
,Buy to Cover,28/11/2017 13:45,StochSx2,$9965.50,,($87.00),($216.00),,($88.50),1.01%,-58.59%,$0.00,$0.00
134,Sell Short,29/11/2017 09:00,StochES1,$9950.50,$0.00,3,$549.00,0.92%,$691.50,99.78%,,$0.00,$0.00
,Buy to Cover,29/11/2017 15:00,EoDS,$9859.00,,$549.00,$333.00,,($1.50),79.44%,79.22%,$0.00,$0.00
135,Sell Short,01/12/2017 09:00,StochES1,$9886.75,$0.00,3,$67.50,0.11%,$531.00,71.95%,,$0.00,$0.00
,Buy to Cover,01/12/2017 12:15,StochSx2,$9875.50,,$67.50,$400.50,,($207.00),37.20%,9.15%,$0.00,$0.00
136,Sell Short,04/12/2017 10:00,StochES2,$9864.75,$0.00,3,($33.00),-0.06%,$223.50,83.71%,,$0.00,$0.00
,Buy to Cover,04/12/2017 12:15,StochSx2,$9870.25,,($33.00),$367.50,,($43.50),3.93%,-12.36%,$0.00,$0.00
137,Sell Short,04/12/2017 13:30,StochES2,$9864.75,$0.00,3,$270.00,0.46%,$297.00,94.29%,,$0.00,$0.00
,Buy to Cover,04/12/2017 15:00,EoDS,$9819.75,,$270.00,$637.50,,($18.00),91.43%,85.71%,$0.00,$0.00
138,Sell Short,05/12/2017 12:15,StochES2,$9852.25,$0.00,3,$138.00,0.23%,$207.00,72.25%,,$0.00,$0.00
,Buy to Cover,05/12/2017 15:00,EoDS,$9829.25,,$138.00,$775.50,,($79.50),75.92%,48.17%,$0.00,$0.00
139,Sell Short,13/12/2017 11:30,StochES2,$9946.25,$0.00,3,($51.00),-0.09%,$3.00,5.26%,,$0.00,$0.00
,Buy to Cover,13/12/2017 11:45,StochSx2,$9954.75,,($51.00),$724.50,,($54.00),5.26%,-89.47%,$0.00,$0.00
140,Sell Short,14/12/2017 13:45,StochES2,$9938.25,$0.00,3,($81.00),-0.14%,$4.50,4.17%,,$0.00,$0.00
,Buy to Cover,14/12/2017 15:00,EoDS,$9951.75,,($81.00),$643.50,,($103.50),20.83%,-75.00%,$0.00,$0.00
141,Sell Short,21/12/2017 10:15,StochES2,$10026.00,$0.00,3,($36.00),-0.06%,$6.00,12.12%,,$0.00,$0.00
,Buy to Cover,21/12/2017 10:30,StochSx2,$10032.00,,($36.00),$607.50,,($43.50),15.15%,-72.73%,$0.00,$0.00
142,Sell Short,22/12/2017 09:00,StochES1,$10008.50,$0.00,3,($78.00),-0.13%,$9.00,8.11%,,$0.00,$0.00
,Buy to Cover,22/12/2017 15:00,EoDS,$10021.50,,($78.00),$529.50,,($102.00),21.62%,-70.27%,$0.00,$0.00
143,Sell Short,27/12/2017 11:00,StochES2,$9989.25,$0.00,3,$70.50,0.12%,$82.50,80.88%,,$0.00,$0.00
,Buy to Cover,27/12/2017 15:00,EoDS,$9977.50,,$70.50,$600.00,,($19.50),88.24%,69.12%,$0.00,$0.00
144,Sell Short,10/01/2018 09:00,StochES1,$10193.50,$0.00,3,($64.50),-0.11%,$190.50,69.02%,,$0.00,$0.00
,Buy to Cover,10/01/2018 13:15,StochSx2,$10204.25,,($64.50),$535.50,,($85.50),7.61%,-23.37%,$0.00,$0.00
145,Sell Short,10/01/2018 13:30,StochES2,$10193.25,$0.00,3,($45.00),-0.07%,$75.00,53.76%,,$0.00,$0.00
,Buy to Cover,10/01/2018 15:00,EoDS,$10200.75,,($45.00),$490.50,,($64.50),13.98%,-32.26%,$0.00,$0.00
146,Sell Short,24/01/2018 14:30,StochES2,$10465.75,$0.00,3,$16.50,0.03%,$58.50,75.00%,,$0.00,$0.00
,Buy to Cover,24/01/2018 15:00,EoDS,$10463.00,,$16.50,$507.00,,($19.50),46.15%,21.15%,$0.00,$0.00
147,Sell Short,25/01/2018 09:15,StochES2,$10458.25,$0.00,3,($166.50),-0.27%,$40.50,13.30%,,$0.00,$0.00
,Buy to Cover,25/01/2018 13:00,StochSx2,$10486.00,,($166.50),$340.50,,($264.00),32.02%,-54.68%,$0.00,$0.00
148,Sell Short,30/01/2018 09:00,StochES1,$10475.25,$0.00,3,($31.50),-0.05%,$234.00,58.65%,,$0.00,$0.00
,Buy to Cover,30/01/2018 15:00,EoDS,$10480.50,,($31.50),$309.00,,($165.00),33.46%,-7.89%,$0.00,$0.00
149,Sell Short,31/01/2018 10:45,StochES2,$10487.25,$0.00,3,($66.00),-0.10%,$187.50,55.07%,,$0.00,$0.00
,Buy to Cover,31/01/2018 15:00,StochSx2,$10498.25,,($66.00),$243.00,,($153.00),25.55%,-19.38%,$0.00,$0.00
150,Sell Short,01/02/2018 09:00,StochES1,$10464.00,$0.00,3,($112.50),-0.18%,$48.00,24.62%,,$0.00,$0.00
,Buy to Cover,01/02/2018 09:15,StochSx2,$10482.75,,($112.50),$130.50,,($147.00),17.69%,-57.69%,$0.00,$0.00
151,Sell Short,01/02/2018 13:15,StochES2,$10474.50,$0.00,3,$288.00,0.46%,$337.50,89.64%,,$0.00,$0.00
,Buy to Cover,01/02/2018 15:00,EoDS,$10426.50,,$288.00,$418.50,,($39.00),86.85%,76.49%,$0.00,$0.00
152,Sell Short,08/02/2018 09:00,StochES1,$10094.00,$0.00,3,$900.00,1.49%,$900.00,83.80%,,$0.00,$0.00
,Buy to Cover,08/02/2018 12:00,Profit Target,$9944.00,,$900.00,$1318.50,,($174.00),100.00%,83.80%,$0.00,$0.00
153,Sell Short,20/02/2018 14:15,StochES2,$10323.75,$0.00,3,$150.00,0.24%,$238.50,84.13%,,$0.00,$0.00
,Buy to Cover,20/02/2018 15:00,EoDS,$10298.75,,$150.00,$1468.50,,($45.00),68.78%,52.91%,$0.00,$0.00
154,Sell Short,28/02/2018 14:00,StochES2,$10469.75,$0.00,3,$189.00,0.30%,$247.50,92.70%,,$0.00,$0.00
,Buy to Cover,28/02/2018 15:00,EoDS,$10438.25,,$189.00,$1657.50,,($19.50),78.09%,70.79%,$0.00,$0.00
155,Sell Short,07/03/2018 11:15,StochES2,$10402.50,$0.00,3,($174.00),-0.28%,$112.50,38.86%,,$0.00,$0.00
,Buy to Cover,07/03/2018 12:45,StochSx2,$10431.50,,($174.00),$1483.50,,($177.00),1.04%,-60.10%,$0.00,$0.00
156,Sell Short,13/03/2018 10:30,StochES2,$10644.75,$0.00,3,$448.50,0.70%,$516.00,93.22%,,$0.00,$0.00
,Buy to Cover,13/03/2018 15:00,EoDS,$10570.00,,$448.50,$1932.00,,($37.50),87.80%,81.03%,$0.00,$0.00
157,Sell Short,21/03/2018 09:00,StochES1,$10396.00,$0.00,3,($42.00),-0.07%,$6.00,6.67%,,$0.00,$0.00
,Buy to Cover,21/03/2018 09:15,StochSx2,$10403.00,,($42.00),$1890.00,,($84.00),46.67%,-46.67%,$0.00,$0.00
158,Sell Short,21/03/2018 14:45,StochES2,$10392.75,$0.00,3,$4.50,0.01%,$40.50,25.96%,,$0.00,$0.00
,Buy to Cover,21/03/2018 15:00,EoDS,$10392.00,,$4.50,$1894.50,,($115.50),76.92%,2.88%,$0.00,$0.00
159,Sell Short,02/04/2018 09:00,StochES1,$10043.25,$0.00,3,$897.00,1.49%,$897.00,99.67%,,$0.00,$0.00
,Buy to Cover,02/04/2018 10:45,Profit Target,$9893.75,,$897.00,$2791.50,,($3.00),100.00%,99.67%,$0.00,$0.00
160,Sell Short,04/04/2018 09:00,StochES1,$9897.25,$0.00,3,($222.00),-0.37%,$157.50,39.33%,,$0.00,$0.00
,Buy to Cover,04/04/2018 10:15,StochSx2,$9934.25,,($222.00),$2569.50,,($243.00),5.24%,-55.43%,$0.00,$0.00
161,Sell Short,04/04/2018 10:30,StochES2,$9917.00,$0.00,3,($238.50),-0.40%,$3.00,1.03%,,$0.00,$0.00
,Buy to Cover,04/04/2018 10:45,StochSx2,$9956.75,,($238.50),$2331.00,,($289.50),17.44%,-81.54%,$0.00,$0.00
162,Sell Short,06/04/2018 11:30,StochES2,$10041.75,$0.00,3,($43.50),-0.07%,$126.00,57.93%,,$0.00,$0.00
,Buy to Cover,06/04/2018 12:00,StochSx2,$10049.00,,($43.50),$2287.50,,($91.50),22.07%,-20.00%,$0.00,$0.00
163,Sell Short,06/04/2018 12:30,StochES2,$10033.25,$0.00,3,$430.50,0.72%,$699.00,87.27%,,$0.00,$0.00
,Buy to Cover,06/04/2018 15:00,EoDS,$9961.50,,$430.50,$2718.00,,($102.00),66.48%,53.75%,$0.00,$0.00
164,Sell Short,19/04/2018 09:00,StochES1,$10301.50,$0.00,3,$1.50,0.00%,$228.00,55.68%,,$0.00,$0.00
,Buy to Cover,19/04/2018 15:00,EoDS,$10301.25,,$1.50,$2719.50,,($181.50),44.69%,0.37%,$0.00,$0.00
165,Sell Short,30/04/2018 10:45,StochES2,$10186.50,$0.00,3,$282.00,0.46%,$496.50,99.40%,,$0.00,$0.00
,Buy to Cover,30/04/2018 15:00,EoDS,$10139.50,,$282.00,$3001.50,,($3.00),57.06%,56.46%,$0.00,$0.00
166,Sell Short,14/05/2018 13:30,StochES2,$10471.25,$0.00,3,($51.00),-0.08%,$27.00,31.58%,,$0.00,$0.00
,Buy to Cover,14/05/2018 13:45,StochSx2,$10479.75,,($51.00),$2950.50,,($58.50),8.77%,-59.65%,$0.00,$0.00
167,Sell Short,17/05/2018 13:00,StochES2,$10414.75,$0.00,3,($61.50),-0.10%,$189.00,72.83%,,$0.00,$0.00
,Buy to Cover,17/05/2018 14:15,StochSx2,$10425.00,,($61.50),$2889.00,,($70.50),3.47%,-23.70%,$0.00,$0.00
168,Sell Short,21/05/2018 10:45,StochES2,$10404.75,$0.00,3,($126.00),-0.20%,$90.00,38.96%,,$0.00,$0.00
,Buy to Cover,21/05/2018 11:30,StochSx2,$10425.75,,($126.00),$2763.00,,($141.00),6.49%,-54.55%,$0.00,$0.00
169,Sell Short,21/05/2018 13:30,StochES2,$10412.00,$0.00,3,$43.50,0.07%,$124.50,89.25%,,$0.00,$0.00
,Buy to Cover,21/05/2018 15:00,EoDS,$10404.75,,$43.50,$2806.50,,($15.00),41.94%,31.18%,$0.00,$0.00
170,Sell Short,22/05/2018 15:00,StochES2,$10416.50,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,22/05/2018 15:00,EoDS,$10416.50,,$0.00,$2806.50,,$0.00,100.00%,100.00%,$0.00,$0.00
171,Sell Short,23/05/2018 12:30,StochES2,$10404.50,$0.00,3,($189.00),-0.30%,$33.00,12.64%,,$0.00,$0.00
,Buy to Cover,23/05/2018 13:30,StochSx2,$10436.00,,($189.00),$2617.50,,($228.00),14.94%,-72.41%,$0.00,$0.00
172,Sell Short,24/05/2018 10:15,StochES2,$10398.00,$0.00,3,($117.00),-0.19%,$27.00,16.82%,,$0.00,$0.00
,Buy to Cover,24/05/2018 10:30,StochSx2,$10417.50,,($117.00),$2500.50,,($133.50),10.28%,-72.90%,$0.00,$0.00
173,Sell Short,29/05/2018 09:00,StochES1,$10449.25,$0.00,3,($114.00),-0.18%,$9.00,6.00%,,$0.00,$0.00
,Buy to Cover,29/05/2018 09:15,StochSx2,$10468.25,,($114.00),$2386.50,,($141.00),18.00%,-76.00%,$0.00,$0.00
174,Sell Short,08/06/2018 14:15,StochES2,$10661.50,$0.00,3,($16.50),-0.03%,$31.50,46.67%,,$0.00,$0.00
,Buy to Cover,08/06/2018 15:00,EoDS,$10664.25,,($16.50),$2370.00,,($36.00),28.89%,-24.44%,$0.00,$0.00
175,Sell Short,12/06/2018 14:15,StochES2,$10690.50,$0.00,3,($73.50),-0.11%,$12.00,13.33%,,$0.00,$0.00
,Buy to Cover,12/06/2018 14:30,StochSx2,$10702.75,,($73.50),$2296.50,,($78.00),5.00%,-81.67%,$0.00,$0.00
176,Sell Short,14/06/2018 08:45,StochES2,$10751.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,14/06/2018 08:45,EoDS,$10751.00,,$0.00,$2296.50,,$0.00,100.00%,100.00%,$0.00,$0.00
