

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
327,Buy,27/08/2019 01:45,LE,$2199.9,$0.00,1,$1270.00,0.58%,$1460.00,88.48%,,$0.00,$0.00
,Sell,27/08/2019 16:50,LX,$2212.6,,$1270.00,$15520.00,,($190.00),88.48%,76.97%,$0.00,$0.00
328,Buy,28/08/2019 03:55,LE,$2211.5,$0.00,1,($260.00),-0.12%,$510.00,38.35%,,$0.00,$0.00
,Sell,28/08/2019 16:50,LX,$2208.9,,($260.00),$15260.00,,($820.00),42.11%,-19.55%,$0.00,$0.00
329,Buy,29/08/2019 00:15,LE,$2212.6,$0.00,1,($1690.00),-0.76%,$720.00,23.08%,,$0.00,$0.00
,Sell,29/08/2019 16:50,LX,$2195.7,,($1690.00),$13570.00,,($2400.00),22.76%,-54.17%,$0.00,$0.00
330,Sell Short,02/09/2019 02:40,SE,$2191.6,$0.00,1,($2500.00),-1.14%,$360.00,12.59%,,$0.00,$0.00
,Buy to Cover,03/09/2019 11:05,Stop Loss,$2216.6,,($2500.00),$11070.00,,($2500.00),0.00%,-87.41%,$0.00,$0.00
331,Buy,05/09/2019 03:10,LE,$2218.0,$0.00,1,($2500.00),-1.13%,$90.00,3.47%,,$0.00,$0.00
,Sell,05/09/2019 10:05,Stop Loss,$2193.0,,($2500.00),$8570.00,,($2500.00),0.00%,-96.53%,$0.00,$0.00
332,Sell Short,09/09/2019 03:20,SE,$2175.0,$0.00,1,$830.00,0.38%,$950.00,51.91%,,$0.00,$0.00
,Buy to Cover,09/09/2019 16:50,SX,$2166.7,,$830.00,$9400.00,,($880.00),93.44%,45.36%,$0.00,$0.00
333,Buy,10/09/2019 03:25,LE,$2160.3,$0.00,1,($710.00),-0.33%,$880.00,51.76%,,$0.00,$0.00
,Sell,10/09/2019 16:50,LX,$2153.2,,($710.00),$8690.00,,($820.00),6.47%,-41.76%,$0.00,$0.00
334,Buy,11/09/2019 01:35,LE,$2161.0,$0.00,1,$330.00,0.15%,$520.00,44.83%,,$0.00,$0.00
,Sell,11/09/2019 16:50,LX,$2164.3,,$330.00,$9020.00,,($640.00),83.62%,28.45%,$0.00,$0.00
335,Buy,12/09/2019 01:20,LE,$2163.7,$0.00,1,$260.00,0.12%,$2850.00,96.94%,,$0.00,$0.00
,Sell,12/09/2019 16:50,LX,$2166.3,,$260.00,$9280.00,,($90.00),11.90%,8.84%,$0.00,$0.00
336,Sell Short,16/09/2019 01:30,SE,$2170.2,$0.00,1,$420.00,0.19%,$680.00,60.18%,,$0.00,$0.00
,Buy to Cover,16/09/2019 16:50,SX,$2166.0,,$420.00,$9700.00,,($450.00),76.99%,37.17%,$0.00,$0.00
337,Sell Short,17/09/2019 00:55,SE,$2164.3,$0.00,1,($460.00),-0.21%,$340.00,24.11%,,$0.00,$0.00
,Buy to Cover,17/09/2019 16:50,SX,$2168.9,,($460.00),$9240.00,,($1070.00),43.26%,-32.62%,$0.00,$0.00
338,Sell Short,18/09/2019 04:30,SE,$2168.4,$0.00,1,$780.00,0.36%,$1770.00,61.46%,,$0.00,$0.00
,Buy to Cover,18/09/2019 16:50,SX,$2160.6,,$780.00,$10020.00,,($1110.00),65.62%,27.08%,$0.00,$0.00
339,Buy,20/09/2019 00:35,LE,$2171.8,$0.00,1,$1210.00,0.56%,$1270.00,68.28%,,$0.00,$0.00
,Sell,20/09/2019 16:50,LX,$2183.9,,$1210.00,$11230.00,,($590.00),96.77%,65.05%,$0.00,$0.00
340,Sell Short,02/10/2019 00:20,SE,$2142.8,$0.00,1,($2500.00),-1.17%,$230.00,8.42%,,$0.00,$0.00
,Buy to Cover,02/10/2019 11:35,Stop Loss,$2167.8,,($2500.00),$8730.00,,($2500.00),0.00%,-91.58%,$0.00,$0.00
341,Sell Short,04/10/2019 01:15,SE,$2172.6,$0.00,1,$300.00,0.14%,$1120.00,53.85%,,$0.00,$0.00
,Buy to Cover,04/10/2019 16:50,SX,$2169.6,,$300.00,$9030.00,,($960.00),60.58%,14.42%,$0.00,$0.00
342,Buy,09/10/2019 03:00,LE,$2173.8,$0.00,1,($340.00),-0.16%,$420.00,32.56%,,$0.00,$0.00
,Sell,09/10/2019 16:50,LX,$2170.4,,($340.00),$8690.00,,($870.00),41.09%,-26.36%,$0.00,$0.00
343,Sell Short,15/10/2019 01:55,SE,$2155.3,$0.00,1,$1000.00,0.46%,$1450.00,65.32%,,$0.00,$0.00
,Buy to Cover,15/10/2019 16:50,SX,$2145.3,,$1000.00,$9690.00,,($770.00),79.73%,45.05%,$0.00,$0.00
344,Sell Short,17/10/2019 01:05,SE,$2151.1,$0.00,1,($480.00),-0.22%,$410.00,29.08%,,$0.00,$0.00
,Buy to Cover,17/10/2019 16:50,SX,$2155.9,,($480.00),$9210.00,,($1000.00),36.88%,-34.04%,$0.00,$0.00
345,Buy,21/10/2019 01:45,LE,$2155.6,$0.00,1,($830.00),-0.39%,$310.00,22.30%,,$0.00,$0.00
,Sell,21/10/2019 16:50,LX,$2147.3,,($830.00),$8380.00,,($1080.00),17.99%,-59.71%,$0.00,$0.00
346,Buy,23/10/2019 02:40,LE,$2153.5,$0.00,1,$130.00,0.06%,$590.00,92.19%,,$0.00,$0.00
,Sell,23/10/2019 16:55,LX,$2154.8,,$130.00,$8510.00,,($50.00),28.13%,20.31%,$0.00,$0.00
347,Buy,30/10/2019 02:30,LE,$2151.6,$0.00,1,$640.00,0.30%,$770.00,47.53%,,$0.00,$0.00
,Sell,30/10/2019 16:50,LX,$2158.0,,$640.00,$9150.00,,($850.00),91.98%,39.51%,$0.00,$0.00
348,Sell Short,04/11/2019 00:30,SE,$2173.3,$0.00,1,$150.00,0.07%,$680.00,64.15%,,$0.00,$0.00
,Buy to Cover,04/11/2019 16:50,SX,$2171.8,,$150.00,$9300.00,,($380.00),50.00%,14.15%,$0.00,$0.00
349,Sell Short,05/11/2019 01:20,SE,$2166.8,$0.00,1,$2100.00,0.97%,$2610.00,89.69%,,$0.00,$0.00
,Buy to Cover,05/11/2019 16:50,SX,$2145.8,,$2100.00,$11400.00,,($300.00),82.47%,72.16%,$0.00,$0.00
350,Buy,07/11/2019 01:40,LE,$2153.3,$0.00,1,($2500.00),-1.16%,$30.00,1.19%,,$0.00,$0.00
,Sell,07/11/2019 11:20,Stop Loss,$2128.3,,($2500.00),$8900.00,,($2500.00),0.00%,-98.81%,$0.00,$0.00
351,Buy,11/11/2019 01:55,LE,$2124.6,$0.00,1,($810.00),-0.38%,$280.00,15.14%,,$0.00,$0.00
,Sell,11/11/2019 16:50,LX,$2116.5,,($810.00),$8090.00,,($1570.00),41.08%,-43.78%,$0.00,$0.00
352,Buy,14/11/2019 00:35,LE,$2125.9,$0.00,1,$580.00,0.27%,$960.00,88.89%,,$0.00,$0.00
,Sell,14/11/2019 16:50,LX,$2131.7,,$580.00,$8670.00,,($120.00),64.81%,53.70%,$0.00,$0.00
353,Sell Short,18/11/2019 00:35,SE,$2125.3,$0.00,1,($620.00),-0.29%,$870.00,48.88%,,$0.00,$0.00
,Buy to Cover,18/11/2019 16:50,SX,$2131.5,,($620.00),$8050.00,,($910.00),16.29%,-34.83%,$0.00,$0.00
354,Buy,26/11/2019 00:45,LE,$2115.4,$0.00,1,$660.00,0.31%,$750.00,56.39%,,$0.00,$0.00
,Sell,26/11/2019 16:50,LX,$2122.0,,$660.00,$8710.00,,($580.00),93.23%,49.62%,$0.00,$0.00
355,Sell Short,28/11/2019 02:00,SE,$2114.8,$0.00,1,($300.00),-0.14%,$150.00,33.33%,,$0.00,$0.00
,Buy to Cover,29/11/2019 00:35,LE,$2117.8,,($300.00),$8410.00,,($300.00),0.00%,-66.67%,$0.00,$0.00
356,Buy,29/11/2019 00:35,LE,$2117.8,$0.00,1,$330.00,0.16%,$800.00,57.97%,,$0.00,$0.00
,Sell,02/12/2019 16:50,LX,$2121.1,,$330.00,$8740.00,,($580.00),65.94%,23.91%,$0.00,$0.00
357,Sell Short,03/12/2019 00:25,SE,$2119.2,$0.00,1,($1690.00),-0.80%,$90.00,4.04%,,$0.00,$0.00
,Buy to Cover,03/12/2019 16:50,SX,$2136.1,,($1690.00),$7050.00,,($2140.00),20.18%,-75.78%,$0.00,$0.00
358,Buy,05/12/2019 00:20,LE,$2134.7,$0.00,1,($100.00),-0.05%,$390.00,50.65%,,$0.00,$0.00
,Sell,05/12/2019 16:50,LX,$2133.7,,($100.00),$6950.00,,($380.00),36.36%,-12.99%,$0.00,$0.00
359,Sell Short,06/12/2019 00:55,SE,$2132.8,$0.00,1,$1560.00,0.73%,$1660.00,75.45%,,$0.00,$0.00
,Buy to Cover,06/12/2019 16:50,SX,$2117.2,,$1560.00,$8510.00,,($540.00),95.45%,70.91%,$0.00,$0.00
360,Buy,10/12/2019 00:15,LE,$2119.3,$0.00,1,$240.00,0.11%,$730.00,76.84%,,$0.00,$0.00
,Sell,10/12/2019 16:50,LX,$2121.7,,$240.00,$8750.00,,($220.00),48.42%,25.26%,$0.00,$0.00
361,Buy,16/12/2019 00:40,LE,$2132.6,$0.00,1,$110.00,0.05%,$480.00,73.85%,,$0.00,$0.00
,Sell,16/12/2019 16:50,LX,$2133.7,,$110.00,$8860.00,,($170.00),43.08%,16.92%,$0.00,$0.00
362,Buy,20/12/2019 01:05,LE,$2136.4,$0.00,1,($160.00),-0.07%,$130.00,24.53%,,$0.00,$0.00
,Sell,20/12/2019 16:50,LX,$2134.8,,($160.00),$8700.00,,($400.00),45.28%,-30.19%,$0.00,$0.00
363,Sell Short,27/12/2019 01:30,SE,$2166.7,$0.00,1,($140.00),-0.06%,$170.00,21.79%,,$0.00,$0.00
,Buy to Cover,27/12/2019 16:50,SX,$2168.1,,($140.00),$8560.00,,($610.00),60.26%,-17.95%,$0.00,$0.00
364,Sell Short,30/12/2019 01:55,SE,$2169.3,$0.00,1,($170.00),-0.08%,$290.00,51.79%,,$0.00,$0.00
,Buy to Cover,30/12/2019 16:50,SX,$2171.0,,($170.00),$8390.00,,($270.00),17.86%,-30.36%,$0.00,$0.00
365,Buy,31/12/2019 02:15,LE,$2180.2,$0.00,1,($710.00),-0.33%,$170.00,17.35%,,$0.00,$0.00
,Sell,31/12/2019 16:50,LX,$2173.1,,($710.00),$7680.00,,($810.00),10.20%,-72.45%,$0.00,$0.00
366,Sell Short,08/01/2020 03:45,SE,$2238.5,$0.00,1,$2840.00,1.27%,$3220.00,94.99%,,$0.00,$0.00
,Buy to Cover,08/01/2020 16:50,SX,$2210.1,,$2840.00,$10520.00,,($170.00),88.79%,83.78%,$0.00,$0.00
367,Buy,10/01/2020 02:10,LE,$2203.2,$0.00,1,$1320.00,0.60%,$1380.00,83.64%,,$0.00,$0.00
,Sell,10/01/2020 16:50,LX,$2216.4,,$1320.00,$11840.00,,($270.00),96.36%,80.00%,$0.00,$0.00
368,Sell Short,13/01/2020 01:25,SE,$2208.0,$0.00,1,$640.00,0.29%,$810.00,81.00%,,$0.00,$0.00
,Buy to Cover,13/01/2020 16:50,SX,$2201.6,,$640.00,$12480.00,,($190.00),83.00%,64.00%,$0.00,$0.00
369,Buy,14/01/2020 02:15,LE,$2194.0,$0.00,1,$580.00,0.26%,$830.00,100.00%,,$0.00,$0.00
,Sell,14/01/2020 16:50,LX,$2199.8,,$580.00,$13060.00,,$0.00,69.88%,69.88%,$0.00,$0.00
370,Buy,15/01/2020 00:35,LE,$2206.3,$0.00,1,$280.00,0.13%,$540.00,46.96%,,$0.00,$0.00
,Sell,15/01/2020 16:50,LX,$2209.1,,$280.00,$13340.00,,($610.00),77.39%,24.35%,$0.00,$0.00
371,Sell Short,16/01/2020 00:25,SE,$2208.3,$0.00,1,$240.00,0.11%,$740.00,77.08%,,$0.00,$0.00
,Buy to Cover,16/01/2020 16:50,SX,$2205.9,,$240.00,$13580.00,,($220.00),47.92%,25.00%,$0.00,$0.00
372,Buy,17/01/2020 00:25,LE,$2209.2,$0.00,1,$60.00,0.03%,$510.00,68.92%,,$0.00,$0.00
,Sell,17/01/2020 16:50,LX,$2209.8,,$60.00,$13640.00,,($230.00),39.19%,8.11%,$0.00,$0.00
373,Sell Short,21/01/2020 02:15,SE,$2217.5,$0.00,1,$680.00,0.31%,$1860.00,97.89%,,$0.00,$0.00
,Buy to Cover,21/01/2020 16:50,SX,$2210.7,,$680.00,$14320.00,,($40.00),37.89%,35.79%,$0.00,$0.00
374,Sell Short,30/01/2020 01:15,SE,$2229.0,$0.00,1,$350.00,0.16%,$490.00,35.25%,,$0.00,$0.00
,Buy to Cover,30/01/2020 16:50,SX,$2225.5,,$350.00,$14670.00,,($900.00),89.93%,25.18%,$0.00,$0.00
375,Buy,31/01/2020 02:20,LE,$2226.3,$0.00,1,$1550.00,0.70%,$1580.00,95.18%,,$0.00,$0.00
,Sell,31/01/2020 16:50,LX,$2241.8,,$1550.00,$16220.00,,($80.00),98.19%,93.37%,$0.00,$0.00
376,Sell Short,06/02/2020 00:10,SE,$2203.7,$0.00,1,($1380.00),-0.63%,$40.00,2.52%,,$0.00,$0.00
,Buy to Cover,06/02/2020 16:50,SX,$2217.5,,($1380.00),$14840.00,,($1550.00),10.69%,-86.79%,$0.00,$0.00
377,Buy,13/02/2020 00:40,LE,$2224.6,$0.00,1,$230.00,0.10%,$440.00,63.77%,,$0.00,$0.00
,Sell,13/02/2020 16:50,LX,$2226.9,,$230.00,$15070.00,,($250.00),69.57%,33.33%,$0.00,$0.00
378,Sell Short,17/02/2020 02:40,SE,$2231.8,$0.00,1,($600.00),-0.27%,$270.00,31.03%,,$0.00,$0.00
,Buy to Cover,18/02/2020 02:35,LE,$2237.8,,($600.00),$14470.00,,($600.00),0.00%,-68.97%,$0.00,$0.00
379,Buy,18/02/2020 02:35,LE,$2237.8,$0.00,1,$1460.00,0.65%,$1770.00,93.65%,,$0.00,$0.00
,Sell,18/02/2020 16:50,LX,$2252.4,,$1460.00,$15930.00,,($120.00),83.60%,77.25%,$0.00,$0.00
380,Sell Short,20/02/2020 02:20,SE,$2256.3,$0.00,1,($1290.00),-0.57%,$240.00,12.06%,,$0.00,$0.00
,Buy to Cover,20/02/2020 16:50,SX,$2269.2,,($1290.00),$14640.00,,($1750.00),23.12%,-64.82%,$0.00,$0.00
381,Buy,27/02/2020 01:05,LE,$2301.6,$0.00,1,($1210.00),-0.53%,$820.00,31.78%,,$0.00,$0.00
,Sell,27/02/2020 16:50,LX,$2289.5,,($1210.00),$13430.00,,($1760.00),21.32%,-46.90%,$0.00,$0.00
382,Sell Short,28/02/2020 00:50,SE,$2283.2,$0.00,1,$4930.00,2.16%,$7190.00,91.24%,,$0.00,$0.00
,Buy to Cover,28/02/2020 16:50,SX,$2233.9,,$4930.00,$18360.00,,($690.00),71.32%,62.56%,$0.00,$0.00
383,Buy,05/03/2020 01:55,LE,$2288.8,$0.00,1,$2910.00,1.27%,$3400.00,89.95%,,$0.00,$0.00
,Sell,05/03/2020 16:50,LX,$2317.9,,$2910.00,$21270.00,,($380.00),87.04%,76.98%,$0.00,$0.00
384,Sell Short,10/03/2020 01:05,SE,$2309.0,$0.00,1,$1330.00,0.58%,$2060.00,76.58%,,$0.00,$0.00
,Buy to Cover,10/03/2020 16:50,SX,$2295.7,,$1330.00,$22600.00,,($630.00),72.86%,49.44%,$0.00,$0.00
385,Buy,11/03/2020 00:20,LE,$2307.5,$0.00,1,($2500.00),-1.08%,$1160.00,31.69%,,$0.00,$0.00
,Sell,11/03/2020 15:05,Stop Loss,$2282.5,,($2500.00),$20100.00,,($2500.00),0.00%,-68.31%,$0.00,$0.00
386,Buy,12/03/2020 03:50,LE,$2286.1,$0.00,1,($2500.00),-1.09%,$660.00,20.89%,,$0.00,$0.00
,Sell,12/03/2020 08:30,Stop Loss,$2261.1,,($2500.00),$17600.00,,($2500.00),0.00%,-79.11%,$0.00,$0.00
387,Sell Short,18/03/2020 00:35,SE,$2175.3,$0.00,1,$4100.00,1.88%,$5470.00,94.80%,,$0.00,$0.00
,Buy to Cover,18/03/2020 16:50,SX,$2134.3,,$4100.00,$21700.00,,($300.00),76.26%,71.06%,$0.00,$0.00
388,Buy,19/03/2020 02:55,LE,$2140.6,$0.00,1,($2500.00),-1.17%,$440.00,14.97%,,$0.00,$0.00
,Sell,19/03/2020 08:15,Stop Loss,$2115.6,,($2500.00),$19200.00,,($2500.00),0.00%,-85.03%,$0.00,$0.00
389,Buy,20/03/2020 01:25,LE,$2136.7,$0.00,1,$1010.00,0.47%,$3000.00,78.13%,,$0.00,$0.00
,Sell,20/03/2020 16:50,LX,$2146.8,,$1010.00,$20210.00,,($840.00),48.18%,26.30%,$0.00,$0.00
390,Sell Short,26/03/2020 02:20,SE,$2266.3,$0.00,1,($2500.00),-1.10%,$800.00,24.24%,,$0.00,$0.00
,Buy to Cover,26/03/2020 08:10,Stop Loss,$2291.3,,($2500.00),$17710.00,,($2500.00),0.00%,-75.76%,$0.00,$0.00
391,Buy,02/04/2020 02:25,LE,$2242.0,$0.00,1,$3460.00,1.54%,$4180.00,87.45%,,$0.00,$0.00
,Sell,02/04/2020 16:50,LX,$2276.6,,$3460.00,$21170.00,,($600.00),84.94%,72.38%,$0.00,$0.00
392,Sell Short,06/04/2020 00:10,SE,$2279.2,$0.00,1,($2500.00),-1.10%,$280.00,10.07%,,$0.00,$0.00
,Buy to Cover,06/04/2020 04:50,Stop Loss,$2304.2,,($2500.00),$18670.00,,($2500.00),0.00%,-89.93%,$0.00,$0.00
393,Buy,08/04/2020 00:30,LE,$2322.8,$0.00,1,($440.00),-0.19%,$1120.00,52.34%,,$0.00,$0.00
,Sell,08/04/2020 16:50,LX,$2318.4,,($440.00),$18230.00,,($1020.00),27.10%,-20.56%,$0.00,$0.00
394,Sell Short,14/04/2020 02:30,SE,$2404.2,$0.00,1,$1060.00,0.44%,$1890.00,45.32%,,$0.00,$0.00
,Buy to Cover,14/04/2020 16:50,SX,$2393.6,,$1060.00,$19290.00,,($2280.00),80.10%,25.42%,$0.00,$0.00
395,Sell Short,15/04/2020 02:20,SE,$2386.7,$0.00,1,$620.00,0.26%,$1690.00,69.55%,,$0.00,$0.00
,Buy to Cover,15/04/2020 16:50,SX,$2380.5,,$620.00,$19910.00,,($740.00),55.97%,25.51%,$0.00,$0.00
396,Buy,16/04/2020 02:15,LE,$2387.6,$0.00,1,($2500.00),-1.05%,$1860.00,42.66%,,$0.00,$0.00
,Sell,16/04/2020 13:45,Stop Loss,$2362.6,,($2500.00),$17410.00,,($2500.00),0.00%,-57.34%,$0.00,$0.00
397,Sell Short,21/04/2020 01:10,SE,$2340.3,$0.00,1,$290.00,0.12%,$3590.00,69.31%,,$0.00,$0.00
,Buy to Cover,21/04/2020 16:50,SX,$2337.4,,$290.00,$17700.00,,($1590.00),36.29%,5.60%,$0.00,$0.00
398,Buy,23/04/2020 04:10,LE,$2383.1,$0.00,1,$580.00,0.24%,$1930.00,82.13%,,$0.00,$0.00
,Sell,23/04/2020 16:50,LX,$2388.9,,$580.00,$18280.00,,($420.00),42.55%,24.68%,$0.00,$0.00
399,Sell Short,28/04/2020 00:10,SE,$2349.2,$0.00,1,($1110.00),-0.47%,$690.00,24.82%,,$0.00,$0.00
,Buy to Cover,28/04/2020 16:50,SX,$2360.3,,($1110.00),$17170.00,,($2090.00),35.25%,-39.93%,$0.00,$0.00
400,Buy,04/05/2020 02:30,LE,$2350.0,$0.00,1,$30.00,0.01%,$1420.00,67.94%,,$0.00,$0.00
,Sell,04/05/2020 16:50,LX,$2350.3,,$30.00,$17200.00,,($670.00),33.49%,1.44%,$0.00,$0.00
401,Sell Short,06/05/2020 02:50,SE,$2346.4,$0.00,1,$2230.00,0.95%,$2520.00,80.00%,,$0.00,$0.00
,Buy to Cover,06/05/2020 16:50,SX,$2324.1,,$2230.00,$19430.00,,($630.00),90.79%,70.79%,$0.00,$0.00
402,Sell Short,11/05/2020 01:15,SE,$2342.9,$0.00,1,$400.00,0.17%,$1260.00,61.46%,,$0.00,$0.00
,Buy to Cover,11/05/2020 16:50,SX,$2338.9,,$400.00,$19830.00,,($790.00),58.05%,19.51%,$0.00,$0.00
403,Buy,12/05/2020 01:10,LE,$2344.2,$0.00,1,($90.00),-0.04%,$1070.00,65.64%,,$0.00,$0.00
,Sell,12/05/2020 16:50,LX,$2343.3,,($90.00),$19740.00,,($560.00),28.83%,-5.52%,$0.00,$0.00
404,Buy,20/05/2020 03:30,LE,$2394.3,$0.00,1,($610.00),-0.25%,$150.00,11.03%,,$0.00,$0.00
,Sell,20/05/2020 16:50,LX,$2388.2,,($610.00),$19130.00,,($1210.00),44.12%,-44.85%,$0.00,$0.00
405,Sell Short,21/05/2020 02:15,SE,$2377.2,$0.00,1,$1330.00,0.56%,$2370.00,84.34%,,$0.00,$0.00
,Buy to Cover,21/05/2020 16:50,SX,$2363.9,,$1330.00,$20460.00,,($440.00),62.99%,47.33%,$0.00,$0.00
406,Sell Short,25/05/2020 00:40,SE,$2364.8,$0.00,1,$2340.00,0.99%,$2660.00,71.51%,,$0.00,$0.00
,Buy to Cover,26/05/2020 16:50,SX,$2341.4,,$2340.00,$22800.00,,($1060.00),91.40%,62.90%,$0.00,$0.00
407,Sell Short,29/05/2020 03:40,SE,$2344.5,$0.00,1,($2500.00),-1.07%,$30.00,1.19%,,$0.00,$0.00
,Buy to Cover,29/05/2020 14:55,Stop Loss,$2369.5,,($2500.00),$20300.00,,($2500.00),0.00%,-98.81%,$0.00,$0.00
408,Sell Short,05/06/2020 02:05,SE,$2329.4,$0.00,1,$2550.00,1.09%,$4210.00,90.15%,,$0.00,$0.00
,Buy to Cover,05/06/2020 16:50,SX,$2303.9,,$2550.00,$22850.00,,($460.00),64.45%,54.60%,$0.00,$0.00
409,Sell Short,09/06/2020 00:20,SE,$2315.8,$0.00,1,($2500.00),-1.08%,$260.00,9.42%,,$0.00,$0.00
,Buy to Cover,09/06/2020 08:55,Stop Loss,$2340.8,,($2500.00),$20350.00,,($2500.00),0.00%,-90.58%,$0.00,$0.00
410,Buy,12/06/2020 02:10,LE,$2351.4,$0.00,1,$310.00,0.13%,$1720.00,90.05%,,$0.00,$0.00
,Sell,12/06/2020 16:50,LX,$2354.5,,$310.00,$20660.00,,($190.00),26.18%,16.23%,$0.00,$0.00
411,Sell Short,15/06/2020 01:15,SE,$2347.9,$0.00,1,($20.00),-0.01%,$2610.00,83.65%,,$0.00,$0.00
,Buy to Cover,15/06/2020 16:50,SX,$2348.1,,($20.00),$20640.00,,($510.00),15.71%,-0.64%,$0.00,$0.00
412,Buy,17/06/2020 01:55,LE,$2352.9,$0.00,1,($60.00),-0.03%,$200.00,9.09%,,$0.00,$0.00
,Sell,17/06/2020 16:50,LX,$2352.3,,($60.00),$20580.00,,($2000.00),88.18%,-2.73%,$0.00,$0.00
413,Buy,25/06/2020 02:15,LE,$2391.0,$0.00,1,($240.00),-0.10%,$420.00,27.81%,,$0.00,$0.00
,Sell,25/06/2020 16:50,LX,$2388.6,,($240.00),$20340.00,,($1090.00),56.29%,-15.89%,$0.00,$0.00
414,Sell Short,26/06/2020 00:15,SE,$2384.6,$0.00,1,($1450.00),-0.61%,$1500.00,46.58%,,$0.00,$0.00
,Buy to Cover,26/06/2020 16:50,SX,$2399.1,,($1450.00),$18890.00,,($1720.00),8.39%,-45.03%,$0.00,$0.00
415,Buy,30/06/2020 02:10,LE,$2400.6,$0.00,1,$1350.00,0.56%,$1900.00,65.07%,,$0.00,$0.00
,Sell,30/06/2020 16:50,LX,$2414.1,,$1350.00,$20240.00,,($1020.00),81.16%,46.23%,$0.00,$0.00
416,Sell Short,03/07/2020 02:05,SE,$2400.3,$0.00,1,($130.00),-0.05%,$550.00,57.29%,,$0.00,$0.00
,Buy to Cover,06/07/2020 03:15,LE,$2401.6,,($130.00),$20110.00,,($410.00),29.17%,-13.54%,$0.00,$0.00
417,Buy,06/07/2020 03:15,LE,$2401.6,$0.00,1,$860.00,0.36%,$1300.00,78.31%,,$0.00,$0.00
,Sell,06/07/2020 16:50,LX,$2410.2,,$860.00,$20970.00,,($360.00),73.49%,51.81%,$0.00,$0.00
418,Sell Short,09/07/2020 03:40,SE,$2434.8,$0.00,1,$1150.00,0.47%,$1960.00,75.68%,,$0.00,$0.00
,Buy to Cover,09/07/2020 16:50,SX,$2423.3,,$1150.00,$22120.00,,($630.00),68.73%,44.40%,$0.00,$0.00
419,Sell Short,10/07/2020 01:20,SE,$2419.9,$0.00,1,$260.00,0.11%,$780.00,38.05%,,$0.00,$0.00
,Buy to Cover,10/07/2020 16:50,SX,$2417.3,,$260.00,$22380.00,,($1270.00),74.63%,12.68%,$0.00,$0.00
420,Buy,13/07/2020 01:40,LE,$2425.3,$0.00,1,($500.00),-0.21%,$910.00,56.87%,,$0.00,$0.00
,Sell,13/07/2020 16:50,LX,$2420.3,,($500.00),$21880.00,,($690.00),11.88%,-31.25%,$0.00,$0.00
421,Sell Short,16/07/2020 01:35,SE,$2426.3,$0.00,1,$1530.00,0.63%,$1660.00,93.79%,,$0.00,$0.00
,Buy to Cover,16/07/2020 16:50,SX,$2411.0,,$1530.00,$23410.00,,($110.00),92.66%,86.44%,$0.00,$0.00
422,Buy,20/07/2020 01:35,LE,$2426.4,$0.00,1,$810.00,0.33%,$1260.00,78.75%,,$0.00,$0.00
,Sell,20/07/2020 16:50,LX,$2434.5,,$810.00,$24220.00,,($340.00),71.88%,50.62%,$0.00,$0.00
423,Sell Short,30/07/2020 00:20,SE,$2573.0,$0.00,1,$420.00,0.16%,$2440.00,87.14%,,$0.00,$0.00
,Buy to Cover,30/07/2020 16:50,SX,$2568.8,,$420.00,$24640.00,,($360.00),27.86%,15.00%,$0.00,$0.00
424,Buy,31/07/2020 01:35,LE,$2586.3,$0.00,1,$130.00,0.05%,$1540.00,52.03%,,$0.00,$0.00
,Sell,31/07/2020 16:50,LX,$2587.6,,$130.00,$24770.00,,($1420.00),52.36%,4.39%,$0.00,$0.00
425,Sell Short,03/08/2020 06:05,SE,$2583.1,$0.00,1,($520.00),-0.20%,$1160.00,62.37%,,$0.00,$0.00
,Buy to Cover,03/08/2020 16:50,SX,$2588.3,,($520.00),$24250.00,,($700.00),9.68%,-27.96%,$0.00,$0.00
426,Sell Short,11/08/2020 01:40,SE,$2616.8,$0.00,1,$9860.00,3.77%,$10920.00,100.00%,,$0.00,$0.00
,Buy to Cover,11/08/2020 16:50,SX,$2518.2,,$9860.00,$34110.00,,$0.00,90.29%,90.29%,$0.00,$0.00
427,Sell Short,14/08/2020 02:45,SE,$2549.6,$0.00,1,$10.00,0.00%,$1420.00,53.79%,,$0.00,$0.00
,Buy to Cover,14/08/2020 16:50,SX,$2549.5,,$10.00,$34120.00,,($1220.00),46.59%,0.38%,$0.00,$0.00
428,Buy,17/08/2020 01:10,LE,$2551.6,$0.00,1,$3820.00,1.50%,$4550.00,93.43%,,$0.00,$0.00
,Sell,17/08/2020 16:50,LX,$2589.8,,$3820.00,$37940.00,,($320.00),85.01%,78.44%,$0.00,$0.00
429,Sell Short,19/08/2020 00:35,SE,$2595.9,$0.00,1,$6610.00,2.55%,$6810.00,91.66%,,$0.00,$0.00
,Buy to Cover,19/08/2020 16:50,SX,$2529.8,,$6610.00,$44550.00,,($620.00),97.31%,88.96%,$0.00,$0.00
430,Sell Short,21/08/2020 02:35,SE,$2544.9,$0.00,1,$340.00,0.13%,$3200.00,80.60%,,$0.00,$0.00
,Buy to Cover,21/08/2020 16:50,SX,$2541.5,,$340.00,$44890.00,,($770.00),27.96%,8.56%,$0.00,$0.00
431,Sell Short,31/08/2020 01:05,SE,$2571.5,$0.00,1,$0.00,0.00%,$1290.00,63.24%,,$0.00,$0.00
